,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие метана
2198,2006-08-16 00:00:00,"9.00, 33.00",-0.07353357970714569
2199,2006-08-16 00:00:00,"9.00, 36.00",-0.05608835443854332
2200,2006-09-16 00:00:00,"21.00, 24.00",0.3805592954158783
2201,2006-09-16 00:00:00,"21.00, 27.00",0.3637542724609375
2202,2006-09-16 00:00:00,"21.00, 30.00",0.38862407207489014
2203,2006-09-16 00:00:00,"21.00, 33.00",0.38250020146369934
2204,2006-09-16 00:00:00,"21.00, 36.00",0.29211223125457764
2205,2006-09-16 00:00:00,"18.00, 24.00",0.3453613221645355
2206,2006-09-16 00:00:00,"18.00, 27.00",0.3549031615257263
2207,2006-09-16 00:00:00,"18.00, 30.00",0.3358418643474579
2208,2006-09-16 00:00:00,"18.00, 33.00",0.208770751953125
2209,2006-09-16 00:00:00,"18.00, 36.00",0.13184000551700592
2210,2006-09-16 00:00:00,"15.00, 24.00",0.23041890561580658
2211,2006-09-16 00:00:00,"15.00, 27.00",0.21567891538143158
2212,2006-09-16 00:00:00,"15.00, 30.00",0.11042582243680954
2213,2006-09-16 00:00:00,"15.00, 33.00",0.013126627542078495
2214,2006-09-16 00:00:00,"15.00, 36.00",0.009350585751235485
2215,2006-09-16 00:00:00,"12.00, 24.00",0.01641642302274704
2216,2006-09-16 00:00:00,"12.00, 27.00",0.0041259764693677425
2217,2006-09-16 00:00:00,"12.00, 30.00",0.0022684733849018812
2218,2006-09-16 00:00:00,"12.00, 33.00",-0.006549072451889515
2219,2006-09-16 00:00:00,"12.00, 36.00",0.01562906987965107
2220,2006-09-16 00:00:00,"9.00, 24.00",0.011089070700109005
2221,2006-09-16 00:00:00,"9.00, 27.00",-0.007853190414607525
2222,2006-09-16 00:00:00,"9.00, 30.00",-0.01653035543859005
2223,2006-09-16 00:00:00,"9.00, 33.00",-0.0008656819700263441
2224,2006-09-16 00:00:00,"9.00, 36.00",0.0464121513068676
2225,2006-09-16 00:00:00,"21.00, 24.00",-0.12689004838466644
2226,2006-09-16 00:00:00,"21.00, 27.00",-0.12096913903951645
2227,2006-09-16 00:00:00,"21.00, 30.00",-0.13395284116268158
2228,2006-09-16 00:00:00,"21.00, 33.00",-0.13926900923252106
2229,2006-09-16 00:00:00,"21.00, 36.00",-0.14605356752872467
2230,2006-09-16 00:00:00,"18.00, 24.00",-0.11724955588579178
2231,2006-09-16 00:00:00,"18.00, 27.00",-0.12259368598461151
2232,2006-09-16 00:00:00,"18.00, 30.00",-0.11859588325023651
2233,2006-09-16 00:00:00,"18.00, 33.00",-0.11102396994829178
2234,2006-09-16 00:00:00,"18.00, 36.00",-0.10885772854089737
2235,2006-09-16 00:00:00,"15.00, 24.00",-0.11347758024930954
2236,2006-09-16 00:00:00,"15.00, 27.00",-0.1116790771484375
2237,2006-09-16 00:00:00,"15.00, 30.00",-0.09726206213235855
2238,2006-09-16 00:00:00,"15.00, 33.00",-0.09758707880973816
2239,2006-09-16 00:00:00,"15.00, 36.00",-0.10082244873046875
2240,2006-09-16 00:00:00,"12.00, 24.00",-0.08099212497472763
2241,2006-09-16 00:00:00,"12.00, 27.00",-0.08427886664867401
2242,2006-09-16 00:00:00,"12.00, 30.00",-0.08742879331111908
2243,2006-09-16 00:00:00,"12.00, 33.00",-0.09231211245059967
2244,2006-09-16 00:00:00,"12.00, 36.00",-0.07965647429227829
2245,2006-09-16 00:00:00,"9.00, 24.00",-0.08082478493452072
2246,2006-09-16 00:00:00,"9.00, 27.00",-0.08427810668945312
2247,2006-09-16 00:00:00,"9.00, 30.00",-0.08868154138326645
2248,2006-09-16 00:00:00,"9.00, 33.00",-0.08908894658088684
2249,2006-09-16 00:00:00,"9.00, 36.00",-0.06728465110063553
2250,2006-10-16 00:00:00,"21.00, 24.00",0.3674483895301819
2251,2006-10-16 00:00:00,"21.00, 27.00",0.35170426964759827
2252,2006-10-16 00:00:00,"21.00, 30.00",0.36157914996147156
2253,2006-10-16 00:00:00,"21.00, 33.00",0.3125768005847931
2254,2006-10-16 00:00:00,"21.00, 36.00",0.20567764341831207
2255,2006-10-16 00:00:00,"18.00, 24.00",0.38506096601486206
2256,2006-10-16 00:00:00,"18.00, 27.00",0.37740007042884827
2257,2006-10-16 00:00:00,"18.00, 30.00",0.33934465050697327
2258,2006-10-16 00:00:00,"18.00, 33.00",0.27894148230552673
2259,2006-10-16 00:00:00,"18.00, 36.00",0.18547993898391724
2260,2006-10-16 00:00:00,"15.00, 24.00",0.33153411746025085
2261,2006-10-16 00:00:00,"15.00, 27.00",0.31851983070373535
2262,2006-10-16 00:00:00,"15.00, 30.00",0.23898610472679138
2263,2006-10-16 00:00:00,"15.00, 33.00",0.12071375548839569
2264,2006-10-16 00:00:00,"15.00, 36.00",0.1002512276172638
2265,2006-10-16 00:00:00,"12.00, 24.00",0.1724085658788681
2266,2006-10-16 00:00:00,"12.00, 27.00",0.12546169757843018
2267,2006-10-16 00:00:00,"12.00, 30.00",0.06889786571264267
2268,2006-10-16 00:00:00,"12.00, 33.00",0.013826431706547737
2269,2006-10-16 00:00:00,"12.00, 36.00",0.02481866627931595
2270,2006-10-16 00:00:00,"9.00, 24.00",0.026263821870088577
2271,2006-10-16 00:00:00,"9.00, 27.00",0.014334402047097683
2272,2006-10-16 00:00:00,"9.00, 30.00",0.002532958984375
2273,2006-10-16 00:00:00,"9.00, 33.00",-0.0016253071371465921
2274,2006-10-16 00:00:00,"9.00, 36.00",0.06382997334003448
2275,2006-10-16 00:00:00,"21.00, 24.00",-0.11623554676771164
2276,2006-10-16 00:00:00,"21.00, 27.00",-0.11101458221673965
2277,2006-10-16 00:00:00,"21.00, 30.00",-0.12115183472633362
2278,2006-10-16 00:00:00,"21.00, 33.00",-0.12022990733385086
2279,2006-10-16 00:00:00,"21.00, 36.00",-0.12571421265602112
2280,2006-10-16 00:00:00,"18.00, 24.00",-0.11737946420907974
2281,2006-10-16 00:00:00,"18.00, 27.00",-0.12238533049821854
2282,2006-10-16 00:00:00,"18.00, 30.00",-0.11494051665067673
2283,2006-10-16 00:00:00,"18.00, 33.00",-0.11732827126979828
2284,2006-10-16 00:00:00,"18.00, 36.00",-0.11630643159151077
2285,2006-10-16 00:00:00,"15.00, 24.00",-0.12775544822216034
2286,2006-10-16 00:00:00,"15.00, 27.00",-0.12734197080135345
2287,2006-10-16 00:00:00,"15.00, 30.00",-0.10759710520505905
2288,2006-10-16 00:00:00,"15.00, 33.00",-0.10574734956026077
2289,2006-10-16 00:00:00,"15.00, 36.00",-0.1074676513671875
2290,2006-10-16 00:00:00,"12.00, 24.00",-0.1133732944726944
2291,2006-10-16 00:00:00,"12.00, 27.00",-0.10111655294895172
2292,2006-10-16 00:00:00,"12.00, 30.00",-0.09724869579076767
2293,2006-10-16 00:00:00,"12.00, 33.00",-0.0992426723241806
2294,2006-10-16 00:00:00,"12.00, 36.00",-0.09286277741193771
2295,2006-10-16 00:00:00,"9.00, 24.00",-0.08742842823266983
2296,2006-10-16 00:00:00,"9.00, 27.00",-0.0858154296875
2297,2006-10-16 00:00:00,"9.00, 30.00",-0.08981175720691681
2298,2006-10-16 00:00:00,"9.00, 33.00",-0.09001996368169785
2299,2006-10-16 00:00:00,"9.00, 36.00",-0.0818476527929306
2300,2006-11-16 00:00:00,"21.00, 24.00",0.39305827021598816
2301,2006-11-16 00:00:00,"21.00, 27.00",0.38094788789749146
2302,2006-11-16 00:00:00,"21.00, 30.00",0.4123525023460388
2303,2006-11-16 00:00:00,"21.00, 33.00",0.3429463803768158
2304,2006-11-16 00:00:00,"21.00, 36.00",0.17211507260799408
2305,2006-11-16 00:00:00,"18.00, 24.00",0.40678203105926514
2306,2006-11-16 00:00:00,"18.00, 27.00",0.4197031557559967
2307,2006-11-16 00:00:00,"18.00, 30.00",0.3930725157260895
2308,2006-11-16 00:00:00,"18.00, 33.00",0.31715190410614014
2309,2006-11-16 00:00:00,"18.00, 36.00",0.18361613154411316
2310,2006-11-16 00:00:00,"15.00, 24.00",0.390777587890625
2311,2006-11-16 00:00:00,"15.00, 27.00",0.42285358905792236
2312,2006-11-16 00:00:00,"15.00, 30.00",0.3864491879940033
2313,2006-11-16 00:00:00,"15.00, 33.00",0.3491272032260895
2314,2006-11-16 00:00:00,"15.00, 36.00",0.24201253056526184
2315,2006-11-16 00:00:00,"12.00, 24.00",0.4384959042072296
2316,2006-11-16 00:00:00,"12.00, 27.00",0.43607380986213684
2317,2006-11-16 00:00:00,"12.00, 30.00",0.3652333617210388
2318,2006-11-16 00:00:00,"12.00, 33.00",0.29436543583869934
2319,2006-11-16 00:00:00,"12.00, 36.00",0.18864542245864868
2320,2006-11-16 00:00:00,"9.00, 24.00",0.354409784078598
2321,2006-11-16 00:00:00,"9.00, 27.00",0.32095032930374146
2322,2006-11-16 00:00:00,"9.00, 30.00",0.23036499321460724
2323,2006-11-16 00:00:00,"9.00, 33.00",0.14252319931983948
2324,2006-11-16 00:00:00,"9.00, 36.00",0.1281585693359375
2325,2006-11-16 00:00:00,"21.00, 24.00",-0.12117335200309753
2326,2006-11-16 00:00:00,"21.00, 27.00",-0.11424687504768372
2327,2006-11-16 00:00:00,"21.00, 30.00",-0.12816976010799408
2328,2006-11-16 00:00:00,"21.00, 33.00",-0.12588755786418915
2329,2006-11-16 00:00:00,"21.00, 36.00",-0.11954396218061447
2330,2006-11-16 00:00:00,"18.00, 24.00",-0.12294769287109375
2331,2006-11-16 00:00:00,"18.00, 27.00",-0.13087208569049835
2332,2006-11-16 00:00:00,"18.00, 30.00",-0.12742462754249573
2333,2006-11-16 00:00:00,"18.00, 33.00",-0.12994180619716644
2334,2006-11-16 00:00:00,"18.00, 36.00",-0.12193501740694046
2335,2006-11-16 00:00:00,"15.00, 24.00",-0.14446766674518585
2336,2006-11-16 00:00:00,"15.00, 27.00",-0.15530191361904144
2337,2006-11-16 00:00:00,"15.00, 30.00",-0.14250437915325165
2338,2006-11-16 00:00:00,"15.00, 33.00",-0.16077829897403717
2339,2006-11-16 00:00:00,"15.00, 36.00",-0.13646240532398224
2340,2006-11-16 00:00:00,"12.00, 24.00",-0.17041015625
2341,2006-11-16 00:00:00,"12.00, 27.00",-0.1661478728055954
2342,2006-11-16 00:00:00,"12.00, 30.00",-0.1640263944864273
2343,2006-11-16 00:00:00,"12.00, 33.00",-0.15104013681411743
2344,2006-11-16 00:00:00,"12.00, 36.00",-0.13070271909236908
2345,2006-11-16 00:00:00,"9.00, 24.00",-0.17257028818130493
2346,2006-11-16 00:00:00,"9.00, 27.00",-0.16064351797103882
2347,2006-11-16 00:00:00,"9.00, 30.00",-0.1404673308134079
2348,2006-11-16 00:00:00,"9.00, 33.00",-0.12747091054916382
2349,2006-11-16 00:00:00,"9.00, 36.00",-0.11160990595817566
2350,2006-12-16 00:00:00,"21.00, 24.00",0.4477091133594513
2351,2006-12-16 00:00:00,"21.00, 27.00",0.4244837462902069
2352,2006-12-16 00:00:00,"21.00, 30.00",0.44400516152381897
2353,2006-12-16 00:00:00,"21.00, 33.00",0.4402903914451599
2354,2006-12-16 00:00:00,"21.00, 36.00",0.32988616824150085
2355,2006-12-16 00:00:00,"18.00, 24.00",0.467654824256897
2356,2006-12-16 00:00:00,"18.00, 27.00",0.46173685789108276
2357,2006-12-16 00:00:00,"18.00, 30.00",0.45229217410087585
2358,2006-12-16 00:00:00,"18.00, 33.00",0.4585000276565552
2359,2006-12-16 00:00:00,"18.00, 36.00",0.2869538366794586
2360,2006-12-16 00:00:00,"15.00, 24.00",0.4581151306629181
2361,2006-12-16 00:00:00,"15.00, 27.00",0.46216854453086853
2362,2006-12-16 00:00:00,"15.00, 30.00",0.43648505210876465
2363,2006-12-16 00:00:00,"15.00, 33.00",0.41471123695373535
2364,2006-12-16 00:00:00,"15.00, 36.00",0.2551437020301819
2365,2006-12-16 00:00:00,"12.00, 24.00",0.494659423828125
2366,2006-12-16 00:00:00,"12.00, 27.00",0.4605112373828888
2367,2006-12-16 00:00:00,"12.00, 30.00",0.4207734167575836
2368,2006-12-16 00:00:00,"12.00, 33.00",0.34615597128868103
2369,2006-12-16 00:00:00,"12.00, 36.00",0.19811716675758362
2370,2006-12-16 00:00:00,"9.00, 24.00",0.4187189042568207
2371,2006-12-16 00:00:00,"9.00, 27.00",0.40834686160087585
2372,2006-12-16 00:00:00,"9.00, 30.00",0.3376021981239319
2373,2006-12-16 00:00:00,"9.00, 33.00",0.24410715699195862
2374,2006-12-16 00:00:00,"9.00, 36.00",0.1467580497264862
2375,2006-12-16 00:00:00,"21.00, 24.00",-0.12686969339847565
2376,2006-12-16 00:00:00,"21.00, 27.00",-0.11800236999988556
2377,2006-12-16 00:00:00,"21.00, 30.00",-0.13082148134708405
2378,2006-12-16 00:00:00,"21.00, 33.00",-0.14177975058555603
2379,2006-12-16 00:00:00,"21.00, 36.00",-0.14330759644508362
2380,2006-12-16 00:00:00,"18.00, 24.00",-0.13147661089897156
2381,2006-12-16 00:00:00,"18.00, 27.00",-0.13581159710884094
2382,2006-12-16 00:00:00,"18.00, 30.00",-0.13413065671920776
2383,2006-12-16 00:00:00,"18.00, 33.00",-0.15015041828155518
2384,2006-12-16 00:00:00,"18.00, 36.00",-0.1332997977733612
2385,2006-12-16 00:00:00,"15.00, 24.00",-0.15486784279346466
2386,2006-12-16 00:00:00,"15.00, 27.00",-0.15981613099575043
2387,2006-12-16 00:00:00,"15.00, 30.00",-0.14836464822292328
2388,2006-12-16 00:00:00,"15.00, 33.00",-0.16926869750022888
2389,2006-12-16 00:00:00,"15.00, 36.00",-0.13815651834011078
2390,2006-12-16 00:00:00,"12.00, 24.00",-0.18065816164016724
2391,2006-12-16 00:00:00,"12.00, 27.00",-0.1685963273048401
2392,2006-12-16 00:00:00,"12.00, 30.00",-0.17397628724575043
2393,2006-12-16 00:00:00,"12.00, 33.00",-0.1594868302345276
2394,2006-12-16 00:00:00,"12.00, 36.00",-0.1290883719921112
2395,2006-12-16 00:00:00,"9.00, 24.00",-0.18962490558624268
2396,2006-12-16 00:00:00,"9.00, 27.00",-0.18182028830051422
2397,2006-12-16 00:00:00,"9.00, 30.00",-0.16042105853557587
2398,2006-12-16 00:00:00,"9.00, 33.00",-0.13959528505802155
2399,2006-12-16 00:00:00,"9.00, 36.00",-0.10634932667016983
2400,2007-01-16 00:00:00,"21.00, 24.00",0.4464696943759918
2401,2007-01-16 00:00:00,"21.00, 27.00",0.42704132199287415
2402,2007-01-16 00:00:00,"21.00, 30.00",0.4332560896873474
2403,2007-01-16 00:00:00,"21.00, 33.00",0.4083094298839569
2404,2007-01-16 00:00:00,"21.00, 36.00",0.3003116846084595
2405,2007-01-16 00:00:00,"18.00, 24.00",0.4464101493358612
2406,2007-01-16 00:00:00,"18.00, 27.00",0.4458303153514862
2407,2007-01-16 00:00:00,"18.00, 30.00",0.4312153458595276
2408,2007-01-16 00:00:00,"18.00, 33.00",0.43068867921829224
2409,2007-01-16 00:00:00,"18.00, 36.00",0.27039656043052673
2410,2007-01-16 00:00:00,"15.00, 24.00",0.42374691367149353
2411,2007-01-16 00:00:00,"15.00, 27.00",0.4392050504684448
2412,2007-01-16 00:00:00,"15.00, 30.00",0.4114547371864319
2413,2007-01-16 00:00:00,"15.00, 33.00",0.4026164412498474
2414,2007-01-16 00:00:00,"15.00, 36.00",0.2595510184764862
2415,2007-01-16 00:00:00,"12.00, 24.00",0.44678226113319397
2416,2007-01-16 00:00:00,"12.00, 27.00",0.4167057275772095
2417,2007-01-16 00:00:00,"12.00, 30.00",0.38631513714790344
2418,2007-01-16 00:00:00,"12.00, 33.00",0.33460062742233276
2419,2007-01-16 00:00:00,"12.00, 36.00",0.2302718609571457
2420,2007-01-16 00:00:00,"9.00, 24.00",0.39808112382888794
2421,2007-01-16 00:00:00,"9.00, 27.00",0.38646379113197327
2422,2007-01-16 00:00:00,"9.00, 30.00",0.3308420479297638
2423,2007-01-16 00:00:00,"9.00, 33.00",0.2581344246864319
2424,2007-01-16 00:00:00,"9.00, 36.00",0.18070442974567413
2425,2007-01-16 00:00:00,"21.00, 24.00",-0.13146258890628815
2426,2007-01-16 00:00:00,"21.00, 27.00",-0.12367494404315948
2427,2007-01-16 00:00:00,"21.00, 30.00",-0.1353899985551834
2428,2007-01-16 00:00:00,"21.00, 33.00",-0.14139531552791595
2429,2007-01-16 00:00:00,"21.00, 36.00",-0.14116348326206207
2430,2007-01-16 00:00:00,"18.00, 24.00",-0.1351606249809265
2431,2007-01-16 00:00:00,"18.00, 27.00",-0.14061959087848663
2432,2007-01-16 00:00:00,"18.00, 30.00",-0.1384425014257431
2433,2007-01-16 00:00:00,"18.00, 33.00",-0.15244761109352112
2434,2007-01-16 00:00:00,"18.00, 36.00",-0.13507571816444397
2435,2007-01-16 00:00:00,"15.00, 24.00",-0.15817900002002716
2436,2007-01-16 00:00:00,"15.00, 27.00",-0.16506169736385345
2437,2007-01-16 00:00:00,"15.00, 30.00",-0.1510462611913681
2438,2007-01-16 00:00:00,"15.00, 33.00",-0.17522701621055603
2439,2007-01-16 00:00:00,"15.00, 36.00",-0.14395387470722198
2440,2007-01-16 00:00:00,"12.00, 24.00",-0.17793962359428406
2441,2007-01-16 00:00:00,"12.00, 27.00",-0.1660481095314026
2442,2007-01-16 00:00:00,"12.00, 30.00",-0.1744074672460556
2443,2007-01-16 00:00:00,"12.00, 33.00",-0.1646590679883957
2444,2007-01-16 00:00:00,"12.00, 36.00",-0.14366444945335388
2445,2007-01-16 00:00:00,"9.00, 24.00",-0.1926564872264862
2446,2007-01-16 00:00:00,"9.00, 27.00",-0.1826344132423401
2447,2007-01-16 00:00:00,"9.00, 30.00",-0.16713197529315948
2448,2007-01-16 00:00:00,"9.00, 33.00",-0.14886720478534698
2449,2007-01-16 00:00:00,"9.00, 36.00",-0.1233673095703125
2450,2007-02-16 00:00:00,"21.00, 24.00",0.47770580649375916
2451,2007-02-16 00:00:00,"21.00, 27.00",0.4694017767906189
2452,2007-02-16 00:00:00,"21.00, 30.00",0.5023934245109558
2453,2007-02-16 00:00:00,"21.00, 33.00",0.522584080696106
2454,2007-02-16 00:00:00,"21.00, 36.00",0.3996189534664154
2455,2007-02-16 00:00:00,"18.00, 24.00",0.5087443590164185
2456,2007-02-16 00:00:00,"18.00, 27.00",0.5155759453773499
2457,2007-02-16 00:00:00,"18.00, 30.00",0.5285993218421936
2458,2007-02-16 00:00:00,"18.00, 33.00",0.5350886583328247
2459,2007-02-16 00:00:00,"18.00, 36.00",0.4043644368648529
2460,2007-02-16 00:00:00,"15.00, 24.00",0.4633200466632843
2461,2007-02-16 00:00:00,"15.00, 27.00",0.4884294867515564
2462,2007-02-16 00:00:00,"15.00, 30.00",0.508668065071106
2463,2007-02-16 00:00:00,"15.00, 33.00",0.5255628228187561
2464,2007-02-16 00:00:00,"15.00, 36.00",0.3966696560382843
2465,2007-02-16 00:00:00,"12.00, 24.00",0.5073776245117188
2466,2007-02-16 00:00:00,"12.00, 27.00",0.5327006578445435
2467,2007-02-16 00:00:00,"12.00, 30.00",0.5106636881828308
2468,2007-02-16 00:00:00,"12.00, 33.00",0.45430538058280945
2469,2007-02-16 00:00:00,"12.00, 36.00",0.31755176186561584
2470,2007-02-16 00:00:00,"9.00, 24.00",0.47876521944999695
2471,2007-02-16 00:00:00,"9.00, 27.00",0.4847957193851471
2472,2007-02-16 00:00:00,"9.00, 30.00",0.4355359673500061
2473,2007-02-16 00:00:00,"9.00, 33.00",0.35914722084999084
2474,2007-02-16 00:00:00,"9.00, 36.00",0.21691131591796875
2475,2007-02-16 00:00:00,"21.00, 24.00",-0.13972309231758118
2476,2007-02-16 00:00:00,"21.00, 27.00",-0.13341903686523438
2477,2007-02-16 00:00:00,"21.00, 30.00",-0.1516810804605484
2478,2007-02-16 00:00:00,"21.00, 33.00",-0.1660832017660141
2479,2007-02-16 00:00:00,"21.00, 36.00",-0.17137527465820312
2480,2007-02-16 00:00:00,"18.00, 24.00",-0.14439500868320465
2481,2007-02-16 00:00:00,"18.00, 27.00",-0.15331213176250458
2482,2007-02-16 00:00:00,"18.00, 30.00",-0.15653936564922333
2483,2007-02-16 00:00:00,"18.00, 33.00",-0.1749943345785141
2484,2007-02-16 00:00:00,"18.00, 36.00",-0.16534696519374847
2485,2007-02-16 00:00:00,"15.00, 24.00",-0.16133226454257965
2486,2007-02-16 00:00:00,"15.00, 27.00",-0.1724286824464798
2487,2007-02-16 00:00:00,"15.00, 30.00",-0.16827774047851562
2488,2007-02-16 00:00:00,"15.00, 33.00",-0.20211736857891083
2489,2007-02-16 00:00:00,"15.00, 36.00",-0.17191804945468903
2490,2007-02-16 00:00:00,"12.00, 24.00",-0.17918069660663605
2491,2007-02-16 00:00:00,"12.00, 27.00",-0.17962537705898285
2492,2007-02-16 00:00:00,"12.00, 30.00",-0.19377191364765167
2493,2007-02-16 00:00:00,"12.00, 33.00",-0.1862967312335968
2494,2007-02-16 00:00:00,"12.00, 36.00",-0.15948541462421417
2495,2007-02-16 00:00:00,"9.00, 24.00",-0.19059862196445465
2496,2007-02-16 00:00:00,"9.00, 27.00",-0.1896841824054718
2497,2007-02-16 00:00:00,"9.00, 30.00",-0.1806509792804718
2498,2007-02-16 00:00:00,"9.00, 33.00",-0.16670989990234375
2499,2007-02-16 00:00:00,"9.00, 36.00",-0.12737546861171722
2500,2007-03-16 00:00:00,"21.00, 24.00",0.4988442659378052
2501,2007-03-16 00:00:00,"21.00, 27.00",0.49063897132873535
2502,2007-03-16 00:00:00,"21.00, 30.00",0.5138933658599854
2503,2007-03-16 00:00:00,"21.00, 33.00",0.5076028108596802
2504,2007-03-16 00:00:00,"21.00, 36.00",0.39784684777259827
2505,2007-03-16 00:00:00,"18.00, 24.00",0.5155383944511414
2506,2007-03-16 00:00:00,"18.00, 27.00",0.5200382471084595
2507,2007-03-16 00:00:00,"18.00, 30.00",0.5303984880447388
2508,2007-03-16 00:00:00,"18.00, 33.00",0.5266329646110535
2509,2007-03-16 00:00:00,"18.00, 36.00",0.4112981855869293
2510,2007-03-16 00:00:00,"15.00, 24.00",0.5002146363258362
2511,2007-03-16 00:00:00,"15.00, 27.00",0.5169461369514465
2512,2007-03-16 00:00:00,"15.00, 30.00",0.5196729898452759
2513,2007-03-16 00:00:00,"15.00, 33.00",0.5179148316383362
2514,2007-03-16 00:00:00,"15.00, 36.00",0.3778528869152069
2515,2007-03-16 00:00:00,"12.00, 24.00",0.5467470288276672
2516,2007-03-16 00:00:00,"12.00, 27.00",0.5230604410171509
2517,2007-03-16 00:00:00,"12.00, 30.00",0.4961518347263336
2518,2007-03-16 00:00:00,"12.00, 33.00",0.4459976553916931
2519,2007-03-16 00:00:00,"12.00, 36.00",0.32030168175697327
2520,2007-03-16 00:00:00,"9.00, 24.00",0.3533817529678345
2521,2007-03-16 00:00:00,"9.00, 27.00",0.3435068428516388
2522,2007-03-16 00:00:00,"9.00, 30.00",0.31482720375061035
2523,2007-03-16 00:00:00,"9.00, 33.00",0.25123053789138794
2524,2007-03-16 00:00:00,"9.00, 36.00",0.22685585916042328
2525,2007-03-16 00:00:00,"21.00, 24.00",-0.15102066099643707
2526,2007-03-16 00:00:00,"21.00, 27.00",-0.14441706240177155
2527,2007-03-16 00:00:00,"21.00, 30.00",-0.16108162701129913
2528,2007-03-16 00:00:00,"21.00, 33.00",-0.1713734269142151
2529,2007-03-16 00:00:00,"21.00, 36.00",-0.18284016847610474
2530,2007-03-16 00:00:00,"18.00, 24.00",-0.15392130613327026
2531,2007-03-16 00:00:00,"18.00, 27.00",-0.1624593436717987
2532,2007-03-16 00:00:00,"18.00, 30.00",-0.16407284140586853
2533,2007-03-16 00:00:00,"18.00, 33.00",-0.18264377117156982
2534,2007-03-16 00:00:00,"18.00, 36.00",-0.17902694642543793
2535,2007-03-16 00:00:00,"15.00, 24.00",-0.17307700216770172
2536,2007-03-16 00:00:00,"15.00, 27.00",-0.1835041642189026
2537,2007-03-16 00:00:00,"15.00, 30.00",-0.1760706752538681
2538,2007-03-16 00:00:00,"15.00, 33.00",-0.2081466168165207
2539,2007-03-16 00:00:00,"15.00, 36.00",-0.1776408553123474
2540,2007-03-16 00:00:00,"12.00, 24.00",-0.19487491250038147
2541,2007-03-16 00:00:00,"12.00, 27.00",-0.1819443255662918
2542,2007-03-16 00:00:00,"12.00, 30.00",-0.1953602433204651
2543,2007-03-16 00:00:00,"12.00, 33.00",-0.18711064755916595
2544,2007-03-16 00:00:00,"12.00, 36.00",-0.1642318218946457
2545,2007-03-16 00:00:00,"9.00, 24.00",-0.16881240904331207
2546,2007-03-16 00:00:00,"9.00, 27.00",-0.1666254848241806
2547,2007-03-16 00:00:00,"9.00, 30.00",-0.1606607735157013
2548,2007-03-16 00:00:00,"9.00, 33.00",-0.1502838134765625
2549,2007-03-16 00:00:00,"9.00, 36.00",-0.1344919502735138
2550,2007-04-16 00:00:00,"21.00, 24.00",0.5068827271461487
2551,2007-04-16 00:00:00,"21.00, 27.00",0.5041941404342651
2552,2007-04-16 00:00:00,"21.00, 30.00",0.5334665775299072
2553,2007-04-16 00:00:00,"21.00, 33.00",0.5221303105354309
2554,2007-04-16 00:00:00,"21.00, 36.00",0.3847391903400421
2555,2007-04-16 00:00:00,"18.00, 24.00",0.5473968386650085
2556,2007-04-16 00:00:00,"18.00, 27.00",0.5494292974472046
2557,2007-04-16 00:00:00,"18.00, 30.00",0.538073718547821
2558,2007-04-16 00:00:00,"18.00, 33.00",0.5003133416175842
2559,2007-04-16 00:00:00,"18.00, 36.00",0.37539470195770264
2560,2007-04-16 00:00:00,"15.00, 24.00",0.5033661127090454
2561,2007-04-16 00:00:00,"15.00, 27.00",0.5328226685523987
2562,2007-04-16 00:00:00,"15.00, 30.00",0.509539783000946
2563,2007-04-16 00:00:00,"15.00, 33.00",0.4973917603492737
2564,2007-04-16 00:00:00,"15.00, 36.00",0.34862568974494934
2565,2007-04-16 00:00:00,"12.00, 24.00",0.4921518862247467
2566,2007-04-16 00:00:00,"12.00, 27.00",0.48863932490348816
2567,2007-04-16 00:00:00,"12.00, 30.00",0.4485280215740204
2568,2007-04-16 00:00:00,"12.00, 33.00",0.3898935914039612
2569,2007-04-16 00:00:00,"12.00, 36.00",0.258148193359375
2570,2007-04-16 00:00:00,"9.00, 24.00",0.2575642764568329
2571,2007-04-16 00:00:00,"9.00, 27.00",0.18368835747241974
2572,2007-04-16 00:00:00,"9.00, 30.00",0.13872376084327698
2573,2007-04-16 00:00:00,"9.00, 33.00",0.08480224758386612
2574,2007-04-16 00:00:00,"9.00, 36.00",0.15703532099723816
2575,2007-04-16 00:00:00,"21.00, 24.00",-0.15389403700828552
2576,2007-04-16 00:00:00,"21.00, 27.00",-0.150044247508049
2577,2007-04-16 00:00:00,"21.00, 30.00",-0.16858011484146118
2578,2007-04-16 00:00:00,"21.00, 33.00",-0.17848816514015198
2579,2007-04-16 00:00:00,"21.00, 36.00",-0.18516133725643158
2580,2007-04-16 00:00:00,"18.00, 24.00",-0.15829212963581085
2581,2007-04-16 00:00:00,"18.00, 27.00",-0.16630758345127106
2582,2007-04-16 00:00:00,"18.00, 30.00",-0.16612549126148224
2583,2007-04-16 00:00:00,"18.00, 33.00",-0.1800633817911148
2584,2007-04-16 00:00:00,"18.00, 36.00",-0.17399801313877106
2585,2007-04-16 00:00:00,"15.00, 24.00",-0.17448781430721283
2586,2007-04-16 00:00:00,"15.00, 27.00",-0.18503163754940033
2587,2007-04-16 00:00:00,"15.00, 30.00",-0.17381592094898224
2588,2007-04-16 00:00:00,"15.00, 33.00",-0.20328623056411743
2589,2007-04-16 00:00:00,"15.00, 36.00",-0.1701405793428421
2590,2007-04-16 00:00:00,"12.00, 24.00",-0.1869155913591385
