,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие метана (Вт/м²)
786,2006-08-16 00:00:00,"27.00, 27.00",-0.12552224099636078
787,2006-08-16 00:00:00,"27.00, 30.00",-0.1315617710351944
788,2006-08-16 00:00:00,"27.00, 33.00",-0.1829243302345276
789,2006-08-16 00:00:00,"24.00, 27.00",-0.1323995292186737
790,2006-08-16 00:00:00,"24.00, 30.00",-0.1426253765821457
791,2006-08-16 00:00:00,"24.00, 33.00",-0.17290225625038147
792,2006-09-16 00:00:00,"30.00, 27.00",0.20825806260108948
793,2006-09-16 00:00:00,"30.00, 30.00",0.23875121772289276
794,2006-09-16 00:00:00,"30.00, 33.00",0.21044310927391052
795,2006-09-16 00:00:00,"27.00, 27.00",0.2917022705078125
796,2006-09-16 00:00:00,"27.00, 30.00",0.3387339413166046
797,2006-09-16 00:00:00,"27.00, 33.00",0.34738361835479736
798,2006-09-16 00:00:00,"24.00, 27.00",0.36492717266082764
799,2006-09-16 00:00:00,"24.00, 30.00",0.36623841524124146
800,2006-09-16 00:00:00,"24.00, 33.00",0.39677733182907104
801,2006-09-16 00:00:00,"30.00, 27.00",-0.11524403840303421
802,2006-09-16 00:00:00,"30.00, 30.00",-0.1300918608903885
803,2006-09-16 00:00:00,"30.00, 33.00",-0.11996154487133026
804,2006-09-16 00:00:00,"27.00, 27.00",-0.11447804421186447
805,2006-09-16 00:00:00,"27.00, 30.00",-0.12340545654296875
806,2006-09-16 00:00:00,"27.00, 33.00",-0.16403859853744507
807,2006-09-16 00:00:00,"24.00, 27.00",-0.12606659531593323
808,2006-09-16 00:00:00,"24.00, 30.00",-0.13456369936466217
809,2006-09-16 00:00:00,"24.00, 33.00",-0.16040191054344177
810,2006-10-16 00:00:00,"30.00, 27.00",0.2141871303319931
811,2006-10-16 00:00:00,"30.00, 30.00",0.22353535890579224
812,2006-10-16 00:00:00,"30.00, 33.00",0.21202333271503448
813,2006-10-16 00:00:00,"27.00, 27.00",0.28321394324302673
814,2006-10-16 00:00:00,"27.00, 30.00",0.3080720007419586
815,2006-10-16 00:00:00,"27.00, 33.00",0.3381318151950836
816,2006-10-16 00:00:00,"24.00, 27.00",0.3196578621864319
817,2006-10-16 00:00:00,"24.00, 30.00",0.3323088586330414
818,2006-10-16 00:00:00,"24.00, 33.00",0.3521098494529724
819,2006-10-16 00:00:00,"30.00, 27.00",-0.0992576852440834
820,2006-10-16 00:00:00,"30.00, 30.00",-0.10668182373046875
821,2006-10-16 00:00:00,"30.00, 33.00",-0.10004793852567673
822,2006-10-16 00:00:00,"27.00, 27.00",-0.10227154195308685
823,2006-10-16 00:00:00,"27.00, 30.00",-0.10531444102525711
824,2006-10-16 00:00:00,"27.00, 33.00",-0.14453616738319397
825,2006-10-16 00:00:00,"24.00, 27.00",-0.10893987864255905
826,2006-10-16 00:00:00,"24.00, 30.00",-0.11722687631845474
827,2006-10-16 00:00:00,"24.00, 33.00",-0.13826578855514526
828,2006-11-16 00:00:00,"30.00, 27.00",0.2518168091773987
829,2006-11-16 00:00:00,"30.00, 30.00",0.259988397359848
830,2006-11-16 00:00:00,"30.00, 33.00",0.27504679560661316
831,2006-11-16 00:00:00,"27.00, 27.00",0.3048909604549408
832,2006-11-16 00:00:00,"27.00, 30.00",0.3333018124103546
833,2006-11-16 00:00:00,"27.00, 33.00",0.3752990663051605
834,2006-11-16 00:00:00,"24.00, 27.00",0.3655385375022888
835,2006-11-16 00:00:00,"24.00, 30.00",0.3728993833065033
836,2006-11-16 00:00:00,"24.00, 33.00",0.39935302734375
837,2006-11-16 00:00:00,"30.00, 27.00",-0.09018656611442566
838,2006-11-16 00:00:00,"30.00, 30.00",-0.09500274807214737
839,2006-11-16 00:00:00,"30.00, 33.00",-0.09514770656824112
840,2006-11-16 00:00:00,"27.00, 27.00",-0.09731368720531464
841,2006-11-16 00:00:00,"27.00, 30.00",-0.10217234492301941
842,2006-11-16 00:00:00,"27.00, 33.00",-0.14604593813419342
843,2006-11-16 00:00:00,"24.00, 27.00",-0.11332117766141891
844,2006-11-16 00:00:00,"24.00, 30.00",-0.12004470825195312
845,2006-11-16 00:00:00,"24.00, 33.00",-0.14117075502872467
846,2006-12-16 00:00:00,"30.00, 27.00",0.26550784707069397
847,2006-12-16 00:00:00,"30.00, 30.00",0.28516215085983276
848,2006-12-16 00:00:00,"30.00, 33.00",0.32338935136795044
849,2006-12-16 00:00:00,"27.00, 27.00",0.3296828866004944
850,2006-12-16 00:00:00,"27.00, 30.00",0.3572653532028198
851,2006-12-16 00:00:00,"27.00, 33.00",0.41313713788986206
852,2006-12-16 00:00:00,"24.00, 27.00",0.40512725710868835
853,2006-12-16 00:00:00,"24.00, 30.00",0.39729949831962585
854,2006-12-16 00:00:00,"24.00, 33.00",0.41951727867126465
855,2006-12-16 00:00:00,"30.00, 27.00",-0.08734536916017532
856,2006-12-16 00:00:00,"30.00, 30.00",-0.0900190994143486
857,2006-12-16 00:00:00,"30.00, 33.00",-0.09447528421878815
858,2006-12-16 00:00:00,"27.00, 27.00",-0.09354548156261444
859,2006-12-16 00:00:00,"27.00, 30.00",-0.09839851409196854
860,2006-12-16 00:00:00,"27.00, 33.00",-0.1451553851366043
861,2006-12-16 00:00:00,"24.00, 27.00",-0.115081787109375
862,2006-12-16 00:00:00,"24.00, 30.00",-0.12008863687515259
863,2006-12-16 00:00:00,"24.00, 33.00",-0.14676542580127716
864,2007-01-16 00:00:00,"30.00, 27.00",0.29676374793052673
865,2007-01-16 00:00:00,"30.00, 30.00",0.3089747130870819
866,2007-01-16 00:00:00,"30.00, 33.00",0.3193674385547638
867,2007-01-16 00:00:00,"27.00, 27.00",0.3455672860145569
868,2007-01-16 00:00:00,"27.00, 30.00",0.37543413043022156
869,2007-01-16 00:00:00,"27.00, 33.00",0.4271525740623474
870,2007-01-16 00:00:00,"24.00, 27.00",0.41860517859458923
871,2007-01-16 00:00:00,"24.00, 30.00",0.4086904227733612
872,2007-01-16 00:00:00,"24.00, 33.00",0.4028310477733612
873,2007-01-16 00:00:00,"30.00, 27.00",-0.09735698252916336
874,2007-01-16 00:00:00,"30.00, 30.00",-0.09791245311498642
875,2007-01-16 00:00:00,"30.00, 33.00",-0.09964850544929504
876,2007-01-16 00:00:00,"27.00, 27.00",-0.09847013652324677
877,2007-01-16 00:00:00,"27.00, 30.00",-0.1023854911327362
878,2007-01-16 00:00:00,"27.00, 33.00",-0.15280471742153168
879,2007-01-16 00:00:00,"24.00, 27.00",-0.11777250468730927
880,2007-01-16 00:00:00,"24.00, 30.00",-0.12395329773426056
881,2007-01-16 00:00:00,"24.00, 33.00",-0.14580856263637543
882,2007-02-16 00:00:00,"30.00, 27.00",0.2866733968257904
883,2007-02-16 00:00:00,"30.00, 30.00",0.30287933349609375
884,2007-02-16 00:00:00,"30.00, 33.00",0.3006373941898346
885,2007-02-16 00:00:00,"27.00, 27.00",0.3682583272457123
886,2007-02-16 00:00:00,"27.00, 30.00",0.39956337213516235
887,2007-02-16 00:00:00,"27.00, 33.00",0.4294084906578064
888,2007-02-16 00:00:00,"24.00, 27.00",0.4505375325679779
889,2007-02-16 00:00:00,"24.00, 30.00",0.45464324951171875
890,2007-02-16 00:00:00,"24.00, 33.00",0.47902461886405945
891,2007-02-16 00:00:00,"30.00, 27.00",-0.10614422708749771
892,2007-02-16 00:00:00,"30.00, 30.00",-0.11014584451913834
893,2007-02-16 00:00:00,"30.00, 33.00",-0.1075810045003891
894,2007-02-16 00:00:00,"27.00, 27.00",-0.1125619038939476
895,2007-02-16 00:00:00,"27.00, 30.00",-0.11812673509120941
896,2007-02-16 00:00:00,"27.00, 33.00",-0.16718074679374695
897,2007-02-16 00:00:00,"24.00, 27.00",-0.13302095234394073
898,2007-02-16 00:00:00,"24.00, 30.00",-0.1420045644044876
899,2007-02-16 00:00:00,"24.00, 33.00",-0.1702815443277359
900,2007-03-16 00:00:00,"30.00, 27.00",0.3620487451553345
901,2007-03-16 00:00:00,"30.00, 30.00",0.37419572472572327
902,2007-03-16 00:00:00,"30.00, 33.00",0.34340840578079224
903,2007-03-16 00:00:00,"27.00, 27.00",0.4157547354698181
904,2007-03-16 00:00:00,"27.00, 30.00",0.44069942831993103
905,2007-03-16 00:00:00,"27.00, 33.00",0.4510370194911957
906,2007-03-16 00:00:00,"24.00, 27.00",0.4605978727340698
907,2007-03-16 00:00:00,"24.00, 30.00",0.4750395715236664
908,2007-03-16 00:00:00,"24.00, 33.00",0.4949606657028198
909,2007-03-16 00:00:00,"30.00, 27.00",-0.13460566103458405
910,2007-03-16 00:00:00,"30.00, 30.00",-0.1436747908592224
911,2007-03-16 00:00:00,"30.00, 33.00",-0.12911495566368103
912,2007-03-16 00:00:00,"27.00, 27.00",-0.1321551352739334
913,2007-03-16 00:00:00,"27.00, 30.00",-0.13470138609409332
914,2007-03-16 00:00:00,"27.00, 33.00",-0.18131773173809052
915,2007-03-16 00:00:00,"24.00, 27.00",-0.14215087890625
916,2007-03-16 00:00:00,"24.00, 30.00",-0.15452034771442413
917,2007-03-16 00:00:00,"24.00, 33.00",-0.1828012764453888
918,2007-04-16 00:00:00,"30.00, 27.00",0.3487996459007263
919,2007-04-16 00:00:00,"30.00, 30.00",0.36474305391311646
920,2007-04-16 00:00:00,"30.00, 33.00",0.34627583622932434
921,2007-04-16 00:00:00,"27.00, 27.00",0.40542906522750854
922,2007-04-16 00:00:00,"27.00, 30.00",0.4329640567302704
923,2007-04-16 00:00:00,"27.00, 33.00",0.4506937563419342
924,2007-04-16 00:00:00,"24.00, 27.00",0.4657491147518158
925,2007-04-16 00:00:00,"24.00, 30.00",0.48545634746551514
926,2007-04-16 00:00:00,"24.00, 33.00",0.5099874138832092
927,2007-04-16 00:00:00,"30.00, 27.00",-0.14858195185661316
928,2007-04-16 00:00:00,"30.00, 30.00",-0.16137440502643585
929,2007-04-16 00:00:00,"30.00, 33.00",-0.15038299560546875
930,2007-04-16 00:00:00,"27.00, 27.00",-0.1407984346151352
931,2007-04-16 00:00:00,"27.00, 30.00",-0.14645741879940033
932,2007-04-16 00:00:00,"27.00, 33.00",-0.19605153799057007
933,2007-04-16 00:00:00,"24.00, 27.00",-0.15043334662914276
934,2007-04-16 00:00:00,"24.00, 30.00",-0.1636810302734375
935,2007-04-16 00:00:00,"24.00, 33.00",-0.19486337900161743
936,2007-05-16 00:00:00,"30.00, 27.00",0.2888626456260681
937,2007-05-16 00:00:00,"30.00, 30.00",0.3150674104690552
938,2007-05-16 00:00:00,"30.00, 33.00",0.3273778259754181
939,2007-05-16 00:00:00,"27.00, 27.00",0.38088104128837585
940,2007-05-16 00:00:00,"27.00, 30.00",0.4197210371494293
941,2007-05-16 00:00:00,"27.00, 33.00",0.4436980187892914
942,2007-05-16 00:00:00,"24.00, 27.00",0.43024271726608276
943,2007-05-16 00:00:00,"24.00, 30.00",0.45336127281188965
944,2007-05-16 00:00:00,"24.00, 33.00",0.4663528800010681
945,2007-05-16 00:00:00,"30.00, 27.00",-0.14065207540988922
946,2007-05-16 00:00:00,"30.00, 30.00",-0.15389546751976013
947,2007-05-16 00:00:00,"30.00, 33.00",-0.1480412632226944
948,2007-05-16 00:00:00,"27.00, 27.00",-0.13968239724636078
949,2007-05-16 00:00:00,"27.00, 30.00",-0.14678266644477844
950,2007-05-16 00:00:00,"27.00, 33.00",-0.1973709613084793
951,2007-05-16 00:00:00,"24.00, 27.00",-0.14783403277397156
952,2007-05-16 00:00:00,"24.00, 30.00",-0.1616230607032776
953,2007-05-16 00:00:00,"24.00, 33.00",-0.18904802203178406
954,2007-06-16 00:00:00,"30.00, 27.00",0.31189778447151184
955,2007-06-16 00:00:00,"30.00, 30.00",0.32811176776885986
956,2007-06-16 00:00:00,"30.00, 33.00",0.3353159725666046
957,2007-06-16 00:00:00,"27.00, 27.00",0.367166131734848
958,2007-06-16 00:00:00,"27.00, 30.00",0.39607036113739014
959,2007-06-16 00:00:00,"27.00, 33.00",0.4482360780239105
960,2007-06-16 00:00:00,"24.00, 27.00",0.4169107973575592
961,2007-06-16 00:00:00,"24.00, 30.00",0.43074339628219604
962,2007-06-16 00:00:00,"24.00, 33.00",0.48106080293655396
963,2007-06-16 00:00:00,"30.00, 27.00",-0.1523585021495819
964,2007-06-16 00:00:00,"30.00, 30.00",-0.16681163012981415
965,2007-06-16 00:00:00,"30.00, 33.00",-0.15835215151309967
966,2007-06-16 00:00:00,"27.00, 27.00",-0.13958485424518585
967,2007-06-16 00:00:00,"27.00, 30.00",-0.14439748227596283
968,2007-06-16 00:00:00,"27.00, 33.00",-0.20200297236442566
969,2007-06-16 00:00:00,"24.00, 27.00",-0.14373117685317993
970,2007-06-16 00:00:00,"24.00, 30.00",-0.15808206796646118
971,2007-06-16 00:00:00,"24.00, 33.00",-0.1945551484823227
972,2007-07-16 00:00:00,"30.00, 27.00",0.31758561730384827
973,2007-07-16 00:00:00,"30.00, 30.00",0.30823245644569397
974,2007-07-16 00:00:00,"30.00, 33.00",0.2759281396865845
975,2007-07-16 00:00:00,"27.00, 27.00",0.3907175362110138
976,2007-07-16 00:00:00,"27.00, 30.00",0.4013691544532776
977,2007-07-16 00:00:00,"27.00, 33.00",0.40666839480400085
978,2007-07-16 00:00:00,"24.00, 27.00",0.4538593888282776
979,2007-07-16 00:00:00,"24.00, 30.00",0.44940972328186035
980,2007-07-16 00:00:00,"24.00, 33.00",0.4672812223434448
981,2007-07-16 00:00:00,"30.00, 27.00",-0.14898927509784698
982,2007-07-16 00:00:00,"30.00, 30.00",-0.15873472392559052
983,2007-07-16 00:00:00,"30.00, 33.00",-0.14580561220645905
984,2007-07-16 00:00:00,"27.00, 27.00",-0.14144209027290344
985,2007-07-16 00:00:00,"27.00, 30.00",-0.14388595521450043
986,2007-07-16 00:00:00,"27.00, 33.00",-0.1909947544336319
987,2007-07-16 00:00:00,"24.00, 27.00",-0.15047529339790344
988,2007-07-16 00:00:00,"24.00, 30.00",-0.15999135375022888
989,2007-07-16 00:00:00,"24.00, 33.00",-0.1900777518749237
990,2007-08-16 00:00:00,"30.00, 27.00",0.21043051779270172
991,2007-08-16 00:00:00,"30.00, 30.00",0.23613615334033966
992,2007-08-16 00:00:00,"30.00, 33.00",0.20777647197246552
993,2007-08-16 00:00:00,"27.00, 27.00",0.2930898368358612
994,2007-08-16 00:00:00,"27.00, 30.00",0.31450432538986206
995,2007-08-16 00:00:00,"27.00, 33.00",0.3734140694141388
996,2007-08-16 00:00:00,"24.00, 27.00",0.34967926144599915
997,2007-08-16 00:00:00,"24.00, 30.00",0.35782843828201294
998,2007-08-16 00:00:00,"24.00, 33.00",0.4105716943740845
999,2007-08-16 00:00:00,"30.00, 27.00",-0.12758956849575043
1000,2007-08-16 00:00:00,"30.00, 30.00",-0.1437240093946457
1001,2007-08-16 00:00:00,"30.00, 33.00",-0.13076142966747284
1002,2007-08-16 00:00:00,"27.00, 27.00",-0.123687744140625
1003,2007-08-16 00:00:00,"27.00, 30.00",-0.12848244607448578
1004,2007-08-16 00:00:00,"27.00, 33.00",-0.18146589398384094
1005,2007-08-16 00:00:00,"24.00, 27.00",-0.1305842250585556
1006,2007-08-16 00:00:00,"24.00, 30.00",-0.1423507183790207
1007,2007-08-16 00:00:00,"24.00, 33.00",-0.17390933632850647
1008,2007-09-16 00:00:00,"30.00, 27.00",0.21799112856388092
1009,2007-09-16 00:00:00,"30.00, 30.00",0.2110951691865921
1010,2007-09-16 00:00:00,"30.00, 33.00",0.17215372622013092
1011,2007-09-16 00:00:00,"27.00, 27.00",0.28546142578125
1012,2007-09-16 00:00:00,"27.00, 30.00",0.3172861635684967
1013,2007-09-16 00:00:00,"27.00, 33.00",0.34684449434280396
1014,2007-09-16 00:00:00,"24.00, 27.00",0.36653849482536316
1015,2007-09-16 00:00:00,"24.00, 30.00",0.3618316650390625
1016,2007-09-16 00:00:00,"24.00, 33.00",0.3751973509788513
1017,2007-09-16 00:00:00,"30.00, 27.00",-0.11849110573530197
1018,2007-09-16 00:00:00,"30.00, 30.00",-0.1260991394519806
1019,2007-09-16 00:00:00,"30.00, 33.00",-0.11271057277917862
1020,2007-09-16 00:00:00,"27.00, 27.00",-0.11467793583869934
1021,2007-09-16 00:00:00,"27.00, 30.00",-0.12071177363395691
1022,2007-09-16 00:00:00,"27.00, 33.00",-0.16712239384651184
1023,2007-09-16 00:00:00,"24.00, 27.00",-0.12858276069164276
1024,2007-09-16 00:00:00,"24.00, 30.00",-0.13834939897060394
1025,2007-09-16 00:00:00,"24.00, 33.00",-0.16273854672908783
1026,2007-10-16 00:00:00,"30.00, 27.00",0.25069305300712585
1027,2007-10-16 00:00:00,"30.00, 30.00",0.24407565593719482
1028,2007-10-16 00:00:00,"30.00, 33.00",0.2077321708202362
1029,2007-10-16 00:00:00,"27.00, 27.00",0.30961066484451294
1030,2007-10-16 00:00:00,"27.00, 30.00",0.3300003409385681
1031,2007-10-16 00:00:00,"27.00, 33.00",0.3454274833202362
1032,2007-10-16 00:00:00,"24.00, 27.00",0.3910807967185974
1033,2007-10-16 00:00:00,"24.00, 30.00",0.3670811951160431
1034,2007-10-16 00:00:00,"24.00, 33.00",0.3541997969150543
1035,2007-10-16 00:00:00,"30.00, 27.00",-0.10682948678731918
1036,2007-10-16 00:00:00,"30.00, 30.00",-0.1121213361620903
1037,2007-10-16 00:00:00,"30.00, 33.00",-0.10091080516576767
1038,2007-10-16 00:00:00,"27.00, 27.00",-0.10503806173801422
1039,2007-10-16 00:00:00,"27.00, 30.00",-0.10780703276395798
1040,2007-10-16 00:00:00,"27.00, 33.00",-0.14555014669895172
1041,2007-10-16 00:00:00,"24.00, 27.00",-0.11987009644508362
1042,2007-10-16 00:00:00,"24.00, 30.00",-0.12285047769546509
1043,2007-10-16 00:00:00,"24.00, 33.00",-0.1379227191209793
1044,2007-11-16 00:00:00,"30.00, 27.00",0.310699462890625
1045,2007-11-16 00:00:00,"30.00, 30.00",0.3197031617164612
1046,2007-11-16 00:00:00,"30.00, 33.00",0.31175535917282104
1047,2007-11-16 00:00:00,"27.00, 27.00",0.3814127743244171
1048,2007-11-16 00:00:00,"27.00, 30.00",0.412832647562027
1049,2007-11-16 00:00:00,"27.00, 33.00",0.44304606318473816
1050,2007-11-16 00:00:00,"24.00, 27.00",0.4343149960041046
1051,2007-11-16 00:00:00,"24.00, 30.00",0.4310099184513092
1052,2007-11-16 00:00:00,"24.00, 33.00",0.4387054443359375
1053,2007-11-16 00:00:00,"30.00, 27.00",-0.09707336127758026
1054,2007-11-16 00:00:00,"30.00, 30.00",-0.10119781643152237
1055,2007-11-16 00:00:00,"30.00, 33.00",-0.0976559966802597
1056,2007-11-16 00:00:00,"27.00, 27.00",-0.10291747748851776
1057,2007-11-16 00:00:00,"27.00, 30.00",-0.10786259919404984
1058,2007-11-16 00:00:00,"27.00, 33.00",-0.1517898589372635
1059,2007-11-16 00:00:00,"24.00, 27.00",-0.11635665595531464
1060,2007-11-16 00:00:00,"24.00, 30.00",-0.12292201071977615
1061,2007-11-16 00:00:00,"24.00, 33.00",-0.14650268852710724
1062,2007-12-16 00:00:00,"30.00, 27.00",0.29430365562438965
1063,2007-12-16 00:00:00,"30.00, 30.00",0.3236113488674164
1064,2007-12-16 00:00:00,"30.00, 33.00",0.3245672285556793
1065,2007-12-16 00:00:00,"27.00, 27.00",0.347808837890625
1066,2007-12-16 00:00:00,"27.00, 30.00",0.37511321902275085
1067,2007-12-16 00:00:00,"27.00, 33.00",0.4149435758590698
1068,2007-12-16 00:00:00,"24.00, 27.00",0.4233250916004181
1069,2007-12-16 00:00:00,"24.00, 30.00",0.4190634489059448
1070,2007-12-16 00:00:00,"24.00, 33.00",0.41999372839927673
1071,2007-12-16 00:00:00,"30.00, 27.00",-0.09107478708028793
1072,2007-12-16 00:00:00,"30.00, 30.00",-0.09773968160152435
1073,2007-12-16 00:00:00,"30.00, 33.00",-0.09293635934591293
1074,2007-12-16 00:00:00,"27.00, 27.00",-0.09173829853534698
1075,2007-12-16 00:00:00,"27.00, 30.00",-0.09507086873054504
1076,2007-12-16 00:00:00,"27.00, 33.00",-0.13381515443325043
1077,2007-12-16 00:00:00,"24.00, 27.00",-0.11100400239229202
1078,2007-12-16 00:00:00,"24.00, 30.00",-0.11790318787097931
1079,2007-12-16 00:00:00,"24.00, 33.00",-0.13907328248023987
1080,2008-01-16 00:00:00,"30.00, 27.00",0.2621479630470276
1081,2008-01-16 00:00:00,"30.00, 30.00",0.3137330114841461
1082,2008-01-16 00:00:00,"30.00, 33.00",0.3347350060939789
1083,2008-01-16 00:00:00,"27.00, 27.00",0.3438907861709595
1084,2008-01-16 00:00:00,"27.00, 30.00",0.3774290978908539
1085,2008-01-16 00:00:00,"27.00, 33.00",0.40696027874946594
1086,2008-01-16 00:00:00,"24.00, 27.00",0.40034928917884827
1087,2008-01-16 00:00:00,"24.00, 30.00",0.40021294355392456
1088,2008-01-16 00:00:00,"24.00, 33.00",0.3868895471096039
1089,2008-01-16 00:00:00,"30.00, 27.00",-0.08749758452177048
1090,2008-01-16 00:00:00,"30.00, 30.00",-0.0996241420507431
1091,2008-01-16 00:00:00,"30.00, 33.00",-0.09806331247091293
1092,2008-01-16 00:00:00,"27.00, 27.00",-0.09786494821310043
1093,2008-01-16 00:00:00,"27.00, 30.00",-0.10060735046863556
1094,2008-01-16 00:00:00,"27.00, 33.00",-0.14037372171878815
1095,2008-01-16 00:00:00,"24.00, 27.00",-0.10992800444364548
1096,2008-01-16 00:00:00,"24.00, 30.00",-0.11555751413106918
1097,2008-01-16 00:00:00,"24.00, 33.00",-0.13316665589809418
1098,2008-02-16 00:00:00,"30.00, 27.00",0.3106205463409424
1099,2008-02-16 00:00:00,"30.00, 30.00",0.3361258804798126
1100,2008-02-16 00:00:00,"30.00, 33.00",0.33489990234375
1101,2008-02-16 00:00:00,"27.00, 27.00",0.3901219964027405
1102,2008-02-16 00:00:00,"27.00, 30.00",0.43350061774253845
1103,2008-02-16 00:00:00,"27.00, 33.00",0.48491957783699036
1104,2008-02-16 00:00:00,"24.00, 27.00",0.4720727205276489
1105,2008-02-16 00:00:00,"24.00, 30.00",0.47523024678230286
1106,2008-02-16 00:00:00,"24.00, 33.00",0.47094830870628357
1107,2008-02-16 00:00:00,"30.00, 27.00",-0.11520517617464066
1108,2008-02-16 00:00:00,"30.00, 30.00",-0.12001774460077286
1109,2008-02-16 00:00:00,"30.00, 33.00",-0.11609596759080887
1110,2008-02-16 00:00:00,"27.00, 27.00",-0.12228130549192429
1111,2008-02-16 00:00:00,"27.00, 30.00",-0.12704415619373322
1112,2008-02-16 00:00:00,"27.00, 33.00",-0.18074141442775726
1113,2008-02-16 00:00:00,"24.00, 27.00",-0.14206142723560333
1114,2008-02-16 00:00:00,"24.00, 30.00",-0.14991550147533417
1115,2008-02-16 00:00:00,"24.00, 33.00",-0.17462210357189178
1116,2008-03-16 00:00:00,"30.00, 27.00",0.39494964480400085
1117,2008-03-16 00:00:00,"30.00, 30.00",0.42881232500076294
1118,2008-03-16 00:00:00,"30.00, 33.00",0.4353677034378052
1119,2008-03-16 00:00:00,"27.00, 27.00",0.4636880159378052
1120,2008-03-16 00:00:00,"27.00, 30.00",0.5037969946861267
1121,2008-03-16 00:00:00,"27.00, 33.00",0.5075033903121948
1122,2008-03-16 00:00:00,"24.00, 27.00",0.5398746728897095
1123,2008-03-16 00:00:00,"24.00, 30.00",0.5230348706245422
1124,2008-03-16 00:00:00,"24.00, 33.00",0.5155925154685974
1125,2008-03-16 00:00:00,"30.00, 27.00",-0.13992777466773987
1126,2008-03-16 00:00:00,"30.00, 30.00",-0.15144076943397522
1127,2008-03-16 00:00:00,"30.00, 33.00",-0.14418619871139526
1128,2008-03-16 00:00:00,"27.00, 27.00",-0.13593366742134094
1129,2008-03-16 00:00:00,"27.00, 30.00",-0.14090852439403534
1130,2008-03-16 00:00:00,"27.00, 33.00",-0.18677052855491638
1131,2008-03-16 00:00:00,"24.00, 27.00",-0.15280446410179138
1132,2008-03-16 00:00:00,"24.00, 30.00",-0.15825185179710388
1133,2008-03-16 00:00:00,"24.00, 33.00",-0.18361738324165344
1134,2008-04-16 00:00:00,"30.00, 27.00",0.40421345829963684
1135,2008-04-16 00:00:00,"30.00, 30.00",0.41791993379592896
1136,2008-04-16 00:00:00,"30.00, 33.00",0.4105234742164612
1137,2008-04-16 00:00:00,"27.00, 27.00",0.4721689820289612
1138,2008-04-16 00:00:00,"27.00, 30.00",0.5085286498069763
1139,2008-04-16 00:00:00,"27.00, 33.00",0.5394337773323059
1140,2008-04-16 00:00:00,"24.00, 27.00",0.5387613773345947
1141,2008-04-16 00:00:00,"24.00, 30.00",0.5296834111213684
1142,2008-04-16 00:00:00,"24.00, 33.00",0.525653064250946
1143,2008-04-16 00:00:00,"30.00, 27.00",-0.15867766737937927
1144,2008-04-16 00:00:00,"30.00, 30.00",-0.171559140086174
1145,2008-04-16 00:00:00,"30.00, 33.00",-0.16157276928424835
1146,2008-04-16 00:00:00,"27.00, 27.00",-0.15677031874656677
1147,2008-04-16 00:00:00,"27.00, 30.00",-0.16079966723918915
1148,2008-04-16 00:00:00,"27.00, 33.00",-0.21206460893154144
1149,2008-04-16 00:00:00,"24.00, 27.00",-0.16449126601219177
1150,2008-04-16 00:00:00,"24.00, 30.00",-0.1686604768037796
1151,2008-04-16 00:00:00,"24.00, 33.00",-0.18923009932041168
1152,2008-05-16 00:00:00,"30.00, 27.00",0.3301421105861664
1153,2008-05-16 00:00:00,"30.00, 30.00",0.3560505509376526
1154,2008-05-16 00:00:00,"30.00, 33.00",0.37012308835983276
1155,2008-05-16 00:00:00,"27.00, 27.00",0.3902253210544586
1156,2008-05-16 00:00:00,"27.00, 30.00",0.43102240562438965
1157,2008-05-16 00:00:00,"27.00, 33.00",0.46607133746147156
1158,2008-05-16 00:00:00,"24.00, 27.00",0.45394110679626465
1159,2008-05-16 00:00:00,"24.00, 30.00",0.4751291573047638
1160,2008-05-16 00:00:00,"24.00, 33.00",0.5200520157814026
1161,2008-05-16 00:00:00,"30.00, 27.00",-0.14740629494190216
1162,2008-05-16 00:00:00,"30.00, 30.00",-0.16801846027374268
1163,2008-05-16 00:00:00,"30.00, 33.00",-0.16619430482387543
1164,2008-05-16 00:00:00,"27.00, 27.00",-0.14108964800834656
1165,2008-05-16 00:00:00,"27.00, 30.00",-0.15262381732463837
1166,2008-05-16 00:00:00,"27.00, 33.00",-0.2091812640428543
1167,2008-05-16 00:00:00,"24.00, 27.00",-0.15230338275432587
1168,2008-05-16 00:00:00,"24.00, 30.00",-0.1661819964647293
1169,2008-05-16 00:00:00,"24.00, 33.00",-0.20124079287052155
1170,2008-06-16 00:00:00,"30.00, 27.00",0.30730488896369934
1171,2008-06-16 00:00:00,"30.00, 30.00",0.339974969625473
1172,2008-06-16 00:00:00,"30.00, 33.00",0.3425445556640625
1173,2008-06-16 00:00:00,"27.00, 27.00",0.3916870057582855
1174,2008-06-16 00:00:00,"27.00, 30.00",0.42243143916130066
1175,2008-06-16 00:00:00,"27.00, 33.00",0.48946940898895264
1176,2008-06-16 00:00:00,"24.00, 27.00",0.4581451416015625
1177,2008-06-16 00:00:00,"24.00, 30.00",0.47949421405792236
1178,2008-06-16 00:00:00,"24.00, 33.00",0.5283050537109375
1179,2008-06-16 00:00:00,"30.00, 27.00",-0.1509455293416977
1180,2008-06-16 00:00:00,"30.00, 30.00",-0.17016856372356415
1181,2008-06-16 00:00:00,"30.00, 33.00",-0.16191406548023224
1182,2008-06-16 00:00:00,"27.00, 27.00",-0.14467620849609375
1183,2008-06-16 00:00:00,"27.00, 30.00",-0.1501113921403885
1184,2008-06-16 00:00:00,"27.00, 33.00",-0.2104593962430954
