,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие аэрозолей с излучением,Радиационное воздействие метана
783,2006-08-16 00:00:00,"30.00, 27.00",-5.163540840148926,-0.1314751356840133
784,2006-08-16 00:00:00,"30.00, 30.00",-6.324686050415039,-0.1437786519527435
785,2006-08-16 00:00:00,"30.00, 33.00",-6.097797870635986,-0.136280670762062
786,2006-08-16 00:00:00,"27.00, 27.00",-4.765393733978272,-0.1255222409963607
787,2006-08-16 00:00:00,"27.00, 30.00",-5.511142253875732,-0.1315617710351944
788,2006-08-16 00:00:00,"27.00, 33.00",-7.884451389312744,-0.1829243302345276
789,2006-08-16 00:00:00,"24.00, 27.00",-3.882393598556519,-0.1323995292186737
790,2006-08-16 00:00:00,"24.00, 30.00",-5.312780380249023,-0.1426253765821457
791,2006-08-16 00:00:00,"24.00, 33.00",-7.750809192657471,-0.1729022562503814
792,2006-09-16 00:00:00,"30.00, 27.00",0.6879354119300842,0.2082580626010894
793,2006-09-16 00:00:00,"30.00, 30.00",0.7152059078216553,0.2387512177228927
794,2006-09-16 00:00:00,"30.00, 33.00",0.7640431523323059,0.2104431092739105
795,2006-09-16 00:00:00,"27.00, 27.00",0.6840870976448059,0.2917022705078125
796,2006-09-16 00:00:00,"27.00, 30.00",0.8523294925689697,0.3387339413166046
797,2006-09-16 00:00:00,"27.00, 33.00",0.8578155636787415,0.3473836183547973
798,2006-09-16 00:00:00,"24.00, 27.00",0.5493601560592651,0.3649271726608276
799,2006-09-16 00:00:00,"24.00, 30.00",0.9095519781112672,0.3662384152412414
800,2006-09-16 00:00:00,"24.00, 33.00",1.1283162832260132,0.396777331829071
801,2006-09-16 00:00:00,"30.00, 27.00",-3.901790380477905,-0.1152440384030342
802,2006-09-16 00:00:00,"30.00, 30.00",-4.348369121551514,-0.1300918608903885
803,2006-09-16 00:00:00,"30.00, 33.00",-4.489997863769531,-0.1199615448713302
804,2006-09-16 00:00:00,"27.00, 27.00",-3.040907382965088,-0.1144780442118644
805,2006-09-16 00:00:00,"27.00, 30.00",-3.7667222023010254,-0.1234054565429687
806,2006-09-16 00:00:00,"27.00, 33.00",-5.632202625274658,-0.164038598537445
807,2006-09-16 00:00:00,"24.00, 27.00",-2.457771778106689,-0.1260665953159332
808,2006-09-16 00:00:00,"24.00, 30.00",-4.360872268676758,-0.1345636993646621
809,2006-09-16 00:00:00,"24.00, 33.00",-7.1764678955078125,-0.1604019105434417
810,2006-10-16 00:00:00,"30.00, 27.00",0.8492884635925293,0.2141871303319931
811,2006-10-16 00:00:00,"30.00, 30.00",0.7805736660957336,0.2235353589057922
812,2006-10-16 00:00:00,"30.00, 33.00",0.7570377588272095,0.2120233327150344
813,2006-10-16 00:00:00,"27.00, 27.00",0.919135332107544,0.2832139432430267
814,2006-10-16 00:00:00,"27.00, 30.00",0.9901822209358216,0.3080720007419586
815,2006-10-16 00:00:00,"27.00, 33.00",0.8264780640602112,0.3381318151950836
816,2006-10-16 00:00:00,"24.00, 27.00",0.6157797574996948,0.3196578621864319
817,2006-10-16 00:00:00,"24.00, 30.00",0.9224449992179872,0.3323088586330414
818,2006-10-16 00:00:00,"24.00, 33.00",1.0857199430465698,0.3521098494529724
819,2006-10-16 00:00:00,"30.00, 27.00",-4.636210918426514,-0.0992576852440834
820,2006-10-16 00:00:00,"30.00, 30.00",-4.614165306091309,-0.1066818237304687
821,2006-10-16 00:00:00,"30.00, 33.00",-4.39884614944458,-0.1000479385256767
822,2006-10-16 00:00:00,"27.00, 27.00",-4.111788272857666,-0.1022715419530868
823,2006-10-16 00:00:00,"27.00, 30.00",-4.4835615158081055,-0.1053144410252571
824,2006-10-16 00:00:00,"27.00, 33.00",-5.246018409729004,-0.1445361673831939
825,2006-10-16 00:00:00,"24.00, 27.00",-2.860060691833496,-0.108939878642559
826,2006-10-16 00:00:00,"24.00, 30.00",-4.500973701477051,-0.1172268763184547
827,2006-10-16 00:00:00,"24.00, 33.00",-6.295783519744873,-0.1382657885551452
828,2006-11-16 00:00:00,"30.00, 27.00",0.7197479009628296,0.2518168091773987
829,2006-11-16 00:00:00,"30.00, 30.00",0.8469370603561401,0.259988397359848
830,2006-11-16 00:00:00,"30.00, 33.00",0.6558451056480408,0.2750467956066131
831,2006-11-16 00:00:00,"27.00, 27.00",0.992626965045929,0.3048909604549408
832,2006-11-16 00:00:00,"27.00, 30.00",1.1012786626815796,0.3333018124103546
833,2006-11-16 00:00:00,"27.00, 33.00",0.6818593144416809,0.3752990663051605
834,2006-11-16 00:00:00,"24.00, 27.00",0.6461263298988342,0.3655385375022888
835,2006-11-16 00:00:00,"24.00, 30.00",1.0229207277297974,0.3728993833065033
836,2006-11-16 00:00:00,"24.00, 33.00",1.034356713294983,0.39935302734375
837,2006-11-16 00:00:00,"30.00, 27.00",-3.6197829246521,-0.0901865661144256
838,2006-11-16 00:00:00,"30.00, 30.00",-4.414772987365723,-0.0950027480721473
839,2006-11-16 00:00:00,"30.00, 33.00",-3.11905574798584,-0.0951477065682411
840,2006-11-16 00:00:00,"27.00, 27.00",-4.032348155975342,-0.0973136872053146
841,2006-11-16 00:00:00,"27.00, 30.00",-4.492568492889404,-0.1021723449230194
842,2006-11-16 00:00:00,"27.00, 33.00",-3.963681936264038,-0.1460459381341934
843,2006-11-16 00:00:00,"24.00, 27.00",-2.7652335166931152,-0.1133211776614189
844,2006-11-16 00:00:00,"24.00, 30.00",-4.7015061378479,-0.1200447082519531
845,2006-11-16 00:00:00,"24.00, 33.00",-5.843329906463623,-0.1411707550287246
846,2006-12-16 00:00:00,"30.00, 27.00",0.5635759830474854,0.2655078470706939
847,2006-12-16 00:00:00,"30.00, 30.00",0.6553078889846802,0.2851621508598327
848,2006-12-16 00:00:00,"30.00, 33.00",0.750403642654419,0.3233893513679504
849,2006-12-16 00:00:00,"27.00, 27.00",0.7883226871490479,0.3296828866004944
850,2006-12-16 00:00:00,"27.00, 30.00",0.9571695923805236,0.3572653532028198
851,2006-12-16 00:00:00,"27.00, 33.00",0.6957781314849854,0.413137137889862
852,2006-12-16 00:00:00,"24.00, 27.00",0.5813151001930237,0.4051272571086883
853,2006-12-16 00:00:00,"24.00, 30.00",0.8938746452331543,0.3972994983196258
854,2006-12-16 00:00:00,"24.00, 33.00",0.8640929460525513,0.4195172786712646
855,2006-12-16 00:00:00,"30.00, 27.00",-3.06755805015564,-0.0873453691601753
856,2006-12-16 00:00:00,"30.00, 30.00",-3.667218446731568,-0.0900190994143486
857,2006-12-16 00:00:00,"30.00, 33.00",-3.539682149887085,-0.0944752842187881
858,2006-12-16 00:00:00,"27.00, 27.00",-3.5638649463653564,-0.0935454815626144
859,2006-12-16 00:00:00,"27.00, 30.00",-4.310875415802002,-0.0983985140919685
860,2006-12-16 00:00:00,"27.00, 33.00",-4.496110439300537,-0.1451553851366043
861,2006-12-16 00:00:00,"24.00, 27.00",-2.8401646614074707,-0.115081787109375
862,2006-12-16 00:00:00,"24.00, 30.00",-4.616727828979492,-0.1200886368751525
863,2006-12-16 00:00:00,"24.00, 33.00",-5.478036403656006,-0.1467654258012771
864,2007-01-16 00:00:00,"30.00, 27.00",0.6312974691390991,0.2967637479305267
865,2007-01-16 00:00:00,"30.00, 30.00",0.6706060767173767,0.3089747130870819
866,2007-01-16 00:00:00,"30.00, 33.00",0.5793673396110535,0.3193674385547638
867,2007-01-16 00:00:00,"27.00, 27.00",0.7344744205474854,0.3455672860145569
868,2007-01-16 00:00:00,"27.00, 30.00",0.8638098835945129,0.3754341304302215
869,2007-01-16 00:00:00,"27.00, 33.00",0.677422285079956,0.4271525740623474
870,2007-01-16 00:00:00,"24.00, 27.00",0.5808464884757996,0.4186051785945892
871,2007-01-16 00:00:00,"24.00, 30.00",0.867591142654419,0.4086904227733612
872,2007-01-16 00:00:00,"24.00, 33.00",0.7923505306243896,0.4028310477733612
873,2007-01-16 00:00:00,"30.00, 27.00",-2.871456861495972,-0.0973569825291633
874,2007-01-16 00:00:00,"30.00, 30.00",-3.0358974933624268,-0.0979124531149864
875,2007-01-16 00:00:00,"30.00, 33.00",-2.6725802421569824,-0.099648505449295
876,2007-01-16 00:00:00,"27.00, 27.00",-2.7768850326538086,-0.0984701365232467
877,2007-01-16 00:00:00,"27.00, 30.00",-3.1164815425872803,-0.1023854911327362
878,2007-01-16 00:00:00,"27.00, 33.00",-3.7162623405456543,-0.1528047174215316
879,2007-01-16 00:00:00,"24.00, 27.00",-2.1375441551208496,-0.1177725046873092
880,2007-01-16 00:00:00,"24.00, 30.00",-3.348230361938477,-0.1239532977342605
881,2007-01-16 00:00:00,"24.00, 33.00",-4.060181617736816,-0.1458085626363754
882,2007-02-16 00:00:00,"30.00, 27.00",0.4632731974124908,0.2866733968257904
883,2007-02-16 00:00:00,"30.00, 30.00",0.551056981086731,0.3028793334960937
884,2007-02-16 00:00:00,"30.00, 33.00",0.6624058485031128,0.3006373941898346
885,2007-02-16 00:00:00,"27.00, 27.00",0.5490444898605347,0.3682583272457123
886,2007-02-16 00:00:00,"27.00, 30.00",0.5251334309577942,0.3995633721351623
887,2007-02-16 00:00:00,"27.00, 33.00",0.5604586005210876,0.4294084906578064
888,2007-02-16 00:00:00,"24.00, 27.00",0.3648202121257782,0.4505375325679779
889,2007-02-16 00:00:00,"24.00, 30.00",0.5728345513343811,0.4546432495117187
890,2007-02-16 00:00:00,"24.00, 33.00",0.6033663153648376,0.4790246188640594
891,2007-02-16 00:00:00,"30.00, 27.00",-2.332273244857788,-0.1061442270874977
892,2007-02-16 00:00:00,"30.00, 30.00",-2.851859331130981,-0.1101458445191383
893,2007-02-16 00:00:00,"30.00, 33.00",-3.0731565952301025,-0.1075810045003891
894,2007-02-16 00:00:00,"27.00, 27.00",-1.985972046852112,-0.1125619038939476
895,2007-02-16 00:00:00,"27.00, 30.00",-1.987187743186951,-0.1181267350912094
896,2007-02-16 00:00:00,"27.00, 33.00",-3.01145339012146,-0.1671807467937469
897,2007-02-16 00:00:00,"24.00, 27.00",-1.3974647521972656,-0.1330209523439407
898,2007-02-16 00:00:00,"24.00, 30.00",-2.367382526397705,-0.1420045644044876
899,2007-02-16 00:00:00,"24.00, 33.00",-3.2826902866363525,-0.1702815443277359
900,2007-03-16 00:00:00,"30.00, 27.00",1.4294079542160034,0.3620487451553345
901,2007-03-16 00:00:00,"30.00, 30.00",1.0286412239074707,0.3741957247257232
902,2007-03-16 00:00:00,"30.00, 33.00",0.8170530200004578,0.3434084057807922
903,2007-03-16 00:00:00,"27.00, 27.00",0.8469573259353638,0.4157547354698181
904,2007-03-16 00:00:00,"27.00, 30.00",1.1480830907821655,0.440699428319931
905,2007-03-16 00:00:00,"27.00, 33.00",0.8773675560951233,0.4510370194911957
906,2007-03-16 00:00:00,"24.00, 27.00",0.7205751538276672,0.4605978727340698
907,2007-03-16 00:00:00,"24.00, 30.00",0.9250222444534302,0.4750395715236664
908,2007-03-16 00:00:00,"24.00, 33.00",0.8662630915641785,0.4949606657028198
909,2007-03-16 00:00:00,"30.00, 27.00",-4.372877597808838,-0.134605661034584
910,2007-03-16 00:00:00,"30.00, 30.00",-3.9226677417755127,-0.1436747908592224
911,2007-03-16 00:00:00,"30.00, 33.00",-3.5373055934906006,-0.129114955663681
912,2007-03-16 00:00:00,"27.00, 27.00",-3.137117385864258,-0.1321551352739334
913,2007-03-16 00:00:00,"27.00, 30.00",-3.8265187740325928,-0.1347013860940933
914,2007-03-16 00:00:00,"27.00, 33.00",-4.819761753082275,-0.1813177317380905
915,2007-03-16 00:00:00,"24.00, 27.00",-2.6065924167633057,-0.14215087890625
916,2007-03-16 00:00:00,"24.00, 30.00",-3.6788930892944336,-0.1545203477144241
917,2007-03-16 00:00:00,"24.00, 33.00",-4.864323616027832,-0.1828012764453888
918,2007-04-16 00:00:00,"30.00, 27.00",0.6123514771461487,0.3487996459007263
919,2007-04-16 00:00:00,"30.00, 30.00",0.917340099811554,0.3647430539131164
920,2007-04-16 00:00:00,"30.00, 33.00",0.840405285358429,0.3462758362293243
921,2007-04-16 00:00:00,"27.00, 27.00",0.6550516486167908,0.4054290652275085
922,2007-04-16 00:00:00,"27.00, 30.00",0.974340796470642,0.4329640567302704
923,2007-04-16 00:00:00,"27.00, 33.00",0.8430135250091553,0.4506937563419342
924,2007-04-16 00:00:00,"24.00, 27.00",0.4584604799747467,0.4657491147518158
925,2007-04-16 00:00:00,"24.00, 30.00",0.6343668699264526,0.4854563474655151
926,2007-04-16 00:00:00,"24.00, 33.00",0.7168263792991638,0.5099874138832092
927,2007-04-16 00:00:00,"30.00, 27.00",-4.22454309463501,-0.1485819518566131
928,2007-04-16 00:00:00,"30.00, 30.00",-5.425055027008057,-0.1613744050264358
929,2007-04-16 00:00:00,"30.00, 33.00",-4.989861011505127,-0.1503829956054687
930,2007-04-16 00:00:00,"27.00, 27.00",-3.818928003311157,-0.1407984346151352
931,2007-04-16 00:00:00,"27.00, 30.00",-4.394680500030518,-0.1464574187994003
932,2007-04-16 00:00:00,"27.00, 33.00",-5.032662391662598,-0.19605153799057
933,2007-04-16 00:00:00,"24.00, 27.00",-2.614447116851806,-0.1504333466291427
934,2007-04-16 00:00:00,"24.00, 30.00",-3.843301296234131,-0.1636810302734375
935,2007-04-16 00:00:00,"24.00, 33.00",-5.233846187591553,-0.1948633790016174
936,2007-05-16 00:00:00,"30.00, 27.00",0.7611792683601379,0.2888626456260681
937,2007-05-16 00:00:00,"30.00, 30.00",0.937934160232544,0.3150674104690552
938,2007-05-16 00:00:00,"30.00, 33.00",1.058915615081787,0.3273778259754181
939,2007-05-16 00:00:00,"27.00, 27.00",0.6754888892173767,0.3808810412883758
940,2007-05-16 00:00:00,"27.00, 30.00",0.7729580998420715,0.4197210371494293
941,2007-05-16 00:00:00,"27.00, 33.00",0.7005093693733215,0.4436980187892914
942,2007-05-16 00:00:00,"24.00, 27.00",0.4834929406642914,0.4302427172660827
943,2007-05-16 00:00:00,"24.00, 30.00",0.7317140698432922,0.4533612728118896
944,2007-05-16 00:00:00,"24.00, 33.00",0.7285786271095276,0.4663528800010681
945,2007-05-16 00:00:00,"30.00, 27.00",-5.251780986785889,-0.1406520754098892
946,2007-05-16 00:00:00,"30.00, 30.00",-6.134212017059326,-0.1538954675197601
947,2007-05-16 00:00:00,"30.00, 33.00",-5.911102294921875,-0.1480412632226944
948,2007-05-16 00:00:00,"27.00, 27.00",-4.070207595825195,-0.1396823972463607
949,2007-05-16 00:00:00,"27.00, 30.00",-4.421916484832764,-0.1467826664447784
950,2007-05-16 00:00:00,"27.00, 33.00",-5.651216506958008,-0.1973709613084793
951,2007-05-16 00:00:00,"24.00, 27.00",-2.705915927886963,-0.1478340327739715
952,2007-05-16 00:00:00,"24.00, 30.00",-4.155367851257324,-0.1616230607032776
953,2007-05-16 00:00:00,"24.00, 33.00",-5.441205978393555,-0.189048022031784
954,2007-06-16 00:00:00,"30.00, 27.00",0.8686411380767822,0.3118977844715118
955,2007-06-16 00:00:00,"30.00, 30.00",0.9579508304595948,0.3281117677688598
956,2007-06-16 00:00:00,"30.00, 33.00",0.8117350339889526,0.3353159725666046
957,2007-06-16 00:00:00,"27.00, 27.00",0.8920013308525085,0.367166131734848
958,2007-06-16 00:00:00,"27.00, 30.00",1.14354145526886,0.3960703611373901
959,2007-06-16 00:00:00,"27.00, 33.00",0.9364694952964784,0.4482360780239105
960,2007-06-16 00:00:00,"24.00, 27.00",0.7247782349586487,0.4169107973575592
961,2007-06-16 00:00:00,"24.00, 30.00",1.087956786155701,0.430743396282196
962,2007-06-16 00:00:00,"24.00, 33.00",1.2402018308639526,0.4810608029365539
963,2007-06-16 00:00:00,"30.00, 27.00",-5.688560485839844,-0.1523585021495819
964,2007-06-16 00:00:00,"30.00, 30.00",-6.757927894592285,-0.1668116301298141
965,2007-06-16 00:00:00,"30.00, 33.00",-5.506213665008545,-0.1583521515130996
966,2007-06-16 00:00:00,"27.00, 27.00",-5.299307823181152,-0.1395848542451858
967,2007-06-16 00:00:00,"27.00, 30.00",-6.428586006164551,-0.1443974822759628
968,2007-06-16 00:00:00,"27.00, 33.00",-7.454543113708496,-0.2020029723644256
969,2007-06-16 00:00:00,"24.00, 27.00",-4.336989402770996,-0.1437311768531799
970,2007-06-16 00:00:00,"24.00, 30.00",-6.586798667907715,-0.1580820679664611
971,2007-06-16 00:00:00,"24.00, 33.00",-9.006196975708008,-0.1945551484823227
972,2007-07-16 00:00:00,"30.00, 27.00",1.1752811670303345,0.3175856173038482
973,2007-07-16 00:00:00,"30.00, 30.00",1.146195888519287,0.3082324564456939
974,2007-07-16 00:00:00,"30.00, 33.00",1.1095728874206543,0.2759281396865845
975,2007-07-16 00:00:00,"27.00, 27.00",1.2290540933609009,0.3907175362110138
976,2007-07-16 00:00:00,"27.00, 30.00",1.2987306118011477,0.4013691544532776
977,2007-07-16 00:00:00,"27.00, 33.00",1.2727110385894775,0.4066683948040008
978,2007-07-16 00:00:00,"24.00, 27.00",0.9580294489860536,0.4538593888282776
979,2007-07-16 00:00:00,"24.00, 30.00",1.1969565153121948,0.4494097232818603
980,2007-07-16 00:00:00,"24.00, 33.00",1.4323434829711914,0.4672812223434448
981,2007-07-16 00:00:00,"30.00, 27.00",-7.339091777801514,-0.1489892750978469
982,2007-07-16 00:00:00,"30.00, 30.00",-8.074690818786621,-0.1587347239255905
983,2007-07-16 00:00:00,"30.00, 33.00",-7.590379238128662,-0.145805612206459
984,2007-07-16 00:00:00,"27.00, 27.00",-6.893655300140381,-0.1414420902729034
985,2007-07-16 00:00:00,"27.00, 30.00",-7.70258903503418,-0.1438859552145004
986,2007-07-16 00:00:00,"27.00, 33.00",-11.095513343811035,-0.1909947544336319
987,2007-07-16 00:00:00,"24.00, 27.00",-5.653002262115479,-0.1504752933979034
988,2007-07-16 00:00:00,"24.00, 30.00",-7.921324253082275,-0.1599913537502288
989,2007-07-16 00:00:00,"24.00, 33.00",-11.74734115600586,-0.1900777518749237
990,2007-08-16 00:00:00,"30.00, 27.00",1.0417017936706543,0.2104305177927017
991,2007-08-16 00:00:00,"30.00, 30.00",1.0434678792953491,0.2361361533403396
992,2007-08-16 00:00:00,"30.00, 33.00",0.9585187435150146,0.2077764719724655
993,2007-08-16 00:00:00,"27.00, 27.00",1.015210509300232,0.2930898368358612
994,2007-08-16 00:00:00,"27.00, 30.00",1.2078640460968018,0.314504325389862
995,2007-08-16 00:00:00,"27.00, 33.00",1.1557213068008425,0.3734140694141388
996,2007-08-16 00:00:00,"24.00, 27.00",0.768059492111206,0.3496792614459991
997,2007-08-16 00:00:00,"24.00, 30.00",1.050188660621643,0.3578284382820129
998,2007-08-16 00:00:00,"24.00, 33.00",1.1396297216415403,0.4105716943740845
999,2007-08-16 00:00:00,"30.00, 27.00",-5.696474552154541,-0.1275895684957504
1000,2007-08-16 00:00:00,"30.00, 30.00",-6.691012859344482,-0.1437240093946457
1001,2007-08-16 00:00:00,"30.00, 33.00",-6.183340549468994,-0.1307614296674728
1002,2007-08-16 00:00:00,"27.00, 27.00",-5.1180338859558105,-0.123687744140625
1003,2007-08-16 00:00:00,"27.00, 30.00",-5.99156665802002,-0.1284824460744857
1004,2007-08-16 00:00:00,"27.00, 33.00",-8.114544868469238,-0.1814658939838409
1005,2007-08-16 00:00:00,"24.00, 27.00",-3.998170375823975,-0.1305842250585556
1006,2007-08-16 00:00:00,"24.00, 30.00",-5.425097942352295,-0.1423507183790207
1007,2007-08-16 00:00:00,"24.00, 33.00",-7.177071571350098,-0.1739093363285064
1008,2007-09-16 00:00:00,"30.00, 27.00",0.6866668462753296,0.2179911285638809
1009,2007-09-16 00:00:00,"30.00, 30.00",0.6693257689476013,0.2110951691865921
1010,2007-09-16 00:00:00,"30.00, 33.00",0.7196899652481079,0.1721537262201309
1011,2007-09-16 00:00:00,"27.00, 27.00",0.7537099123001099,0.28546142578125
1012,2007-09-16 00:00:00,"27.00, 30.00",0.7908945679664612,0.3172861635684967
1013,2007-09-16 00:00:00,"27.00, 33.00",0.9192301630973816,0.3468444943428039
1014,2007-09-16 00:00:00,"24.00, 27.00",0.5622324347496033,0.3665384948253631
1015,2007-09-16 00:00:00,"24.00, 30.00",0.8513132929801941,0.3618316650390625
1016,2007-09-16 00:00:00,"24.00, 33.00",1.2591023445129397,0.3751973509788513
1017,2007-09-16 00:00:00,"30.00, 27.00",-4.121070384979248,-0.1184911057353019
1018,2007-09-16 00:00:00,"30.00, 30.00",-4.491913795471191,-0.1260991394519806
1019,2007-09-16 00:00:00,"30.00, 33.00",-4.987985134124756,-0.1127105727791786
1020,2007-09-16 00:00:00,"27.00, 27.00",-3.745910167694092,-0.1146779358386993
1021,2007-09-16 00:00:00,"27.00, 30.00",-4.131261825561523,-0.1207117736339569
1022,2007-09-16 00:00:00,"27.00, 33.00",-6.68821907043457,-0.1671223938465118
1023,2007-09-16 00:00:00,"24.00, 27.00",-2.806326389312744,-0.1285827606916427
1024,2007-09-16 00:00:00,"24.00, 30.00",-4.573453426361084,-0.1383493989706039
1025,2007-09-16 00:00:00,"24.00, 33.00",-8.483336448669434,-0.1627385467290878
1026,2007-10-16 00:00:00,"30.00, 27.00",0.6295047998428345,0.2506930530071258
1027,2007-10-16 00:00:00,"30.00, 30.00",0.7377703189849854,0.2440756559371948
1028,2007-10-16 00:00:00,"30.00, 33.00",0.7603799104690552,0.2077321708202362
1029,2007-10-16 00:00:00,"27.00, 27.00",0.7348603010177612,0.3096106648445129
1030,2007-10-16 00:00:00,"27.00, 30.00",1.0711581707000732,0.3300003409385681
1031,2007-10-16 00:00:00,"27.00, 33.00",1.0693172216415403,0.3454274833202362
1032,2007-10-16 00:00:00,"24.00, 27.00",0.6650282144546509,0.3910807967185974
1033,2007-10-16 00:00:00,"24.00, 30.00",1.2024871110916138,0.3670811951160431
1034,2007-10-16 00:00:00,"24.00, 33.00",1.4144030809402466,0.3541997969150543
1035,2007-10-16 00:00:00,"30.00, 27.00",-3.407325029373169,-0.1068294867873191
1036,2007-10-16 00:00:00,"30.00, 30.00",-4.358273983001709,-0.1121213361620903
1037,2007-10-16 00:00:00,"30.00, 33.00",-4.085569858551025,-0.1009108051657676
1038,2007-10-16 00:00:00,"27.00, 27.00",-3.4110007286071777,-0.1050380617380142
1039,2007-10-16 00:00:00,"27.00, 30.00",-4.857321739196777,-0.1078070327639579
1040,2007-10-16 00:00:00,"27.00, 33.00",-5.993865966796875,-0.1455501466989517
1041,2007-10-16 00:00:00,"24.00, 27.00",-3.036811113357544,-0.1198700964450836
1042,2007-10-16 00:00:00,"24.00, 30.00",-5.402945041656494,-0.122850477695465
1043,2007-10-16 00:00:00,"24.00, 33.00",-7.192752361297607,-0.1379227191209793
1044,2007-11-16 00:00:00,"30.00, 27.00",0.680615246295929,0.310699462890625
1045,2007-11-16 00:00:00,"30.00, 30.00",0.7002115845680237,0.3197031617164612
1046,2007-11-16 00:00:00,"30.00, 33.00",0.5826395750045776,0.311755359172821
1047,2007-11-16 00:00:00,"27.00, 27.00",0.8713653683662415,0.3814127743244171
1048,2007-11-16 00:00:00,"27.00, 30.00",0.963476538658142,0.412832647562027
1049,2007-11-16 00:00:00,"27.00, 33.00",0.6684122681617737,0.4430460631847381
1050,2007-11-16 00:00:00,"24.00, 27.00",0.5666168332099915,0.4343149960041046
1051,2007-11-16 00:00:00,"24.00, 30.00",0.9420918822288512,0.4310099184513092
1052,2007-11-16 00:00:00,"24.00, 33.00",0.9121846556663512,0.4387054443359375
1053,2007-11-16 00:00:00,"30.00, 27.00",-3.364539623260498,-0.0970733612775802
1054,2007-11-16 00:00:00,"30.00, 30.00",-3.435642719268799,-0.1011978164315223
1055,2007-11-16 00:00:00,"30.00, 33.00",-2.717190742492676,-0.0976559966802597
1056,2007-11-16 00:00:00,"27.00, 27.00",-3.594141721725464,-0.1029174774885177
1057,2007-11-16 00:00:00,"27.00, 30.00",-3.8907766342163086,-0.1078625991940498
1058,2007-11-16 00:00:00,"27.00, 33.00",-3.777945280075073,-0.1517898589372635
1059,2007-11-16 00:00:00,"24.00, 27.00",-2.646899461746216,-0.1163566559553146
1060,2007-11-16 00:00:00,"24.00, 30.00",-4.31125020980835,-0.1229220107197761
1061,2007-11-16 00:00:00,"24.00, 33.00",-5.018269062042236,-0.1465026885271072
1062,2007-12-16 00:00:00,"30.00, 27.00",0.4824701249599457,0.2943036556243896
1063,2007-12-16 00:00:00,"30.00, 30.00",0.4873017370700836,0.3236113488674164
1064,2007-12-16 00:00:00,"30.00, 33.00",0.5079522728919983,0.3245672285556793
1065,2007-12-16 00:00:00,"27.00, 27.00",0.601752519607544,0.347808837890625
1066,2007-12-16 00:00:00,"27.00, 30.00",0.6790761351585388,0.3751132190227508
1067,2007-12-16 00:00:00,"27.00, 33.00",0.5146405696868896,0.4149435758590698
1068,2007-12-16 00:00:00,"24.00, 27.00",0.443964809179306,0.4233250916004181
1069,2007-12-16 00:00:00,"24.00, 30.00",0.7198634147644043,0.4190634489059448
1070,2007-12-16 00:00:00,"24.00, 33.00",0.7142166495323181,0.4199937283992767
1071,2007-12-16 00:00:00,"30.00, 27.00",-2.626240968704224,-0.0910747870802879
1072,2007-12-16 00:00:00,"30.00, 30.00",-2.670498847961426,-0.0977396816015243
1073,2007-12-16 00:00:00,"30.00, 33.00",-2.3376541137695312,-0.0929363593459129
1074,2007-12-16 00:00:00,"27.00, 27.00",-2.7591350078582764,-0.0917382985353469
1075,2007-12-16 00:00:00,"27.00, 30.00",-3.0914018154144287,-0.095070868730545
1076,2007-12-16 00:00:00,"27.00, 33.00",-3.087707042694092,-0.1338151544332504
1077,2007-12-16 00:00:00,"24.00, 27.00",-2.2994556427001958,-0.111004002392292
1078,2007-12-16 00:00:00,"24.00, 30.00",-3.754072427749634,-0.1179031878709793
1079,2007-12-16 00:00:00,"24.00, 33.00",-4.354824542999268,-0.1390732824802398
1080,2008-01-16 00:00:00,"30.00, 27.00",0.470794677734375,0.2621479630470276
1081,2008-01-16 00:00:00,"30.00, 30.00",0.6289476156234741,0.3137330114841461
1082,2008-01-16 00:00:00,"30.00, 33.00",0.5942988395690918,0.3347350060939789
1083,2008-01-16 00:00:00,"27.00, 27.00",0.657433807849884,0.3438907861709595
1084,2008-01-16 00:00:00,"27.00, 30.00",0.798133134841919,0.3774290978908539
1085,2008-01-16 00:00:00,"27.00, 33.00",0.5872674584388733,0.4069602787494659
1086,2008-01-16 00:00:00,"24.00, 27.00",0.5443100333213806,0.4003492891788482
1087,2008-01-16 00:00:00,"24.00, 30.00",0.6938565373420715,0.4002129435539245
1088,2008-01-16 00:00:00,"24.00, 33.00",0.6584787964820862,0.3868895471096039
1089,2008-01-16 00:00:00,"30.00, 27.00",-2.373821973800659,-0.0874975845217704
1090,2008-01-16 00:00:00,"30.00, 30.00",-2.774655342102051,-0.0996241420507431
1091,2008-01-16 00:00:00,"30.00, 33.00",-2.930532217025757,-0.0980633124709129
1092,2008-01-16 00:00:00,"27.00, 27.00",-2.547493696212769,-0.0978649482131004
1093,2008-01-16 00:00:00,"27.00, 30.00",-2.8508896827697754,-0.1006073504686355
1094,2008-01-16 00:00:00,"27.00, 33.00",-3.607232809066773,-0.1403737217187881
1095,2008-01-16 00:00:00,"24.00, 27.00",-1.9412647485733032,-0.1099280044436454
1096,2008-01-16 00:00:00,"24.00, 30.00",-2.8663156032562256,-0.1155575141310691
1097,2008-01-16 00:00:00,"24.00, 33.00",-3.6481082439422607,-0.1331666558980941
1098,2008-02-16 00:00:00,"30.00, 27.00",0.5874202251434326,0.3106205463409424
1099,2008-02-16 00:00:00,"30.00, 30.00",0.597019612789154,0.3361258804798126
1100,2008-02-16 00:00:00,"30.00, 33.00",0.6702607274055481,0.33489990234375
