,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие аэрозолей с излучением
1790,2011-04-16 00:00:00,"24.00, 33.00",0.6741282343864441
1791,2011-04-16 00:00:00,"30.00, 27.00",-4.242680072784424
1792,2011-04-16 00:00:00,"30.00, 30.00",-5.3661041259765625
1793,2011-04-16 00:00:00,"30.00, 33.00",-4.505370616912842
1794,2011-04-16 00:00:00,"27.00, 27.00",-3.2822015285491943
1795,2011-04-16 00:00:00,"27.00, 30.00",-4.034192085266113
1796,2011-04-16 00:00:00,"27.00, 33.00",-4.741468906402588
1797,2011-04-16 00:00:00,"24.00, 27.00",-2.285294532775879
1798,2011-04-16 00:00:00,"24.00, 30.00",-3.7044901847839355
1799,2011-04-16 00:00:00,"24.00, 33.00",-5.184926509857178
1800,2011-05-16 00:00:00,"30.00, 27.00",0.5416850447654724
1801,2011-05-16 00:00:00,"30.00, 30.00",0.7791905403137207
1802,2011-05-16 00:00:00,"30.00, 33.00",0.8453624844551086
1803,2011-05-16 00:00:00,"27.00, 27.00",0.45348235964775085
1804,2011-05-16 00:00:00,"27.00, 30.00",0.5511740446090698
1805,2011-05-16 00:00:00,"27.00, 33.00",0.45098286867141724
1806,2011-05-16 00:00:00,"24.00, 27.00",0.35875481367111206
1807,2011-05-16 00:00:00,"24.00, 30.00",0.4924168884754181
1808,2011-05-16 00:00:00,"24.00, 33.00",0.4505881071090698
1809,2011-05-16 00:00:00,"30.00, 27.00",-4.548580169677734
1810,2011-05-16 00:00:00,"30.00, 30.00",-5.364177703857422
1811,2011-05-16 00:00:00,"30.00, 33.00",-5.146183013916016
1812,2011-05-16 00:00:00,"27.00, 27.00",-2.987212657928467
1813,2011-05-16 00:00:00,"27.00, 30.00",-3.5230214595794678
1814,2011-05-16 00:00:00,"27.00, 33.00",-4.233091354370117
1815,2011-05-16 00:00:00,"24.00, 27.00",-2.086127519607544
1816,2011-05-16 00:00:00,"24.00, 30.00",-2.9015674591064453
1817,2011-05-16 00:00:00,"24.00, 33.00",-3.8647539615631104
1818,2011-06-16 00:00:00,"30.00, 27.00",0.8238891363143921
1819,2011-06-16 00:00:00,"30.00, 30.00",0.9416768550872803
1820,2011-06-16 00:00:00,"30.00, 33.00",0.8670613765716553
1821,2011-06-16 00:00:00,"27.00, 27.00",0.8798604607582092
1822,2011-06-16 00:00:00,"27.00, 30.00",1.2367217540740967
1823,2011-06-16 00:00:00,"27.00, 33.00",1.0298349857330322
1824,2011-06-16 00:00:00,"24.00, 27.00",0.8088775873184204
1825,2011-06-16 00:00:00,"24.00, 30.00",1.167303442955017
1826,2011-06-16 00:00:00,"24.00, 33.00",1.2173563241958618
1827,2011-06-16 00:00:00,"30.00, 27.00",-7.005013465881348
1828,2011-06-16 00:00:00,"30.00, 30.00",-7.749876022338867
1829,2011-06-16 00:00:00,"30.00, 33.00",-7.101656436920166
1830,2011-06-16 00:00:00,"27.00, 27.00",-5.802377223968506
1831,2011-06-16 00:00:00,"27.00, 30.00",-8.173149108886719
1832,2011-06-16 00:00:00,"27.00, 33.00",-10.002161979675293
1833,2011-06-16 00:00:00,"24.00, 27.00",-5.338961124420166
1834,2011-06-16 00:00:00,"24.00, 30.00",-8.2527494430542
1835,2011-06-16 00:00:00,"24.00, 33.00",-10.176095962524414
1836,2011-07-16 00:00:00,"30.00, 27.00",0.7409923672676086
1837,2011-07-16 00:00:00,"30.00, 30.00",0.9417035579681396
1838,2011-07-16 00:00:00,"30.00, 33.00",1.0555440187454224
1839,2011-07-16 00:00:00,"27.00, 27.00",0.7702459692955017
1840,2011-07-16 00:00:00,"27.00, 30.00",1.2361371517181396
1841,2011-07-16 00:00:00,"27.00, 33.00",1.1397173404693604
1842,2011-07-16 00:00:00,"24.00, 27.00",0.7649978995323181
1843,2011-07-16 00:00:00,"24.00, 30.00",1.167762041091919
1844,2011-07-16 00:00:00,"24.00, 33.00",1.4018092155456543
1845,2011-07-16 00:00:00,"30.00, 27.00",-5.412046909332275
1846,2011-07-16 00:00:00,"30.00, 30.00",-7.04549503326416
1847,2011-07-16 00:00:00,"30.00, 33.00",-7.266818523406982
1848,2011-07-16 00:00:00,"27.00, 27.00",-5.04906702041626
1849,2011-07-16 00:00:00,"27.00, 30.00",-7.444004058837891
1850,2011-07-16 00:00:00,"27.00, 33.00",-9.95345687866211
1851,2011-07-16 00:00:00,"24.00, 27.00",-4.996237754821777
1852,2011-07-16 00:00:00,"24.00, 30.00",-7.760895252227783
1853,2011-07-16 00:00:00,"24.00, 33.00",-11.383500099182129
1854,2011-08-16 00:00:00,"30.00, 27.00",0.899932861328125
1855,2011-08-16 00:00:00,"30.00, 30.00",0.8786473274230957
1856,2011-08-16 00:00:00,"30.00, 33.00",0.8573706746101379
1857,2011-08-16 00:00:00,"27.00, 27.00",0.8783559203147888
1858,2011-08-16 00:00:00,"27.00, 30.00",1.0509761571884155
1859,2011-08-16 00:00:00,"27.00, 33.00",1.0659672021865845
1860,2011-08-16 00:00:00,"24.00, 27.00",0.6787906885147095
1861,2011-08-16 00:00:00,"24.00, 30.00",0.9060934782028198
1862,2011-08-16 00:00:00,"24.00, 33.00",1.163377285003662
1863,2011-08-16 00:00:00,"30.00, 27.00",-5.220327854156494
1864,2011-08-16 00:00:00,"30.00, 30.00",-6.259949684143066
1865,2011-08-16 00:00:00,"30.00, 33.00",-6.390921115875244
1866,2011-08-16 00:00:00,"27.00, 27.00",-4.387038707733154
1867,2011-08-16 00:00:00,"27.00, 30.00",-5.343804359436035
1868,2011-08-16 00:00:00,"27.00, 33.00",-7.947542190551758
1869,2011-08-16 00:00:00,"24.00, 27.00",-3.2606797218322754
1870,2011-08-16 00:00:00,"24.00, 30.00",-4.770585536956787
1871,2011-08-16 00:00:00,"24.00, 33.00",-7.648716926574707
1872,2011-09-16 00:00:00,"30.00, 27.00",0.7975321412086487
1873,2011-09-16 00:00:00,"30.00, 30.00",0.7994303107261658
1874,2011-09-16 00:00:00,"30.00, 33.00",0.8016439080238342
1875,2011-09-16 00:00:00,"27.00, 27.00",0.8537210822105408
1876,2011-09-16 00:00:00,"27.00, 30.00",0.9177500605583191
1877,2011-09-16 00:00:00,"27.00, 33.00",0.8459665775299072
1878,2011-09-16 00:00:00,"24.00, 27.00",0.6962117552757263
1879,2011-09-16 00:00:00,"24.00, 30.00",0.9209259152412415
1880,2011-09-16 00:00:00,"24.00, 33.00",1.1053670644760132
1881,2011-09-16 00:00:00,"30.00, 27.00",-4.705094814300537
1882,2011-09-16 00:00:00,"30.00, 30.00",-5.081323623657227
1883,2011-09-16 00:00:00,"30.00, 33.00",-5.460799217224121
1884,2011-09-16 00:00:00,"27.00, 27.00",-3.9430770874023438
1885,2011-09-16 00:00:00,"27.00, 30.00",-4.532370567321777
1886,2011-09-16 00:00:00,"27.00, 33.00",-6.2547831535339355
1887,2011-09-16 00:00:00,"24.00, 27.00",-3.2135493755340576
1888,2011-09-16 00:00:00,"24.00, 30.00",-4.839189529418945
1889,2011-09-16 00:00:00,"24.00, 33.00",-7.408387660980225
1890,2011-10-16 00:00:00,"30.00, 27.00",0.6005987524986267
1891,2011-10-16 00:00:00,"30.00, 30.00",0.6907830834388733
1892,2011-10-16 00:00:00,"30.00, 33.00",0.6380664706230164
1893,2011-10-16 00:00:00,"27.00, 27.00",0.6556751132011414
1894,2011-10-16 00:00:00,"27.00, 30.00",0.9296963810920715
1895,2011-10-16 00:00:00,"27.00, 33.00",0.6935828328132629
1896,2011-10-16 00:00:00,"24.00, 27.00",0.5293864607810974
1897,2011-10-16 00:00:00,"24.00, 30.00",0.9268149137496948
1898,2011-10-16 00:00:00,"24.00, 33.00",1.0283420085906982
1899,2011-10-16 00:00:00,"30.00, 27.00",-3.793142080307007
1900,2011-10-16 00:00:00,"30.00, 30.00",-4.524609088897705
1901,2011-10-16 00:00:00,"30.00, 33.00",-3.7997379302978516
1902,2011-10-16 00:00:00,"27.00, 27.00",-3.370068311691284
1903,2011-10-16 00:00:00,"27.00, 30.00",-4.725331783294678
1904,2011-10-16 00:00:00,"27.00, 33.00",-4.615389347076416
1905,2011-10-16 00:00:00,"24.00, 27.00",-2.6286675930023193
1906,2011-10-16 00:00:00,"24.00, 30.00",-4.81658411026001
1907,2011-10-16 00:00:00,"24.00, 33.00",-6.073352813720703
1908,2011-11-16 00:00:00,"30.00, 27.00",0.6887481808662415
1909,2011-11-16 00:00:00,"30.00, 30.00",0.6905171871185303
1910,2011-11-16 00:00:00,"30.00, 33.00",0.7073628902435303
1911,2011-11-16 00:00:00,"27.00, 27.00",0.9022176265716553
1912,2011-11-16 00:00:00,"27.00, 30.00",1.001306176185608
1913,2011-11-16 00:00:00,"27.00, 33.00",0.689593493938446
1914,2011-11-16 00:00:00,"24.00, 27.00",0.6955912113189697
1915,2011-11-16 00:00:00,"24.00, 30.00",1.006446361541748
1916,2011-11-16 00:00:00,"24.00, 33.00",0.9146677851676941
1917,2011-11-16 00:00:00,"30.00, 27.00",-3.6459555625915527
1918,2011-11-16 00:00:00,"30.00, 30.00",-4.052263259887695
1919,2011-11-16 00:00:00,"30.00, 33.00",-3.5446419715881348
1920,2011-11-16 00:00:00,"27.00, 27.00",-3.864879846572876
1921,2011-11-16 00:00:00,"27.00, 30.00",-4.2818474769592285
1922,2011-11-16 00:00:00,"27.00, 33.00",-4.278514385223389
1923,2011-11-16 00:00:00,"24.00, 27.00",-3.1305432319641113
1924,2011-11-16 00:00:00,"24.00, 30.00",-4.850024223327637
1925,2011-11-16 00:00:00,"24.00, 33.00",-5.543886184692383
1926,2011-12-16 00:00:00,"30.00, 27.00",0.5728169083595276
1927,2011-12-16 00:00:00,"30.00, 30.00",0.6014345288276672
1928,2011-12-16 00:00:00,"30.00, 33.00",0.7246349453926086
1929,2011-12-16 00:00:00,"27.00, 27.00",0.6846520304679871
1930,2011-12-16 00:00:00,"27.00, 30.00",0.8757924437522888
1931,2011-12-16 00:00:00,"27.00, 33.00",0.6489375829696655
1932,2011-12-16 00:00:00,"24.00, 27.00",0.5475448966026306
1933,2011-12-16 00:00:00,"24.00, 30.00",0.9008119702339172
1934,2011-12-16 00:00:00,"24.00, 33.00",0.8669758439064026
1935,2011-12-16 00:00:00,"30.00, 27.00",-2.898320436477661
1936,2011-12-16 00:00:00,"30.00, 30.00",-3.2481889724731445
1937,2011-12-16 00:00:00,"30.00, 33.00",-2.9963130950927734
1938,2011-12-16 00:00:00,"27.00, 27.00",-2.9980568885803223
1939,2011-12-16 00:00:00,"27.00, 30.00",-3.8459277153015137
1940,2011-12-16 00:00:00,"27.00, 33.00",-3.590824604034424
1941,2011-12-16 00:00:00,"24.00, 27.00",-2.67718768119812
1942,2011-12-16 00:00:00,"24.00, 30.00",-4.502024173736572
1943,2011-12-16 00:00:00,"24.00, 33.00",-4.9885573387146
1944,2012-01-16 00:00:00,"30.00, 27.00",0.4234136641025543
1945,2012-01-16 00:00:00,"30.00, 30.00",0.6731508374214172
1946,2012-01-16 00:00:00,"30.00, 33.00",0.425628662109375
1947,2012-01-16 00:00:00,"27.00, 27.00",0.5320459008216858
1948,2012-01-16 00:00:00,"27.00, 30.00",0.576900839805603
1949,2012-01-16 00:00:00,"27.00, 33.00",0.43433207273483276
1950,2012-01-16 00:00:00,"24.00, 27.00",0.5056993961334229
1951,2012-01-16 00:00:00,"24.00, 30.00",0.5870607495307922
1952,2012-01-16 00:00:00,"24.00, 33.00",0.5828089714050293
1953,2012-01-16 00:00:00,"30.00, 27.00",-2.14518666267395
1954,2012-01-16 00:00:00,"30.00, 30.00",-2.3998491764068604
1955,2012-01-16 00:00:00,"30.00, 33.00",-2.4960319995880127
1956,2012-01-16 00:00:00,"27.00, 27.00",-2.085434913635254
1957,2012-01-16 00:00:00,"27.00, 30.00",-2.1387786865234375
1958,2012-01-16 00:00:00,"27.00, 33.00",-2.9932844638824463
1959,2012-01-16 00:00:00,"24.00, 27.00",-1.778764247894287
1960,2012-01-16 00:00:00,"24.00, 30.00",-2.5967228412628174
1961,2012-01-16 00:00:00,"24.00, 33.00",-3.5771498680114746
1962,2012-02-16 00:00:00,"30.00, 27.00",0.4497891068458557
1963,2012-02-16 00:00:00,"30.00, 30.00",0.5494174361228943
1964,2012-02-16 00:00:00,"30.00, 33.00",0.6147682070732117
1965,2012-02-16 00:00:00,"27.00, 27.00",0.49364814162254333
1966,2012-02-16 00:00:00,"27.00, 30.00",0.533936619758606
1967,2012-02-16 00:00:00,"27.00, 33.00",0.5771253108978271
1968,2012-02-16 00:00:00,"24.00, 27.00",0.3419889211654663
1969,2012-02-16 00:00:00,"24.00, 30.00",0.5401369333267212
1970,2012-02-16 00:00:00,"24.00, 33.00",0.5682709813117981
1971,2012-02-16 00:00:00,"30.00, 27.00",-2.750122308731079
1972,2012-02-16 00:00:00,"30.00, 30.00",-3.195805788040161
1973,2012-02-16 00:00:00,"30.00, 33.00",-3.334165573120117
1974,2012-02-16 00:00:00,"27.00, 27.00",-2.457479238510132
1975,2012-02-16 00:00:00,"27.00, 30.00",-2.5912673473358154
1976,2012-02-16 00:00:00,"27.00, 33.00",-3.804074764251709
1977,2012-02-16 00:00:00,"24.00, 27.00",-1.7759699821472168
1978,2012-02-16 00:00:00,"24.00, 30.00",-2.9264838695526123
1979,2012-02-16 00:00:00,"24.00, 33.00",-3.848126173019409
1980,2012-03-16 00:00:00,"30.00, 27.00",0.9271299242973328
1981,2012-03-16 00:00:00,"30.00, 30.00",0.8563419580459595
1982,2012-03-16 00:00:00,"30.00, 33.00",1.0477029085159302
1983,2012-03-16 00:00:00,"27.00, 27.00",0.5780107975006104
1984,2012-03-16 00:00:00,"27.00, 30.00",0.771233320236206
1985,2012-03-16 00:00:00,"27.00, 33.00",0.7921172380447388
1986,2012-03-16 00:00:00,"24.00, 27.00",0.4782847762107849
1987,2012-03-16 00:00:00,"24.00, 30.00",0.7077971696853638
1988,2012-03-16 00:00:00,"24.00, 33.00",0.8387953042984009
1989,2012-03-16 00:00:00,"30.00, 27.00",-4.072729110717773
1990,2012-03-16 00:00:00,"30.00, 30.00",-4.441206932067871
1991,2012-03-16 00:00:00,"30.00, 33.00",-5.236756801605225
1992,2012-03-16 00:00:00,"27.00, 27.00",-3.1577844619750977
1993,2012-03-16 00:00:00,"27.00, 30.00",-3.683530807495117
1994,2012-03-16 00:00:00,"27.00, 33.00",-5.95882511138916
1995,2012-03-16 00:00:00,"24.00, 27.00",-2.552639961242676
1996,2012-03-16 00:00:00,"24.00, 30.00",-3.8479461669921875
1997,2012-03-16 00:00:00,"24.00, 33.00",-5.896846771240234
1998,2012-04-16 00:00:00,"30.00, 27.00",0.3939249813556671
1999,2012-04-16 00:00:00,"30.00, 30.00",0.792572021484375
2000,2012-04-16 00:00:00,"30.00, 33.00",0.6568155884742737
2001,2012-04-16 00:00:00,"27.00, 27.00",0.44188231229782104
2002,2012-04-16 00:00:00,"27.00, 30.00",0.8344584107398987
2003,2012-04-16 00:00:00,"27.00, 33.00",0.740466296672821
2004,2012-04-16 00:00:00,"24.00, 27.00",0.336355596780777
2005,2012-04-16 00:00:00,"24.00, 30.00",0.5491231083869934
2006,2012-04-16 00:00:00,"24.00, 33.00",0.7163899540901184
2007,2012-04-16 00:00:00,"30.00, 27.00",-3.7202835083007812
2008,2012-04-16 00:00:00,"30.00, 30.00",-5.7210612297058105
2009,2012-04-16 00:00:00,"30.00, 33.00",-4.486166954040527
2010,2012-04-16 00:00:00,"27.00, 27.00",-3.3286757469177246
2011,2012-04-16 00:00:00,"27.00, 30.00",-4.412258625030518
2012,2012-04-16 00:00:00,"27.00, 33.00",-5.155789375305176
2013,2012-04-16 00:00:00,"24.00, 27.00",-2.224562644958496
2014,2012-04-16 00:00:00,"24.00, 30.00",-3.73388409614563
2015,2012-04-16 00:00:00,"24.00, 33.00",-5.721587657928467
2016,2012-05-16 00:00:00,"30.00, 27.00",0.548835039138794
2017,2012-05-16 00:00:00,"30.00, 30.00",0.9105726480484009
2018,2012-05-16 00:00:00,"30.00, 33.00",1.0548322200775146
2019,2012-05-16 00:00:00,"27.00, 27.00",0.4719553291797638
2020,2012-05-16 00:00:00,"27.00, 30.00",0.6683192253112793
2021,2012-05-16 00:00:00,"27.00, 33.00",0.6640398502349854
2022,2012-05-16 00:00:00,"24.00, 27.00",0.37662333250045776
2023,2012-05-16 00:00:00,"24.00, 30.00",0.5741124153137207
2024,2012-05-16 00:00:00,"24.00, 33.00",0.6242095232009888
2025,2012-05-16 00:00:00,"30.00, 27.00",-3.95076584815979
2026,2012-05-16 00:00:00,"30.00, 30.00",-5.602636337280273
2027,2012-05-16 00:00:00,"30.00, 33.00",-5.8921709060668945
2028,2012-05-16 00:00:00,"27.00, 27.00",-3.1307427883148193
2029,2012-05-16 00:00:00,"27.00, 30.00",-4.2385125160217285
2030,2012-05-16 00:00:00,"27.00, 33.00",-5.793607234954834
2031,2012-05-16 00:00:00,"24.00, 27.00",-2.3239734172821045
2032,2012-05-16 00:00:00,"24.00, 30.00",-3.6621439456939697
2033,2012-05-16 00:00:00,"24.00, 33.00",-5.056145191192627
2034,2012-06-16 00:00:00,"30.00, 27.00",0.9324432611465454
2035,2012-06-16 00:00:00,"30.00, 30.00",1.0180165767669678
2036,2012-06-16 00:00:00,"30.00, 33.00",0.9456084966659546
2037,2012-06-16 00:00:00,"27.00, 27.00",0.9812896847724915
2038,2012-06-16 00:00:00,"27.00, 30.00",1.1627908945083618
2039,2012-06-16 00:00:00,"27.00, 33.00",1.0962402820587158
2040,2012-06-16 00:00:00,"24.00, 27.00",0.7279886603355408
2041,2012-06-16 00:00:00,"24.00, 30.00",0.9067535400390625
2042,2012-06-16 00:00:00,"24.00, 33.00",1.1150044202804565
2043,2012-06-16 00:00:00,"30.00, 27.00",-6.68353796005249
2044,2012-06-16 00:00:00,"30.00, 30.00",-7.861008167266846
2045,2012-06-16 00:00:00,"30.00, 33.00",-6.843928813934326
2046,2012-06-16 00:00:00,"27.00, 27.00",-5.928067684173584
2047,2012-06-16 00:00:00,"27.00, 30.00",-7.080429553985596
2048,2012-06-16 00:00:00,"27.00, 33.00",-8.83291244506836
2049,2012-06-16 00:00:00,"24.00, 27.00",-4.444749355316162
2050,2012-06-16 00:00:00,"24.00, 30.00",-6.056740760803223
2051,2012-06-16 00:00:00,"24.00, 33.00",-8.53720474243164
2052,2012-07-16 00:00:00,"30.00, 27.00",0.9059025049209595
2053,2012-07-16 00:00:00,"30.00, 30.00",1.0095884799957275
2054,2012-07-16 00:00:00,"30.00, 33.00",1.0191315412521362
2055,2012-07-16 00:00:00,"27.00, 27.00",0.9652040600776672
2056,2012-07-16 00:00:00,"27.00, 30.00",1.1426893472671509
2057,2012-07-16 00:00:00,"27.00, 33.00",1.1859800815582275
2058,2012-07-16 00:00:00,"24.00, 27.00",0.7761338949203491
2059,2012-07-16 00:00:00,"24.00, 30.00",0.9647167325019836
2060,2012-07-16 00:00:00,"24.00, 33.00",1.1986192464828491
2061,2012-07-16 00:00:00,"30.00, 27.00",-6.0122880935668945
2062,2012-07-16 00:00:00,"30.00, 30.00",-7.5367045402526855
2063,2012-07-16 00:00:00,"30.00, 33.00",-7.093388080596924
2064,2012-07-16 00:00:00,"27.00, 27.00",-5.671900272369385
2065,2012-07-16 00:00:00,"27.00, 30.00",-6.756074905395508
2066,2012-07-16 00:00:00,"27.00, 33.00",-10.022329330444336
2067,2012-07-16 00:00:00,"24.00, 27.00",-4.539815902709961
2068,2012-07-16 00:00:00,"24.00, 30.00",-6.112961292266846
2069,2012-07-16 00:00:00,"24.00, 33.00",-9.357261657714844
2070,2012-08-16 00:00:00,"30.00, 27.00",0.9626582860946655
2071,2012-08-16 00:00:00,"30.00, 30.00",0.9735628962516785
2072,2012-08-16 00:00:00,"30.00, 33.00",0.9842499494552612
2073,2012-08-16 00:00:00,"27.00, 27.00",0.8992359042167664
2074,2012-08-16 00:00:00,"27.00, 30.00",1.1137646436691284
2075,2012-08-16 00:00:00,"27.00, 33.00",1.1455461978912354
2076,2012-08-16 00:00:00,"24.00, 27.00",0.6862428784370422
2077,2012-08-16 00:00:00,"24.00, 30.00",0.8700128197669983
2078,2012-08-16 00:00:00,"24.00, 33.00",1.0720008611679077
2079,2012-08-16 00:00:00,"30.00, 27.00",-5.520712375640869
2080,2012-08-16 00:00:00,"30.00, 30.00",-6.5478925704956055
2081,2012-08-16 00:00:00,"30.00, 33.00",-6.637369155883789
2082,2012-08-16 00:00:00,"27.00, 27.00",-4.920036792755127
2083,2012-08-16 00:00:00,"27.00, 30.00",-5.810091495513916
2084,2012-08-16 00:00:00,"27.00, 33.00",-8.43106746673584
2085,2012-08-16 00:00:00,"24.00, 27.00",-3.7615370750427246
2086,2012-08-16 00:00:00,"24.00, 30.00",-4.8845648765563965
2087,2012-08-16 00:00:00,"24.00, 33.00",-7.1414079666137695
2088,2012-09-16 00:00:00,"30.00, 27.00",0.7800425291061401
2089,2012-09-16 00:00:00,"30.00, 30.00",0.7362538576126099
2090,2012-09-16 00:00:00,"30.00, 33.00",0.7160329222679138
2091,2012-09-16 00:00:00,"27.00, 27.00",0.90423583984375
2092,2012-09-16 00:00:00,"27.00, 30.00",0.9208526611328125
2093,2012-09-16 00:00:00,"27.00, 33.00",0.9803537726402283
2094,2012-09-16 00:00:00,"24.00, 27.00",0.7099497318267822
2095,2012-09-16 00:00:00,"24.00, 30.00",0.8961273431777954
2096,2012-09-16 00:00:00,"24.00, 33.00",1.2214934825897217
2097,2012-09-16 00:00:00,"30.00, 27.00",-4.306000232696533
2098,2012-09-16 00:00:00,"30.00, 30.00",-4.6298699378967285
2099,2012-09-16 00:00:00,"30.00, 33.00",-4.630605697631836
2100,2012-09-16 00:00:00,"27.00, 27.00",-3.877638816833496
2101,2012-09-16 00:00:00,"27.00, 30.00",-4.331493854522705
2102,2012-09-16 00:00:00,"27.00, 33.00",-6.799694538116455
2103,2012-09-16 00:00:00,"24.00, 27.00",-2.9776875972747803
2104,2012-09-16 00:00:00,"24.00, 30.00",-4.466750144958496
2105,2012-09-16 00:00:00,"24.00, 33.00",-7.834963798522949
2106,2012-10-16 00:00:00,"30.00, 27.00",0.7654251456260681
2107,2012-10-16 00:00:00,"30.00, 30.00",0.8448742032051086
2108,2012-10-16 00:00:00,"30.00, 33.00",0.7855726480484009
2109,2012-10-16 00:00:00,"27.00, 27.00",0.8857648372650146
2110,2012-10-16 00:00:00,"27.00, 30.00",1.1641815900802612
2111,2012-10-16 00:00:00,"27.00, 33.00",1.0130418539047241
2112,2012-10-16 00:00:00,"24.00, 27.00",0.7705550789833069
2113,2012-10-16 00:00:00,"24.00, 30.00",1.1155503988265991
2114,2012-10-16 00:00:00,"24.00, 33.00",1.1847681999206543
2115,2012-10-16 00:00:00,"30.00, 27.00",-4.535274982452393
2116,2012-10-16 00:00:00,"30.00, 30.00",-5.186676025390625
2117,2012-10-16 00:00:00,"30.00, 33.00",-4.497447490692139
2118,2012-10-16 00:00:00,"27.00, 27.00",-4.193483352661133
2119,2012-10-16 00:00:00,"27.00, 30.00",-5.248556613922119
2120,2012-10-16 00:00:00,"27.00, 33.00",-6.145759105682373
2121,2012-10-16 00:00:00,"24.00, 27.00",-3.525301218032837
2122,2012-10-16 00:00:00,"24.00, 30.00",-5.254609107971191
2123,2012-10-16 00:00:00,"24.00, 33.00",-6.493926525115967
2124,2012-11-16 00:00:00,"30.00, 27.00",0.5971384644508362
2125,2012-11-16 00:00:00,"30.00, 30.00",0.7146596312522888
2126,2012-11-16 00:00:00,"30.00, 33.00",0.5777018070220947
2127,2012-11-16 00:00:00,"27.00, 27.00",0.7732614874839783
2128,2012-11-16 00:00:00,"27.00, 30.00",0.9103739261627197
2129,2012-11-16 00:00:00,"27.00, 33.00",0.6236490607261658
2130,2012-11-16 00:00:00,"24.00, 27.00",0.6080820560455322
2131,2012-11-16 00:00:00,"24.00, 30.00",0.8602549433708191
2132,2012-11-16 00:00:00,"24.00, 33.00",0.7496958374977112
2133,2012-11-16 00:00:00,"30.00, 27.00",-3.0888028144836426
2134,2012-11-16 00:00:00,"30.00, 30.00",-3.6406424045562744
2135,2012-11-16 00:00:00,"30.00, 33.00",-2.8409323692321777
2136,2012-11-16 00:00:00,"27.00, 27.00",-3.1120615005493164
2137,2012-11-16 00:00:00,"27.00, 30.00",-3.6806294918060303
2138,2012-11-16 00:00:00,"27.00, 33.00",-3.655886650085449
2139,2012-11-16 00:00:00,"24.00, 27.00",-2.608705759048462
2140,2012-11-16 00:00:00,"24.00, 30.00",-3.9173099994659424
2141,2012-11-16 00:00:00,"24.00, 33.00",-4.331473350524902
2142,2012-12-16 00:00:00,"30.00, 27.00",0.3090544641017914
2143,2012-12-16 00:00:00,"30.00, 30.00",0.3294343054294586
2144,2012-12-16 00:00:00,"30.00, 33.00",0.40010711550712585
2145,2012-12-16 00:00:00,"27.00, 27.00",0.41525858640670776
2146,2012-12-16 00:00:00,"27.00, 30.00",0.5143225789070129
2147,2012-12-16 00:00:00,"27.00, 33.00",0.3832830488681793
2148,2012-12-16 00:00:00,"24.00, 27.00",0.4002803564071655
2149,2012-12-16 00:00:00,"24.00, 30.00",0.5745790600776672
2150,2012-12-16 00:00:00,"24.00, 33.00",0.5084848999977112
2151,2012-12-16 00:00:00,"30.00, 27.00",-1.8161057233810425
2152,2012-12-16 00:00:00,"30.00, 30.00",-1.9973835945129395
2153,2012-12-16 00:00:00,"30.00, 33.00",-2.1768956184387207
2154,2012-12-16 00:00:00,"27.00, 27.00",-2.0940041542053223
2155,2012-12-16 00:00:00,"27.00, 30.00",-2.456536054611206
2156,2012-12-16 00:00:00,"27.00, 33.00",-2.540078639984131
2157,2012-12-16 00:00:00,"24.00, 27.00",-1.996839165687561
2158,2012-12-16 00:00:00,"24.00, 30.00",-2.976531744003296
2159,2012-12-16 00:00:00,"24.00, 33.00",-3.3214609622955322
2160,2013-01-16 00:00:00,"30.00, 27.00",0.36531707644462585
2161,2013-01-16 00:00:00,"30.00, 30.00",0.6813157796859741
2162,2013-01-16 00:00:00,"30.00, 33.00",0.5261358618736267
2163,2013-01-16 00:00:00,"27.00, 27.00",0.46885138750076294
2164,2013-01-16 00:00:00,"27.00, 30.00",0.5856185555458069
2165,2013-01-16 00:00:00,"27.00, 33.00",0.47978800535202026
2166,2013-01-16 00:00:00,"24.00, 27.00",0.41875284910202026
2167,2013-01-16 00:00:00,"24.00, 30.00",0.5051348209381104
2168,2013-01-16 00:00:00,"24.00, 33.00",0.5970203280448914
2169,2013-01-16 00:00:00,"30.00, 27.00",-1.6122040748596191
2170,2013-01-16 00:00:00,"30.00, 30.00",-2.166663885116577
2171,2013-01-16 00:00:00,"30.00, 33.00",-2.5770275592803955
2172,2013-01-16 00:00:00,"27.00, 27.00",-1.7524830102920532
2173,2013-01-16 00:00:00,"27.00, 30.00",-1.9458760023117065
2174,2013-01-16 00:00:00,"27.00, 33.00",-2.8330700397491455
2175,2013-01-16 00:00:00,"24.00, 27.00",-1.4947748184204102
2176,2013-01-16 00:00:00,"24.00, 30.00",-2.16093111038208
2177,2013-01-16 00:00:00,"24.00, 33.00",-3.2315380573272705
2178,2013-02-16 00:00:00,"30.00, 27.00",0.46218326687812805
2179,2013-02-16 00:00:00,"30.00, 30.00",0.48427364230155945
2180,2013-02-16 00:00:00,"30.00, 33.00",0.5791244506835938
2181,2013-02-16 00:00:00,"27.00, 27.00",0.5100304484367371
2182,2013-02-16 00:00:00,"27.00, 30.00",0.5122495293617249
2183,2013-02-16 00:00:00,"27.00, 33.00",0.4871390163898468
2184,2013-02-16 00:00:00,"24.00, 27.00",0.3340999186038971
2185,2013-02-16 00:00:00,"24.00, 30.00",0.5673087239265442
2186,2013-02-16 00:00:00,"24.00, 33.00",0.6045379638671875
