,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие аэрозолей с излучением,Радиационное воздействие углекислого газа,Радиационное воздействие метана
8145,2016-07-16 00:00:00,"9.00, 24.00",-3.4774205684661865,-0.0854238718748092,-0.0736526995897293
8146,2016-07-16 00:00:00,"9.00, 27.00",-3.976766347885132,-0.0858213379979133,-0.0729879587888717
8147,2016-07-16 00:00:00,"9.00, 30.00",-4.855443477630615,-0.091331236064434,-0.0765890330076217
8148,2016-07-16 00:00:00,"9.00, 33.00",-7.704164028167725,-0.0952465906739234,-0.078710988163948
8149,2016-07-16 00:00:00,"9.00, 36.00",-6.534878730773926,-0.0617077723145484,-0.0606275983154773
8150,2016-08-16 00:00:00,"21.00, 24.00",0.3571245670318603,1.7107800245285034,0.3501045405864715
8151,2016-08-16 00:00:00,"21.00, 27.00",0.4172402620315552,1.6309460401535034,0.3436682820320129
8152,2016-08-16 00:00:00,"21.00, 30.00",0.6271559000015259,1.6901274919509888,0.3617101013660431
8153,2016-08-16 00:00:00,"21.00, 33.00",0.736443281173706,1.7763859033584597,0.3701801896095276
8154,2016-08-16 00:00:00,"21.00, 36.00",0.8198192715644836,1.6903321743011477,0.308222621679306
8155,2016-08-16 00:00:00,"18.00, 24.00",0.3293024003505707,1.4318188428878784,0.2797585725784302
8156,2016-08-16 00:00:00,"18.00, 27.00",0.5001270174980164,1.4061938524246216,0.2636787593364715
8157,2016-08-16 00:00:00,"18.00, 30.00",0.6232880353927612,1.4573649168014526,0.2757007181644439
8158,2016-08-16 00:00:00,"18.00, 33.00",0.5850701928138733,1.4012224674224854,0.244044154882431
8159,2016-08-16 00:00:00,"18.00, 36.00",0.4954440295696258,1.1356732845306396,0.1471715122461319
8160,2016-08-16 00:00:00,"15.00, 24.00",0.3075994551181793,0.9150538444519044,0.1358170062303543
8161,2016-08-16 00:00:00,"15.00, 27.00",0.3579790592193603,0.865607500076294,0.1073785573244094
8162,2016-08-16 00:00:00,"15.00, 30.00",0.3648543953895569,0.7900685667991638,0.0660085380077362
8163,2016-08-16 00:00:00,"15.00, 33.00",0.3634879887104034,0.5726407170295715,0.0350026786327362
8164,2016-08-16 00:00:00,"15.00, 36.00",0.3652924597263336,0.5889646410942078,0.0034120620694011
8165,2016-08-16 00:00:00,"12.00, 24.00",0.2062535434961319,0.3714363276958465,0.0129857221618294
8166,2016-08-16 00:00:00,"12.00, 27.00",0.2313872277736663,0.4185298681259155,-0.0049851941876113
8167,2016-08-16 00:00:00,"12.00, 30.00",0.2132036834955215,0.3897803425788879,0.012359619140625
