,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие углекислого газа
3903,2009-07-16 00:00:00,"21.00, 33.00",1.7694603204727173
3904,2009-07-16 00:00:00,"21.00, 36.00",1.7107661962509155
3905,2009-07-16 00:00:00,"18.00, 24.00",1.5867940187454224
3906,2009-07-16 00:00:00,"18.00, 27.00",1.5080212354660034
3907,2009-07-16 00:00:00,"18.00, 30.00",1.4288045167922974
3908,2009-07-16 00:00:00,"18.00, 33.00",1.4926255941390991
3909,2009-07-16 00:00:00,"18.00, 36.00",1.1835169792175293
3910,2009-07-16 00:00:00,"15.00, 24.00",1.0066243410110474
3911,2009-07-16 00:00:00,"15.00, 27.00",0.7945743799209595
3912,2009-07-16 00:00:00,"15.00, 30.00",0.7019672989845276
3913,2009-07-16 00:00:00,"15.00, 33.00",0.5603559017181396
3914,2009-07-16 00:00:00,"15.00, 36.00",0.5562360286712646
3915,2009-07-16 00:00:00,"12.00, 24.00",0.3534398376941681
3916,2009-07-16 00:00:00,"12.00, 27.00",0.41111114621162415
3917,2009-07-16 00:00:00,"12.00, 30.00",0.42801886796951294
3918,2009-07-16 00:00:00,"12.00, 33.00",0.33866241574287415
3919,2009-07-16 00:00:00,"12.00, 36.00",0.344970703125
3920,2009-07-16 00:00:00,"9.00, 24.00",0.33739644289016724
3921,2009-07-16 00:00:00,"9.00, 27.00",0.3725005090236664
3922,2009-07-16 00:00:00,"9.00, 30.00",0.35829901695251465
3923,2009-07-16 00:00:00,"9.00, 33.00",0.3878971338272095
3924,2009-07-16 00:00:00,"9.00, 36.00",0.3253213167190552
3925,2009-07-16 00:00:00,"21.00, 24.00",-0.10139268636703491
3926,2009-07-16 00:00:00,"21.00, 27.00",-0.09349700063467026
3927,2009-07-16 00:00:00,"21.00, 30.00",-0.10470335185527802
3928,2009-07-16 00:00:00,"21.00, 33.00",-0.11273045837879181
3929,2009-07-16 00:00:00,"21.00, 36.00",-0.11796274781227112
3930,2009-07-16 00:00:00,"18.00, 24.00",-0.09359347075223923
3931,2009-07-16 00:00:00,"18.00, 27.00",-0.09443172067403793
3932,2009-07-16 00:00:00,"18.00, 30.00",-0.0926971435546875
3933,2009-07-16 00:00:00,"18.00, 33.00",-0.10539983958005905
3934,2009-07-16 00:00:00,"18.00, 36.00",-0.10404475778341293
3935,2009-07-16 00:00:00,"15.00, 24.00",-0.08607975393533707
3936,2009-07-16 00:00:00,"15.00, 27.00",-0.0862111747264862
3937,2009-07-16 00:00:00,"15.00, 30.00",-0.08186537027359009
3938,2009-07-16 00:00:00,"15.00, 33.00",-0.09462959319353104
3939,2009-07-16 00:00:00,"15.00, 36.00",-0.08711784332990646
3940,2009-07-16 00:00:00,"12.00, 24.00",-0.07870729267597198
3941,2009-07-16 00:00:00,"12.00, 27.00",-0.07839055359363556
3942,2009-07-16 00:00:00,"12.00, 30.00",-0.0878911167383194
3943,2009-07-16 00:00:00,"12.00, 33.00",-0.08037493377923965
3944,2009-07-16 00:00:00,"12.00, 36.00",-0.058597441762685776
3945,2009-07-16 00:00:00,"9.00, 24.00",-0.08228375762701035
3946,2009-07-16 00:00:00,"9.00, 27.00",-0.08560377359390259
3947,2009-07-16 00:00:00,"9.00, 30.00",-0.09010856598615646
3948,2009-07-16 00:00:00,"9.00, 33.00",-0.08643365651369095
3949,2009-07-16 00:00:00,"9.00, 36.00",-0.05477757751941681
3950,2009-08-16 00:00:00,"21.00, 24.00",1.612036943435669
3951,2009-08-16 00:00:00,"21.00, 27.00",1.5152400732040405
3952,2009-08-16 00:00:00,"21.00, 30.00",1.5683653354644775
3953,2009-08-16 00:00:00,"21.00, 33.00",1.6307786703109741
3954,2009-08-16 00:00:00,"21.00, 36.00",1.4853092432022095
3955,2009-08-16 00:00:00,"18.00, 24.00",1.454266905784607
3956,2009-08-16 00:00:00,"18.00, 27.00",1.4155430793762207
3957,2009-08-16 00:00:00,"18.00, 30.00",1.397017002105713
3958,2009-08-16 00:00:00,"18.00, 33.00",1.3937476873397827
3959,2009-08-16 00:00:00,"18.00, 36.00",1.1607666015625
3960,2009-08-16 00:00:00,"15.00, 24.00",0.988800048828125
3961,2009-08-16 00:00:00,"15.00, 27.00",0.8382154703140259
3962,2009-08-16 00:00:00,"15.00, 30.00",0.8263195157051086
3963,2009-08-16 00:00:00,"15.00, 33.00",0.6197037100791931
3964,2009-08-16 00:00:00,"15.00, 36.00",0.5220671892166138
3965,2009-08-16 00:00:00,"12.00, 24.00",0.3284941613674164
3966,2009-08-16 00:00:00,"12.00, 27.00",0.42901021242141724
3967,2009-08-16 00:00:00,"12.00, 30.00",0.4058198034763336
3968,2009-08-16 00:00:00,"12.00, 33.00",0.3260045349597931
3969,2009-08-16 00:00:00,"12.00, 36.00",0.3692774474620819
3970,2009-08-16 00:00:00,"9.00, 24.00",0.3093448877334595
3971,2009-08-16 00:00:00,"9.00, 27.00",0.34230878949165344
3972,2009-08-16 00:00:00,"9.00, 30.00",0.3417319059371948
3973,2009-08-16 00:00:00,"9.00, 33.00",0.3773331046104431
3974,2009-08-16 00:00:00,"9.00, 36.00",0.34067755937576294
3975,2009-08-16 00:00:00,"21.00, 24.00",-0.09565390646457672
3976,2009-08-16 00:00:00,"21.00, 27.00",-0.0887908935546875
3977,2009-08-16 00:00:00,"21.00, 30.00",-0.09796684235334396
3978,2009-08-16 00:00:00,"21.00, 33.00",-0.10342899709939957
3979,2009-08-16 00:00:00,"21.00, 36.00",-0.11196210235357285
3980,2009-08-16 00:00:00,"18.00, 24.00",-0.08897203207015991
3981,2009-08-16 00:00:00,"18.00, 27.00",-0.09023506194353104
3982,2009-08-16 00:00:00,"18.00, 30.00",-0.0908365547657013
3983,2009-08-16 00:00:00,"18.00, 33.00",-0.10116183012723923
3984,2009-08-16 00:00:00,"18.00, 36.00",-0.10190656036138535
3985,2009-08-16 00:00:00,"15.00, 24.00",-0.08378157764673233
3986,2009-08-16 00:00:00,"15.00, 27.00",-0.08234675973653793
3987,2009-08-16 00:00:00,"15.00, 30.00",-0.08461933583021164
3988,2009-08-16 00:00:00,"15.00, 33.00",-0.0954127162694931
3989,2009-08-16 00:00:00,"15.00, 36.00",-0.08597785979509354
3990,2009-08-16 00:00:00,"12.00, 24.00",-0.0789957344532013
3991,2009-08-16 00:00:00,"12.00, 27.00",-0.07839522510766983
3992,2009-08-16 00:00:00,"12.00, 30.00",-0.0840311348438263
3993,2009-08-16 00:00:00,"12.00, 33.00",-0.08674129098653793
3994,2009-08-16 00:00:00,"12.00, 36.00",-0.07689149677753448
3995,2009-08-16 00:00:00,"9.00, 24.00",-0.07751784473657608
3996,2009-08-16 00:00:00,"9.00, 27.00",-0.08234380930662155
3997,2009-08-16 00:00:00,"9.00, 30.00",-0.08910394459962845
3998,2009-08-16 00:00:00,"9.00, 33.00",-0.09855307638645172
3999,2009-08-16 00:00:00,"9.00, 36.00",-0.06637129932641983
4000,2009-09-16 00:00:00,"21.00, 24.00",1.6427286863327026
4001,2009-09-16 00:00:00,"21.00, 27.00",1.558508276939392
4002,2009-09-16 00:00:00,"21.00, 30.00",1.6267781257629395
4003,2009-09-16 00:00:00,"21.00, 33.00",1.7029520273208618
4004,2009-09-16 00:00:00,"21.00, 36.00",1.6011871099472046
4005,2009-09-16 00:00:00,"18.00, 24.00",1.5794087648391724
4006,2009-09-16 00:00:00,"18.00, 27.00",1.524712085723877
4007,2009-09-16 00:00:00,"18.00, 30.00",1.5475800037384033
4008,2009-09-16 00:00:00,"18.00, 33.00",1.5488749742507935
4009,2009-09-16 00:00:00,"18.00, 36.00",1.4374836683273315
4010,2009-09-16 00:00:00,"15.00, 24.00",1.2927703857421875
4011,2009-09-16 00:00:00,"15.00, 27.00",1.3120249509811401
4012,2009-09-16 00:00:00,"15.00, 30.00",1.1628947257995605
4013,2009-09-16 00:00:00,"15.00, 33.00",0.81060791015625
4014,2009-09-16 00:00:00,"15.00, 36.00",0.8450673222541809
4015,2009-09-16 00:00:00,"12.00, 24.00",0.40148213505744934
4016,2009-09-16 00:00:00,"12.00, 27.00",0.5074107050895691
4017,2009-09-16 00:00:00,"12.00, 30.00",0.4683522582054138
4018,2009-09-16 00:00:00,"12.00, 33.00",0.4090230166912079
4019,2009-09-16 00:00:00,"12.00, 36.00",0.4715820252895355
4020,2009-09-16 00:00:00,"9.00, 24.00",0.3519297242164612
4021,2009-09-16 00:00:00,"9.00, 27.00",0.4299865663051605
4022,2009-09-16 00:00:00,"9.00, 30.00",0.38014525175094604
4023,2009-09-16 00:00:00,"9.00, 33.00",0.419058233499527
4024,2009-09-16 00:00:00,"9.00, 36.00",0.415884405374527
4025,2009-09-16 00:00:00,"21.00, 24.00",-0.08929239958524704
4026,2009-09-16 00:00:00,"21.00, 27.00",-0.08388213813304901
4027,2009-09-16 00:00:00,"21.00, 30.00",-0.09203796088695526
4028,2009-09-16 00:00:00,"21.00, 33.00",-0.09776408225297928
4029,2009-09-16 00:00:00,"21.00, 36.00",-0.10750885307788849
4030,2009-09-16 00:00:00,"18.00, 24.00",-0.08713328093290329
4031,2009-09-16 00:00:00,"18.00, 27.00",-0.08712361752986908
4032,2009-09-16 00:00:00,"18.00, 30.00",-0.08694610744714737
4033,2009-09-16 00:00:00,"18.00, 33.00",-0.09492950141429901
4034,2009-09-16 00:00:00,"18.00, 36.00",-0.0998077392578125
4035,2009-09-16 00:00:00,"15.00, 24.00",-0.08892212063074112
4036,2009-09-16 00:00:00,"15.00, 27.00",-0.09199777990579605
4037,2009-09-16 00:00:00,"15.00, 30.00",-0.08617299050092697
4038,2009-09-16 00:00:00,"15.00, 33.00",-0.09854023903608322
4039,2009-09-16 00:00:00,"15.00, 36.00",-0.1056976318359375
4040,2009-09-16 00:00:00,"12.00, 24.00",-0.08819478005170822
4041,2009-09-16 00:00:00,"12.00, 27.00",-0.08596852421760559
4042,2009-09-16 00:00:00,"12.00, 30.00",-0.09090321511030197
4043,2009-09-16 00:00:00,"12.00, 33.00",-0.10257212072610855
4044,2009-09-16 00:00:00,"12.00, 36.00",-0.09862874448299408
4045,2009-09-16 00:00:00,"9.00, 24.00",-0.08956705778837204
4046,2009-09-16 00:00:00,"9.00, 27.00",-0.09982503205537796
4047,2009-09-16 00:00:00,"9.00, 30.00",-0.10539347678422928
4048,2009-09-16 00:00:00,"9.00, 33.00",-0.10838521271944046
4049,2009-09-16 00:00:00,"9.00, 36.00",-0.0824941024184227
4050,2009-10-16 00:00:00,"21.00, 24.00",1.5070269107818604
4051,2009-10-16 00:00:00,"21.00, 27.00",1.4728097915649414
4052,2009-10-16 00:00:00,"21.00, 30.00",1.524492859840393
4053,2009-10-16 00:00:00,"21.00, 33.00",1.5604612827301025
4054,2009-10-16 00:00:00,"21.00, 36.00",1.2764636278152466
4055,2009-10-16 00:00:00,"18.00, 24.00",1.4867297410964966
4056,2009-10-16 00:00:00,"18.00, 27.00",1.5228911638259888
4057,2009-10-16 00:00:00,"18.00, 30.00",1.5900534391403198
4058,2009-10-16 00:00:00,"18.00, 33.00",1.5230308771133423
4059,2009-10-16 00:00:00,"18.00, 36.00",1.405626893043518
4060,2009-10-16 00:00:00,"15.00, 24.00",1.4391331672668457
4061,2009-10-16 00:00:00,"15.00, 27.00",1.3973782062530518
4062,2009-10-16 00:00:00,"15.00, 30.00",1.4149829149246216
4063,2009-10-16 00:00:00,"15.00, 33.00",1.3463627099990845
4064,2009-10-16 00:00:00,"15.00, 36.00",1.3867462873458862
4065,2009-10-16 00:00:00,"12.00, 24.00",0.9937990307807922
4066,2009-10-16 00:00:00,"12.00, 27.00",1.104285478591919
4067,2009-10-16 00:00:00,"12.00, 30.00",0.9816471338272095
4068,2009-10-16 00:00:00,"12.00, 33.00",0.8500789403915405
4069,2009-10-16 00:00:00,"12.00, 36.00",0.800269365310669
4070,2009-10-16 00:00:00,"9.00, 24.00",0.5025693774223328
4071,2009-10-16 00:00:00,"9.00, 27.00",0.5906500220298767
4072,2009-10-16 00:00:00,"9.00, 30.00",0.4689616560935974
4073,2009-10-16 00:00:00,"9.00, 33.00",0.4487344026565552
4074,2009-10-16 00:00:00,"9.00, 36.00",0.5915793180465698
4075,2009-10-16 00:00:00,"21.00, 24.00",-0.0770106166601181
4076,2009-10-16 00:00:00,"21.00, 27.00",-0.07379888743162155
4077,2009-10-16 00:00:00,"21.00, 30.00",-0.08061759918928146
4078,2009-10-16 00:00:00,"21.00, 33.00",-0.08549647033214569
4079,2009-10-16 00:00:00,"21.00, 36.00",-0.09548408538103104
4080,2009-10-16 00:00:00,"18.00, 24.00",-0.0780029296875
4081,2009-10-16 00:00:00,"18.00, 27.00",-0.0814371407032013
4082,2009-10-16 00:00:00,"18.00, 30.00",-0.08245012909173965
4083,2009-10-16 00:00:00,"18.00, 33.00",-0.09140162169933319
4084,2009-10-16 00:00:00,"18.00, 36.00",-0.0957489013671875
4085,2009-10-16 00:00:00,"15.00, 24.00",-0.08742991089820862
4086,2009-10-16 00:00:00,"15.00, 27.00",-0.08931165933609009
4087,2009-10-16 00:00:00,"15.00, 30.00",-0.08557473123073578
4088,2009-10-16 00:00:00,"15.00, 33.00",-0.10113968700170517
4089,2009-10-16 00:00:00,"15.00, 36.00",-0.10229098051786423
4090,2009-10-16 00:00:00,"12.00, 24.00",-0.10393450409173965
4091,2009-10-16 00:00:00,"12.00, 27.00",-0.09611806273460388
4092,2009-10-16 00:00:00,"12.00, 30.00",-0.10266704112291336
4093,2009-10-16 00:00:00,"12.00, 33.00",-0.10611651092767715
4094,2009-10-16 00:00:00,"12.00, 36.00",-0.10828965902328491
4095,2009-10-16 00:00:00,"9.00, 24.00",-0.10103336721658707
4096,2009-10-16 00:00:00,"9.00, 27.00",-0.09694696217775345
4097,2009-10-16 00:00:00,"9.00, 30.00",-0.0987233817577362
4098,2009-10-16 00:00:00,"9.00, 33.00",-0.10078085958957672
4099,2009-10-16 00:00:00,"9.00, 36.00",-0.08584988862276077
4100,2009-11-16 00:00:00,"21.00, 24.00",1.517034888267517
4101,2009-11-16 00:00:00,"21.00, 27.00",1.5025116205215454
4102,2009-11-16 00:00:00,"21.00, 30.00",1.528565526008606
4103,2009-11-16 00:00:00,"21.00, 33.00",1.491950511932373
4104,2009-11-16 00:00:00,"21.00, 36.00",1.2095062732696533
4105,2009-11-16 00:00:00,"18.00, 24.00",1.538385033607483
4106,2009-11-16 00:00:00,"18.00, 27.00",1.571387767791748
4107,2009-11-16 00:00:00,"18.00, 30.00",1.528044581413269
4108,2009-11-16 00:00:00,"18.00, 33.00",1.4828755855560303
4109,2009-11-16 00:00:00,"18.00, 36.00",1.2005716562271118
4110,2009-11-16 00:00:00,"15.00, 24.00",1.5070048570632935
4111,2009-11-16 00:00:00,"15.00, 27.00",1.501649022102356
4112,2009-11-16 00:00:00,"15.00, 30.00",1.4758096933364868
4113,2009-11-16 00:00:00,"15.00, 33.00",1.4542216062545776
4114,2009-11-16 00:00:00,"15.00, 36.00",1.4503173828125
4115,2009-11-16 00:00:00,"12.00, 24.00",1.4660837650299072
4116,2009-11-16 00:00:00,"12.00, 27.00",1.5308095216751099
4117,2009-11-16 00:00:00,"12.00, 30.00",1.4043742418289185
4118,2009-11-16 00:00:00,"12.00, 33.00",1.3154215812683105
4119,2009-11-16 00:00:00,"12.00, 36.00",1.2209066152572632
4120,2009-11-16 00:00:00,"9.00, 24.00",1.1950490474700928
4121,2009-11-16 00:00:00,"9.00, 27.00",1.2280679941177368
4122,2009-11-16 00:00:00,"9.00, 30.00",0.956494152545929
4123,2009-11-16 00:00:00,"9.00, 33.00",0.8537821173667908
4124,2009-11-16 00:00:00,"9.00, 36.00",1.1177184581756592
4125,2009-11-16 00:00:00,"21.00, 24.00",-0.07231267541646957
4126,2009-11-16 00:00:00,"21.00, 27.00",-0.06889393925666809
4127,2009-11-16 00:00:00,"21.00, 30.00",-0.07545573264360428
4128,2009-11-16 00:00:00,"21.00, 33.00",-0.07900135964155197
4129,2009-11-16 00:00:00,"21.00, 36.00",-0.08779856562614441
4130,2009-11-16 00:00:00,"18.00, 24.00",-0.07454528659582138
4131,2009-11-16 00:00:00,"18.00, 27.00",-0.07795868068933487
4132,2009-11-16 00:00:00,"18.00, 30.00",-0.07649027556180954
4133,2009-11-16 00:00:00,"18.00, 33.00",-0.08459167182445526
4134,2009-11-16 00:00:00,"18.00, 36.00",-0.08708496391773224
4135,2009-11-16 00:00:00,"15.00, 24.00",-0.08649241179227829
4136,2009-11-16 00:00:00,"15.00, 27.00",-0.08925781399011612
4137,2009-11-16 00:00:00,"15.00, 30.00",-0.08340504765510559
4138,2009-11-16 00:00:00,"15.00, 33.00",-0.09936065971851349
4139,2009-11-16 00:00:00,"15.00, 36.00",-0.09730936586856842
4140,2009-11-16 00:00:00,"12.00, 24.00",-0.10435079038143158
4141,2009-11-16 00:00:00,"12.00, 27.00",-0.09839579463005066
4142,2009-11-16 00:00:00,"12.00, 30.00",-0.1043243408203125
4143,2009-11-16 00:00:00,"12.00, 33.00",-0.10246887058019638
4144,2009-11-16 00:00:00,"12.00, 36.00",-0.10187377780675888
4145,2009-11-16 00:00:00,"9.00, 24.00",-0.12019297480583191
4146,2009-11-16 00:00:00,"9.00, 27.00",-0.11202036589384079
4147,2009-11-16 00:00:00,"9.00, 30.00",-0.10950419306755066
4148,2009-11-16 00:00:00,"9.00, 33.00",-0.11339874565601349
4149,2009-11-16 00:00:00,"9.00, 36.00",-0.10785369575023651
4150,2009-12-16 00:00:00,"21.00, 24.00",1.712202548980713
4151,2009-12-16 00:00:00,"21.00, 27.00",1.636162519454956
4152,2009-12-16 00:00:00,"21.00, 30.00",1.6641126871109009
4153,2009-12-16 00:00:00,"21.00, 33.00",1.6296652555465698
4154,2009-12-16 00:00:00,"21.00, 36.00",1.235734462738037
4155,2009-12-16 00:00:00,"18.00, 24.00",1.786102294921875
4156,2009-12-16 00:00:00,"18.00, 27.00",1.7908620834350586
4157,2009-12-16 00:00:00,"18.00, 30.00",1.7089321613311768
4158,2009-12-16 00:00:00,"18.00, 33.00",1.6365159749984741
4159,2009-12-16 00:00:00,"18.00, 36.00",1.2595540285110474
4160,2009-12-16 00:00:00,"15.00, 24.00",1.9191880226135254
4161,2009-12-16 00:00:00,"15.00, 27.00",1.8322409391403198
4162,2009-12-16 00:00:00,"15.00, 30.00",1.7358072996139526
4163,2009-12-16 00:00:00,"15.00, 33.00",1.6930935382843018
4164,2009-12-16 00:00:00,"15.00, 36.00",1.4312094449996948
4165,2009-12-16 00:00:00,"12.00, 24.00",1.9727221727371216
4166,2009-12-16 00:00:00,"12.00, 27.00",1.9134255647659302
4167,2009-12-16 00:00:00,"12.00, 30.00",1.7240787744522095
4168,2009-12-16 00:00:00,"12.00, 33.00",1.4862217903137207
4169,2009-12-16 00:00:00,"12.00, 36.00",1.2766064405441284
4170,2009-12-16 00:00:00,"9.00, 24.00",1.7901759147644043
4171,2009-12-16 00:00:00,"9.00, 27.00",1.8202593326568604
4172,2009-12-16 00:00:00,"9.00, 30.00",1.459058165550232
4173,2009-12-16 00:00:00,"9.00, 33.00",1.268202304840088
4174,2009-12-16 00:00:00,"9.00, 36.00",0.8678539395332336
4175,2009-12-16 00:00:00,"21.00, 24.00",-0.07238425314426422
4176,2009-12-16 00:00:00,"21.00, 27.00",-0.06835223734378815
4177,2009-12-16 00:00:00,"21.00, 30.00",-0.0749356672167778
4178,2009-12-16 00:00:00,"21.00, 33.00",-0.07844248414039612
4179,2009-12-16 00:00:00,"21.00, 36.00",-0.08289656788110733
4180,2009-12-16 00:00:00,"18.00, 24.00",-0.07706993073225021
4181,2009-12-16 00:00:00,"18.00, 27.00",-0.07960066944360733
4182,2009-12-16 00:00:00,"18.00, 30.00",-0.07787840068340302
4183,2009-12-16 00:00:00,"18.00, 33.00",-0.08509679138660431
4184,2009-12-16 00:00:00,"18.00, 36.00",-0.08381308615207672
4185,2009-12-16 00:00:00,"15.00, 24.00",-0.09557563811540604
4186,2009-12-16 00:00:00,"15.00, 27.00",-0.09688838571310043
4187,2009-12-16 00:00:00,"15.00, 30.00",-0.08928655833005905
4188,2009-12-16 00:00:00,"15.00, 33.00",-0.10360963642597198
4189,2009-12-16 00:00:00,"15.00, 36.00",-0.09522616118192673
4190,2009-12-16 00:00:00,"12.00, 24.00",-0.11787758767604828
4191,2009-12-16 00:00:00,"12.00, 27.00",-0.1081853061914444
4192,2009-12-16 00:00:00,"12.00, 30.00",-0.11236916482448578
4193,2009-12-16 00:00:00,"12.00, 33.00",-0.10592257231473923
4194,2009-12-16 00:00:00,"12.00, 36.00",-0.1014561802148819
4195,2009-12-16 00:00:00,"9.00, 24.00",-0.13755454123020172
4196,2009-12-16 00:00:00,"9.00, 27.00",-0.12909772992134094
4197,2009-12-16 00:00:00,"9.00, 30.00",-0.11888713389635086
4198,2009-12-16 00:00:00,"9.00, 33.00",-0.11463288217782974
4199,2009-12-16 00:00:00,"9.00, 36.00",-0.0859837681055069
4200,2010-01-16 00:00:00,"21.00, 24.00",1.8087778091430664
4201,2010-01-16 00:00:00,"21.00, 27.00",1.7620484828948975
4202,2010-01-16 00:00:00,"21.00, 30.00",1.7292579412460327
4203,2010-01-16 00:00:00,"21.00, 33.00",1.7146095037460327
4204,2010-01-16 00:00:00,"21.00, 36.00",1.3930506706237793
4205,2010-01-16 00:00:00,"18.00, 24.00",1.8774129152297974
4206,2010-01-16 00:00:00,"18.00, 27.00",1.8394352197647095
4207,2010-01-16 00:00:00,"18.00, 30.00",1.7349607944488525
4208,2010-01-16 00:00:00,"18.00, 33.00",1.6938062906265259
4209,2010-01-16 00:00:00,"18.00, 36.00",1.4032405614852905
4210,2010-01-16 00:00:00,"15.00, 24.00",1.915662169456482
4211,2010-01-16 00:00:00,"15.00, 27.00",1.7718702554702759
4212,2010-01-16 00:00:00,"15.00, 30.00",1.6121835708618164
4213,2010-01-16 00:00:00,"15.00, 33.00",1.5230919122695923
4214,2010-01-16 00:00:00,"15.00, 36.00",1.4211199283599854
4215,2010-01-16 00:00:00,"12.00, 24.00",1.766827940940857
4216,2010-01-16 00:00:00,"12.00, 27.00",1.6510640382766724
4217,2010-01-16 00:00:00,"12.00, 30.00",1.5531370639801025
4218,2010-01-16 00:00:00,"12.00, 33.00",1.4969462156295776
4219,2010-01-16 00:00:00,"12.00, 36.00",1.3604155778884888
4220,2010-01-16 00:00:00,"9.00, 24.00",1.6294280290603638
4221,2010-01-16 00:00:00,"9.00, 27.00",1.7186092138290405
4222,2010-01-16 00:00:00,"9.00, 30.00",1.5312135219573975
4223,2010-01-16 00:00:00,"9.00, 33.00",1.445594072341919
4224,2010-01-16 00:00:00,"9.00, 36.00",1.219001054763794
4225,2010-01-16 00:00:00,"21.00, 24.00",-0.07715114206075668
4226,2010-01-16 00:00:00,"21.00, 27.00",-0.07363719493150711
4227,2010-01-16 00:00:00,"21.00, 30.00",-0.07946457713842392
4228,2010-01-16 00:00:00,"21.00, 33.00",-0.08384236693382263
4229,2010-01-16 00:00:00,"21.00, 36.00",-0.09009281545877457
4230,2010-01-16 00:00:00,"18.00, 24.00",-0.08277253061532974
4231,2010-01-16 00:00:00,"18.00, 27.00",-0.08464493602514267
4232,2010-01-16 00:00:00,"18.00, 30.00",-0.0823511928319931
4233,2010-01-16 00:00:00,"18.00, 33.00",-0.08998402953147888
4234,2010-01-16 00:00:00,"18.00, 36.00",-0.09083113819360733
4235,2010-01-16 00:00:00,"15.00, 24.00",-0.09961380809545517
4236,2010-01-16 00:00:00,"15.00, 27.00",-0.09952225536108017
4237,2010-01-16 00:00:00,"15.00, 30.00",-0.08776461333036423
4238,2010-01-16 00:00:00,"15.00, 33.00",-0.10117266327142715
4239,2010-01-16 00:00:00,"15.00, 36.00",-0.09775912016630173
4240,2010-01-16 00:00:00,"12.00, 24.00",-0.1130366176366806
4241,2010-01-16 00:00:00,"12.00, 27.00",-0.09971175342798233
4242,2010-01-16 00:00:00,"12.00, 30.00",-0.10769407451152802
4243,2010-01-16 00:00:00,"12.00, 33.00",-0.10841123759746552
4244,2010-01-16 00:00:00,"12.00, 36.00",-0.10469990223646164
4245,2010-01-16 00:00:00,"9.00, 24.00",-0.13117341697216034
4246,2010-01-16 00:00:00,"9.00, 27.00",-0.12585203349590302
4247,2010-01-16 00:00:00,"9.00, 30.00",-0.12147866189479828
4248,2010-01-16 00:00:00,"9.00, 33.00",-0.11573151499032974
4249,2010-01-16 00:00:00,"9.00, 36.00",-0.09738700836896896
4250,2010-02-16 00:00:00,"21.00, 24.00",2.000553607940674
4251,2010-02-16 00:00:00,"21.00, 27.00",1.9223970174789429
4252,2010-02-16 00:00:00,"21.00, 30.00",1.9021682739257812
4253,2010-02-16 00:00:00,"21.00, 33.00",1.8592180013656616
4254,2010-02-16 00:00:00,"21.00, 36.00",1.5986436605453491
4255,2010-02-16 00:00:00,"18.00, 24.00",1.8879563808441162
4256,2010-02-16 00:00:00,"18.00, 27.00",1.9035437107086182
4257,2010-02-16 00:00:00,"18.00, 30.00",1.908231496810913
4258,2010-02-16 00:00:00,"18.00, 33.00",1.8747482299804688
4259,2010-02-16 00:00:00,"18.00, 36.00",1.6835795640945435
4260,2010-02-16 00:00:00,"15.00, 24.00",1.8975688219070435
4261,2010-02-16 00:00:00,"15.00, 27.00",1.8178797960281372
4262,2010-02-16 00:00:00,"15.00, 30.00",1.8005491495132446
4263,2010-02-16 00:00:00,"15.00, 33.00",1.777129054069519
4264,2010-02-16 00:00:00,"15.00, 36.00",1.6501966714859009
4265,2010-02-16 00:00:00,"12.00, 24.00",1.9730976819992065
4266,2010-02-16 00:00:00,"12.00, 27.00",1.9248907566070557
4267,2010-02-16 00:00:00,"12.00, 30.00",1.7413548231124878
4268,2010-02-16 00:00:00,"12.00, 33.00",1.6623371839523315
4269,2010-02-16 00:00:00,"12.00, 36.00",1.5910459756851196
4270,2010-02-16 00:00:00,"9.00, 24.00",1.7599313259124756
4271,2010-02-16 00:00:00,"9.00, 27.00",1.7160699367523193
4272,2010-02-16 00:00:00,"9.00, 30.00",1.4274368286132812
4273,2010-02-16 00:00:00,"9.00, 33.00",1.3175888061523438
4274,2010-02-16 00:00:00,"9.00, 36.00",1.0004991292953491
4275,2010-02-16 00:00:00,"21.00, 24.00",-0.08862359076738358
4276,2010-02-16 00:00:00,"21.00, 27.00",-0.08399473130702972
4277,2010-02-16 00:00:00,"21.00, 30.00",-0.0908769890666008
4278,2010-02-16 00:00:00,"21.00, 33.00",-0.09550148993730545
4279,2010-02-16 00:00:00,"21.00, 36.00",-0.1041543111205101
4280,2010-02-16 00:00:00,"18.00, 24.00",-0.08665411919355392
4281,2010-02-16 00:00:00,"18.00, 27.00",-0.08981214463710785
4282,2010-02-16 00:00:00,"18.00, 30.00",-0.09083012491464615
4283,2010-02-16 00:00:00,"18.00, 33.00",-0.10159464925527573
4284,2010-02-16 00:00:00,"18.00, 36.00",-0.10382679849863052
4285,2010-02-16 00:00:00,"15.00, 24.00",-0.10212816298007965
4286,2010-02-16 00:00:00,"15.00, 27.00",-0.10426875203847885
4287,2010-02-16 00:00:00,"15.00, 30.00",-0.0973249152302742
4288,2010-02-16 00:00:00,"15.00, 33.00",-0.11282948404550552
4289,2010-02-16 00:00:00,"15.00, 36.00",-0.10507474839687347
4290,2010-02-16 00:00:00,"12.00, 24.00",-0.12150301039218903
4291,2010-02-16 00:00:00,"12.00, 27.00",-0.11058425903320312
4292,2010-02-16 00:00:00,"12.00, 30.00",-0.11703218519687653
4293,2010-02-16 00:00:00,"12.00, 33.00",-0.1174185648560524
4294,2010-02-16 00:00:00,"12.00, 36.00",-0.1172398179769516
4295,2010-02-16 00:00:00,"9.00, 24.00",-0.13430950045585632
4296,2010-02-16 00:00:00,"9.00, 27.00",-0.1255994588136673
