,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие аэрозолей с излучением
1323,2005-03-16 00:00:00,"9.00, 33.00",0.13225136697292328
1324,2005-03-16 00:00:00,"9.00, 36.00",0.06214658543467522
1325,2005-03-16 00:00:00,"21.00, 24.00",-1.8531602621078491
1326,2005-03-16 00:00:00,"21.00, 27.00",-2.1937673091888428
1327,2005-03-16 00:00:00,"21.00, 30.00",-3.5999321937561035
1328,2005-03-16 00:00:00,"21.00, 33.00",-3.220310926437378
1329,2005-03-16 00:00:00,"21.00, 36.00",-2.3992807865142822
1330,2005-03-16 00:00:00,"18.00, 24.00",-1.956837773323059
1331,2005-03-16 00:00:00,"18.00, 27.00",-2.4350054264068604
1332,2005-03-16 00:00:00,"18.00, 30.00",-2.5277316570281982
1333,2005-03-16 00:00:00,"18.00, 33.00",-2.0108530521392822
1334,2005-03-16 00:00:00,"18.00, 36.00",-1.715705156326294
1335,2005-03-16 00:00:00,"15.00, 24.00",-2.4959115982055664
1336,2005-03-16 00:00:00,"15.00, 27.00",-2.1453704833984375
1337,2005-03-16 00:00:00,"15.00, 30.00",-1.8626734018325806
1338,2005-03-16 00:00:00,"15.00, 33.00",-3.035752296447754
1339,2005-03-16 00:00:00,"15.00, 36.00",-2.748647451400757
1340,2005-03-16 00:00:00,"12.00, 24.00",-2.838304042816162
1341,2005-03-16 00:00:00,"12.00, 27.00",-2.59104323387146
1342,2005-03-16 00:00:00,"12.00, 30.00",-2.5217220783233643
1343,2005-03-16 00:00:00,"12.00, 33.00",-3.7545106410980225
1344,2005-03-16 00:00:00,"12.00, 36.00",-3.480525255203247
1345,2005-03-16 00:00:00,"9.00, 24.00",-2.3533523082733154
1346,2005-03-16 00:00:00,"9.00, 27.00",-3.802067995071411
1347,2005-03-16 00:00:00,"9.00, 30.00",-4.094907760620117
1348,2005-03-16 00:00:00,"9.00, 33.00",-2.7677385807037354
1349,2005-03-16 00:00:00,"9.00, 36.00",-2.2084460258483887
1350,2005-04-16 00:00:00,"21.00, 24.00",0.40587666630744934
1351,2005-04-16 00:00:00,"21.00, 27.00",0.5301381349563599
1352,2005-04-16 00:00:00,"21.00, 30.00",0.7040262818336487
1353,2005-04-16 00:00:00,"21.00, 33.00",0.504748523235321
1354,2005-04-16 00:00:00,"21.00, 36.00",0.46322327852249146
1355,2005-04-16 00:00:00,"18.00, 24.00",0.37241923809051514
1356,2005-04-16 00:00:00,"18.00, 27.00",0.4734090268611908
1357,2005-04-16 00:00:00,"18.00, 30.00",0.520275890827179
1358,2005-04-16 00:00:00,"18.00, 33.00",0.4318379759788513
1359,2005-04-16 00:00:00,"18.00, 36.00",0.3637491762638092
1360,2005-04-16 00:00:00,"15.00, 24.00",0.31618958711624146
1361,2005-04-16 00:00:00,"15.00, 27.00",0.29358112812042236
1362,2005-04-16 00:00:00,"15.00, 30.00",0.32333678007125854
1363,2005-04-16 00:00:00,"15.00, 33.00",0.4858154356479645
1364,2005-04-16 00:00:00,"15.00, 36.00",0.404855340719223
1365,2005-04-16 00:00:00,"12.00, 24.00",0.384286493062973
1366,2005-04-16 00:00:00,"12.00, 27.00",0.4035491943359375
1367,2005-04-16 00:00:00,"12.00, 30.00",0.39842426776885986
1368,2005-04-16 00:00:00,"12.00, 33.00",0.472555547952652
1369,2005-04-16 00:00:00,"12.00, 36.00",0.24847106635570526
1370,2005-04-16 00:00:00,"9.00, 24.00",0.25410664081573486
1371,2005-04-16 00:00:00,"9.00, 27.00",0.2618347108364105
1372,2005-04-16 00:00:00,"9.00, 30.00",0.27798259258270264
1373,2005-04-16 00:00:00,"9.00, 33.00",0.22319437563419342
1374,2005-04-16 00:00:00,"9.00, 36.00",0.17535705864429474
1375,2005-04-16 00:00:00,"21.00, 24.00",-2.499884605407715
1376,2005-04-16 00:00:00,"21.00, 27.00",-3.172515869140625
1377,2005-04-16 00:00:00,"21.00, 30.00",-4.374258041381836
1378,2005-04-16 00:00:00,"21.00, 33.00",-3.5710651874542236
1379,2005-04-16 00:00:00,"21.00, 36.00",-3.661167860031128
1380,2005-04-16 00:00:00,"18.00, 24.00",-2.3414957523345947
1381,2005-04-16 00:00:00,"18.00, 27.00",-2.878690481185913
1382,2005-04-16 00:00:00,"18.00, 30.00",-2.7636399269104004
1383,2005-04-16 00:00:00,"18.00, 33.00",-2.5817933082580566
1384,2005-04-16 00:00:00,"18.00, 36.00",-2.7978155612945557
1385,2005-04-16 00:00:00,"15.00, 24.00",-3.0817184448242188
1386,2005-04-16 00:00:00,"15.00, 27.00",-2.4492146968841553
1387,2005-04-16 00:00:00,"15.00, 30.00",-2.542128562927246
1388,2005-04-16 00:00:00,"15.00, 33.00",-5.150308132171631
1389,2005-04-16 00:00:00,"15.00, 36.00",-4.31804084777832
1390,2005-04-16 00:00:00,"12.00, 24.00",-4.153713703155518
1391,2005-04-16 00:00:00,"12.00, 27.00",-4.121634006500244
1392,2005-04-16 00:00:00,"12.00, 30.00",-4.822453498840332
1393,2005-04-16 00:00:00,"12.00, 33.00",-6.081960678100586
1394,2005-04-16 00:00:00,"12.00, 36.00",-4.2435736656188965
1395,2005-04-16 00:00:00,"9.00, 24.00",-4.7621965408325195
1396,2005-04-16 00:00:00,"9.00, 27.00",-5.373692512512207
1397,2005-04-16 00:00:00,"9.00, 30.00",-5.901711940765381
1398,2005-04-16 00:00:00,"9.00, 33.00",-4.770016670227051
1399,2005-04-16 00:00:00,"9.00, 36.00",-4.505310535430908
1400,2005-05-16 00:00:00,"21.00, 24.00",0.38268157839775085
1401,2005-05-16 00:00:00,"21.00, 27.00",0.5326272249221802
1402,2005-05-16 00:00:00,"21.00, 30.00",0.6888279914855957
1403,2005-05-16 00:00:00,"21.00, 33.00",0.7727031111717224
1404,2005-05-16 00:00:00,"21.00, 36.00",0.5257381200790405
1405,2005-05-16 00:00:00,"18.00, 24.00",0.396636962890625
1406,2005-05-16 00:00:00,"18.00, 27.00",0.4641408622264862
1407,2005-05-16 00:00:00,"18.00, 30.00",0.5315285921096802
1408,2005-05-16 00:00:00,"18.00, 33.00",0.5456159114837646
1409,2005-05-16 00:00:00,"18.00, 36.00",0.5311623811721802
1410,2005-05-16 00:00:00,"15.00, 24.00",0.5128390192985535
1411,2005-05-16 00:00:00,"15.00, 27.00",0.5398894548416138
1412,2005-05-16 00:00:00,"15.00, 30.00",0.5514358878135681
1413,2005-05-16 00:00:00,"15.00, 33.00",0.6504871249198914
1414,2005-05-16 00:00:00,"15.00, 36.00",0.5595890283584595
1415,2005-05-16 00:00:00,"12.00, 24.00",0.4074982702732086
1416,2005-05-16 00:00:00,"12.00, 27.00",0.4708271622657776
1417,2005-05-16 00:00:00,"12.00, 30.00",0.40607574582099915
1418,2005-05-16 00:00:00,"12.00, 33.00",0.3744644522666931
1419,2005-05-16 00:00:00,"12.00, 36.00",0.28356048464775085
1420,2005-05-16 00:00:00,"9.00, 24.00",0.18338602781295776
1421,2005-05-16 00:00:00,"9.00, 27.00",0.15119294822216034
1422,2005-05-16 00:00:00,"9.00, 30.00",0.14645779132843018
1423,2005-05-16 00:00:00,"9.00, 33.00",0.13181132078170776
1424,2005-05-16 00:00:00,"9.00, 36.00",0.16724222898483276
1425,2005-05-16 00:00:00,"21.00, 24.00",-2.5493876934051514
1426,2005-05-16 00:00:00,"21.00, 27.00",-2.821833372116089
1427,2005-05-16 00:00:00,"21.00, 30.00",-4.065829753875732
1428,2005-05-16 00:00:00,"21.00, 33.00",-4.5087761878967285
1429,2005-05-16 00:00:00,"21.00, 36.00",-4.008493423461914
1430,2005-05-16 00:00:00,"18.00, 24.00",-2.7215535640716553
1431,2005-05-16 00:00:00,"18.00, 27.00",-3.137805461883545
1432,2005-05-16 00:00:00,"18.00, 30.00",-3.677591562271118
1433,2005-05-16 00:00:00,"18.00, 33.00",-4.453037738800049
1434,2005-05-16 00:00:00,"18.00, 36.00",-4.558154582977295
1435,2005-05-16 00:00:00,"15.00, 24.00",-4.445809364318848
1436,2005-05-16 00:00:00,"15.00, 27.00",-4.425735950469971
1437,2005-05-16 00:00:00,"15.00, 30.00",-4.661218166351318
1438,2005-05-16 00:00:00,"15.00, 33.00",-7.35442590713501
1439,2005-05-16 00:00:00,"15.00, 36.00",-6.302092552185059
1440,2005-05-16 00:00:00,"12.00, 24.00",-4.811010837554932
1441,2005-05-16 00:00:00,"12.00, 27.00",-5.018533706665039
1442,2005-05-16 00:00:00,"12.00, 30.00",-4.923157215118408
1443,2005-05-16 00:00:00,"12.00, 33.00",-5.258063793182373
1444,2005-05-16 00:00:00,"12.00, 36.00",-4.557694911956787
1445,2005-05-16 00:00:00,"9.00, 24.00",-3.3931829929351807
1446,2005-05-16 00:00:00,"9.00, 27.00",-3.6936533451080322
1447,2005-05-16 00:00:00,"9.00, 30.00",-4.377809524536133
1448,2005-05-16 00:00:00,"9.00, 33.00",-3.7527430057525635
1449,2005-05-16 00:00:00,"9.00, 36.00",-4.401015281677246
1450,2005-06-16 00:00:00,"21.00, 24.00",0.5485432744026184
1451,2005-06-16 00:00:00,"21.00, 27.00",0.6543324589729309
1452,2005-06-16 00:00:00,"21.00, 30.00",0.8559427857398987
1453,2005-06-16 00:00:00,"21.00, 33.00",0.7797902226448059
1454,2005-06-16 00:00:00,"21.00, 36.00",0.7535665035247803
1455,2005-06-16 00:00:00,"18.00, 24.00",0.5011240839958191
1456,2005-06-16 00:00:00,"18.00, 27.00",0.6382527947425842
1457,2005-06-16 00:00:00,"18.00, 30.00",0.7567464113235474
1458,2005-06-16 00:00:00,"18.00, 33.00",0.8124186396598816
1459,2005-06-16 00:00:00,"18.00, 36.00",0.7565694451332092
1460,2005-06-16 00:00:00,"15.00, 24.00",0.46613770723342896
1461,2005-06-16 00:00:00,"15.00, 27.00",0.5414713621139526
1462,2005-06-16 00:00:00,"15.00, 30.00",0.6185963749885559
1463,2005-06-16 00:00:00,"15.00, 33.00",0.6793263554573059
1464,2005-06-16 00:00:00,"15.00, 36.00",0.5861216187477112
1465,2005-06-16 00:00:00,"12.00, 24.00",0.38290607929229736
1466,2005-06-16 00:00:00,"12.00, 27.00",0.4431599974632263
1467,2005-06-16 00:00:00,"12.00, 30.00",0.3987436890602112
1468,2005-06-16 00:00:00,"12.00, 33.00",0.39589640498161316
1469,2005-06-16 00:00:00,"12.00, 36.00",0.38530680537223816
1470,2005-06-16 00:00:00,"9.00, 24.00",0.23461201786994934
1471,2005-06-16 00:00:00,"9.00, 27.00",0.24336649477481842
1472,2005-06-16 00:00:00,"9.00, 30.00",0.2763305604457855
1473,2005-06-16 00:00:00,"9.00, 33.00",0.3120534121990204
1474,2005-06-16 00:00:00,"9.00, 36.00",0.3007049560546875
1475,2005-06-16 00:00:00,"21.00, 24.00",-3.2085657119750977
1476,2005-06-16 00:00:00,"21.00, 27.00",-3.6782963275909424
1477,2005-06-16 00:00:00,"21.00, 30.00",-5.294312000274658
1478,2005-06-16 00:00:00,"21.00, 33.00",-5.14328670501709
1479,2005-06-16 00:00:00,"21.00, 36.00",-5.704248428344727
1480,2005-06-16 00:00:00,"18.00, 24.00",-3.0064566135406494
1481,2005-06-16 00:00:00,"18.00, 27.00",-3.8671860694885254
1482,2005-06-16 00:00:00,"18.00, 30.00",-4.65239953994751
1483,2005-06-16 00:00:00,"18.00, 33.00",-5.917593002319336
1484,2005-06-16 00:00:00,"18.00, 36.00",-6.615389347076416
1485,2005-06-16 00:00:00,"15.00, 24.00",-4.2012786865234375
1486,2005-06-16 00:00:00,"15.00, 27.00",-4.4993062019348145
1487,2005-06-16 00:00:00,"15.00, 30.00",-5.3505754470825195
1488,2005-06-16 00:00:00,"15.00, 33.00",-8.864029884338379
1489,2005-06-16 00:00:00,"15.00, 36.00",-7.903250694274902
1490,2005-06-16 00:00:00,"12.00, 24.00",-6.012747287750244
1491,2005-06-16 00:00:00,"12.00, 27.00",-6.329825401306152
1492,2005-06-16 00:00:00,"12.00, 30.00",-6.907532691955566
1493,2005-06-16 00:00:00,"12.00, 33.00",-7.7634077072143555
1494,2005-06-16 00:00:00,"12.00, 36.00",-6.78577995300293
1495,2005-06-16 00:00:00,"9.00, 24.00",-5.0315351486206055
1496,2005-06-16 00:00:00,"9.00, 27.00",-5.69700288772583
1497,2005-06-16 00:00:00,"9.00, 30.00",-6.771621227264404
1498,2005-06-16 00:00:00,"9.00, 33.00",-7.517618179321289
1499,2005-06-16 00:00:00,"9.00, 36.00",-6.9994001388549805
1500,2005-07-16 00:00:00,"21.00, 24.00",0.7166501879692078
1501,2005-07-16 00:00:00,"21.00, 27.00",0.7250287532806396
1502,2005-07-16 00:00:00,"21.00, 30.00",0.932647705078125
1503,2005-07-16 00:00:00,"21.00, 33.00",0.9523492455482483
1504,2005-07-16 00:00:00,"21.00, 36.00",0.7443985342979431
1505,2005-07-16 00:00:00,"18.00, 24.00",0.5126362442970276
1506,2005-07-16 00:00:00,"18.00, 27.00",0.576483964920044
1507,2005-07-16 00:00:00,"18.00, 30.00",0.6136267781257629
1508,2005-07-16 00:00:00,"18.00, 33.00",0.5516022443771362
1509,2005-07-16 00:00:00,"18.00, 36.00",0.3728174865245819
1510,2005-07-16 00:00:00,"15.00, 24.00",0.37027961015701294
1511,2005-07-16 00:00:00,"15.00, 27.00",0.3490275740623474
1512,2005-07-16 00:00:00,"15.00, 30.00",0.31319501996040344
1513,2005-07-16 00:00:00,"15.00, 33.00",0.2859152555465698
1514,2005-07-16 00:00:00,"15.00, 36.00",0.2772836983203888
1515,2005-07-16 00:00:00,"12.00, 24.00",0.17209452390670776
1516,2005-07-16 00:00:00,"12.00, 27.00",0.2337183803319931
1517,2005-07-16 00:00:00,"12.00, 30.00",0.18944327533245087
1518,2005-07-16 00:00:00,"12.00, 33.00",0.20145441591739655
1519,2005-07-16 00:00:00,"12.00, 36.00",0.2847870886325836
1520,2005-07-16 00:00:00,"9.00, 24.00",0.140594482421875
1521,2005-07-16 00:00:00,"9.00, 27.00",0.13997329771518707
1522,2005-07-16 00:00:00,"9.00, 30.00",0.14303195476531982
1523,2005-07-16 00:00:00,"9.00, 33.00",0.2093190848827362
1524,2005-07-16 00:00:00,"9.00, 36.00",0.23605740070343018
1525,2005-07-16 00:00:00,"21.00, 24.00",-3.8481509685516357
1526,2005-07-16 00:00:00,"21.00, 27.00",-3.615750312805176
1527,2005-07-16 00:00:00,"21.00, 30.00",-5.158504486083984
1528,2005-07-16 00:00:00,"21.00, 33.00",-6.282645225524902
1529,2005-07-16 00:00:00,"21.00, 36.00",-6.137678146362305
1530,2005-07-16 00:00:00,"18.00, 24.00",-3.511413097381592
1531,2005-07-16 00:00:00,"18.00, 27.00",-4.042362689971924
1532,2005-07-16 00:00:00,"18.00, 30.00",-4.355401039123535
1533,2005-07-16 00:00:00,"18.00, 33.00",-4.7926836013793945
1534,2005-07-16 00:00:00,"18.00, 36.00",-4.654977798461914
1535,2005-07-16 00:00:00,"15.00, 24.00",-4.3168487548828125
1536,2005-07-16 00:00:00,"15.00, 27.00",-3.9953105449676514
1537,2005-07-16 00:00:00,"15.00, 30.00",-4.060026168823242
1538,2005-07-16 00:00:00,"15.00, 33.00",-5.3527069091796875
1539,2005-07-16 00:00:00,"15.00, 36.00",-5.593924045562744
1540,2005-07-16 00:00:00,"12.00, 24.00",-4.119121074676514
1541,2005-07-16 00:00:00,"12.00, 27.00",-4.739251136779785
1542,2005-07-16 00:00:00,"12.00, 30.00",-4.6909637451171875
1543,2005-07-16 00:00:00,"12.00, 33.00",-5.558287620544434
1544,2005-07-16 00:00:00,"12.00, 36.00",-6.4747395515441895
1545,2005-07-16 00:00:00,"9.00, 24.00",-4.49193000793457
1546,2005-07-16 00:00:00,"9.00, 27.00",-4.780789852142334
1547,2005-07-16 00:00:00,"9.00, 30.00",-5.17260217666626
1548,2005-07-16 00:00:00,"9.00, 33.00",-6.69675874710083
1549,2005-07-16 00:00:00,"9.00, 36.00",-7.031409740447998
1550,2005-08-16 00:00:00,"21.00, 24.00",0.4774179756641388
1551,2005-08-16 00:00:00,"21.00, 27.00",0.517327070236206
1552,2005-08-16 00:00:00,"21.00, 30.00",0.7193505167961121
1553,2005-08-16 00:00:00,"21.00, 33.00",0.779364824295044
1554,2005-08-16 00:00:00,"21.00, 36.00",0.7055299878120422
1555,2005-08-16 00:00:00,"18.00, 24.00",0.3690943419933319
1556,2005-08-16 00:00:00,"18.00, 27.00",0.4895157217979431
1557,2005-08-16 00:00:00,"18.00, 30.00",0.6156182885169983
1558,2005-08-16 00:00:00,"18.00, 33.00",0.5340704321861267
1559,2005-08-16 00:00:00,"18.00, 36.00",0.3863042891025543
1560,2005-08-16 00:00:00,"15.00, 24.00",0.29952216148376465
1561,2005-08-16 00:00:00,"15.00, 27.00",0.3738216161727905
1562,2005-08-16 00:00:00,"15.00, 30.00",0.3822198808193207
1563,2005-08-16 00:00:00,"15.00, 33.00",0.33675262331962585
1564,2005-08-16 00:00:00,"15.00, 36.00",0.2933802306652069
1565,2005-08-16 00:00:00,"12.00, 24.00",0.16828574240207672
1566,2005-08-16 00:00:00,"12.00, 27.00",0.21669350564479828
1567,2005-08-16 00:00:00,"12.00, 30.00",0.21285222470760345
1568,2005-08-16 00:00:00,"12.00, 33.00",0.2122655063867569
1569,2005-08-16 00:00:00,"12.00, 36.00",0.27368655800819397
1570,2005-08-16 00:00:00,"9.00, 24.00",0.12994384765625
1571,2005-08-16 00:00:00,"9.00, 27.00",0.1365671455860138
1572,2005-08-16 00:00:00,"9.00, 30.00",0.11893684417009354
1573,2005-08-16 00:00:00,"9.00, 33.00",0.12314039468765259
1574,2005-08-16 00:00:00,"9.00, 36.00",0.1651020646095276
1575,2005-08-16 00:00:00,"21.00, 24.00",-2.6259067058563232
1576,2005-08-16 00:00:00,"21.00, 27.00",-2.5420827865600586
1577,2005-08-16 00:00:00,"21.00, 30.00",-3.9230573177337646
1578,2005-08-16 00:00:00,"21.00, 33.00",-4.859804630279541
1579,2005-08-16 00:00:00,"21.00, 36.00",-5.447011470794678
1580,2005-08-16 00:00:00,"18.00, 24.00",-2.634045124053955
1581,2005-08-16 00:00:00,"18.00, 27.00",-3.964174270629883
1582,2005-08-16 00:00:00,"18.00, 30.00",-4.521734714508057
1583,2005-08-16 00:00:00,"18.00, 33.00",-4.482851028442383
1584,2005-08-16 00:00:00,"18.00, 36.00",-4.541843414306641
1585,2005-08-16 00:00:00,"15.00, 24.00",-4.068305015563965
1586,2005-08-16 00:00:00,"15.00, 27.00",-4.539856433868408
1587,2005-08-16 00:00:00,"15.00, 30.00",-4.68149471282959
1588,2005-08-16 00:00:00,"15.00, 33.00",-5.892054080963135
1589,2005-08-16 00:00:00,"15.00, 36.00",-5.3076934814453125
1590,2005-08-16 00:00:00,"12.00, 24.00",-4.022884368896484
1591,2005-08-16 00:00:00,"12.00, 27.00",-4.476012706756592
1592,2005-08-16 00:00:00,"12.00, 30.00",-4.607410430908203
1593,2005-08-16 00:00:00,"12.00, 33.00",-4.869762897491455
1594,2005-08-16 00:00:00,"12.00, 36.00",-5.462830066680908
1595,2005-08-16 00:00:00,"9.00, 24.00",-3.6475584506988525
1596,2005-08-16 00:00:00,"9.00, 27.00",-4.060018062591553
1597,2005-08-16 00:00:00,"9.00, 30.00",-3.9276556968688965
1598,2005-08-16 00:00:00,"9.00, 33.00",-3.9532535076141357
1599,2005-08-16 00:00:00,"9.00, 36.00",-5.093752384185791
1600,2005-09-16 00:00:00,"21.00, 24.00",0.5062958002090454
1601,2005-09-16 00:00:00,"21.00, 27.00",0.6044982671737671
1602,2005-09-16 00:00:00,"21.00, 30.00",0.8107249140739441
1603,2005-09-16 00:00:00,"21.00, 33.00",0.8473154902458191
1604,2005-09-16 00:00:00,"21.00, 36.00",0.7153310179710388
1605,2005-09-16 00:00:00,"18.00, 24.00",0.48465779423713684
1606,2005-09-16 00:00:00,"18.00, 27.00",0.5865396857261658
1607,2005-09-16 00:00:00,"18.00, 30.00",0.7187092900276184
1608,2005-09-16 00:00:00,"18.00, 33.00",0.8255940675735474
1609,2005-09-16 00:00:00,"18.00, 36.00",0.6808512210845947
1610,2005-09-16 00:00:00,"15.00, 24.00",0.38800251483917236
1611,2005-09-16 00:00:00,"15.00, 27.00",0.5107625126838684
1612,2005-09-16 00:00:00,"15.00, 30.00",0.557171642780304
1613,2005-09-16 00:00:00,"15.00, 33.00",0.5578470826148987
1614,2005-09-16 00:00:00,"15.00, 36.00",0.5407491326332092
1615,2005-09-16 00:00:00,"12.00, 24.00",0.22274067997932434
1616,2005-09-16 00:00:00,"12.00, 27.00",0.2590576112270355
1617,2005-09-16 00:00:00,"12.00, 30.00",0.3236490786075592
1618,2005-09-16 00:00:00,"12.00, 33.00",0.36646321415901184
1619,2005-09-16 00:00:00,"12.00, 36.00",0.4029490053653717
1620,2005-09-16 00:00:00,"9.00, 24.00",0.18359579145908356
1621,2005-09-16 00:00:00,"9.00, 27.00",0.19040831923484802
1622,2005-09-16 00:00:00,"9.00, 30.00",0.20137228071689606
1623,2005-09-16 00:00:00,"9.00, 33.00",0.20607605576515198
1624,2005-09-16 00:00:00,"9.00, 36.00",0.2282002717256546
1625,2005-09-16 00:00:00,"21.00, 24.00",-2.106854200363159
1626,2005-09-16 00:00:00,"21.00, 27.00",-2.399204969406128
1627,2005-09-16 00:00:00,"21.00, 30.00",-3.6105198860168457
1628,2005-09-16 00:00:00,"21.00, 33.00",-4.526808261871338
1629,2005-09-16 00:00:00,"21.00, 36.00",-4.766515731811523
1630,2005-09-16 00:00:00,"18.00, 24.00",-2.225458860397339
1631,2005-09-16 00:00:00,"18.00, 27.00",-2.8454666137695312
1632,2005-09-16 00:00:00,"18.00, 30.00",-3.5702834129333496
1633,2005-09-16 00:00:00,"18.00, 33.00",-5.082033634185791
1634,2005-09-16 00:00:00,"18.00, 36.00",-5.184098243713379
1635,2005-09-16 00:00:00,"15.00, 24.00",-3.0159170627593994
1636,2005-09-16 00:00:00,"15.00, 27.00",-3.671502113342285
1637,2005-09-16 00:00:00,"15.00, 30.00",-4.359608173370361
1638,2005-09-16 00:00:00,"15.00, 33.00",-6.828765392303467
1639,2005-09-16 00:00:00,"15.00, 36.00",-6.866982936859131
1640,2005-09-16 00:00:00,"12.00, 24.00",-3.410489797592163
1641,2005-09-16 00:00:00,"12.00, 27.00",-3.8271901607513428
1642,2005-09-16 00:00:00,"12.00, 30.00",-5.08896541595459
1643,2005-09-16 00:00:00,"12.00, 33.00",-6.742255687713623
1644,2005-09-16 00:00:00,"12.00, 36.00",-7.044294357299805
1645,2005-09-16 00:00:00,"9.00, 24.00",-4.216635704040527
1646,2005-09-16 00:00:00,"9.00, 27.00",-4.760344982147217
1647,2005-09-16 00:00:00,"9.00, 30.00",-5.666693687438965
1648,2005-09-16 00:00:00,"9.00, 33.00",-6.213443279266357
1649,2005-09-16 00:00:00,"9.00, 36.00",-6.619871139526367
1650,2005-10-16 00:00:00,"21.00, 24.00",0.4348174035549164
1651,2005-10-16 00:00:00,"21.00, 27.00",0.7239301204681396
1652,2005-10-16 00:00:00,"21.00, 30.00",0.9955217838287354
1653,2005-10-16 00:00:00,"21.00, 33.00",1.0658146142959595
1654,2005-10-16 00:00:00,"21.00, 36.00",1.0342200994491577
1655,2005-10-16 00:00:00,"18.00, 24.00",0.4853683114051819
1656,2005-10-16 00:00:00,"18.00, 27.00",0.6247243285179138
1657,2005-10-16 00:00:00,"18.00, 30.00",0.8360300660133362
1658,2005-10-16 00:00:00,"18.00, 33.00",0.9116614460945129
1659,2005-10-16 00:00:00,"18.00, 36.00",0.8461146354675293
1660,2005-10-16 00:00:00,"15.00, 24.00",0.3640629053115845
1661,2005-10-16 00:00:00,"15.00, 27.00",0.4747609794139862
1662,2005-10-16 00:00:00,"15.00, 30.00",0.5524459481239319
1663,2005-10-16 00:00:00,"15.00, 33.00",0.635955810546875
1664,2005-10-16 00:00:00,"15.00, 36.00",0.4953583776950836
1665,2005-10-16 00:00:00,"12.00, 24.00",0.23417319357395172
1666,2005-10-16 00:00:00,"12.00, 27.00",0.3227371573448181
1667,2005-10-16 00:00:00,"12.00, 30.00",0.31450825929641724
1668,2005-10-16 00:00:00,"12.00, 33.00",0.3039235770702362
1669,2005-10-16 00:00:00,"12.00, 36.00",0.41279059648513794
1670,2005-10-16 00:00:00,"9.00, 24.00",0.19600652158260345
1671,2005-10-16 00:00:00,"9.00, 27.00",0.20100648701190948
1672,2005-10-16 00:00:00,"9.00, 30.00",0.21089909970760345
1673,2005-10-16 00:00:00,"9.00, 33.00",0.257598876953125
1674,2005-10-16 00:00:00,"9.00, 36.00",0.3349028527736664
1675,2005-10-16 00:00:00,"21.00, 24.00",-1.9490509033203125
1676,2005-10-16 00:00:00,"21.00, 27.00",-2.7645697593688965
1677,2005-10-16 00:00:00,"21.00, 30.00",-4.26027774810791
1678,2005-10-16 00:00:00,"21.00, 33.00",-4.793374538421631
1679,2005-10-16 00:00:00,"21.00, 36.00",-5.054299354553223
1680,2005-10-16 00:00:00,"18.00, 24.00",-2.0516815185546875
1681,2005-10-16 00:00:00,"18.00, 27.00",-2.724823474884033
1682,2005-10-16 00:00:00,"18.00, 30.00",-3.4663774967193604
1683,2005-10-16 00:00:00,"18.00, 33.00",-4.380340099334717
1684,2005-10-16 00:00:00,"18.00, 36.00",-4.278552055358887
1685,2005-10-16 00:00:00,"15.00, 24.00",-2.2225582599639893
1686,2005-10-16 00:00:00,"15.00, 27.00",-2.5841000080108643
1687,2005-10-16 00:00:00,"15.00, 30.00",-3.0032029151916504
1688,2005-10-16 00:00:00,"15.00, 33.00",-6.060885906219482
1689,2005-10-16 00:00:00,"15.00, 36.00",-5.1297221183776855
1690,2005-10-16 00:00:00,"12.00, 24.00",-2.1133761405944824
1691,2005-10-16 00:00:00,"12.00, 27.00",-2.8377981185913086
1692,2005-10-16 00:00:00,"12.00, 30.00",-3.845837116241455
1693,2005-10-16 00:00:00,"12.00, 33.00",-5.3048906326293945
1694,2005-10-16 00:00:00,"12.00, 36.00",-7.476864814758301
1695,2005-10-16 00:00:00,"9.00, 24.00",-3.4541192054748535
1696,2005-10-16 00:00:00,"9.00, 27.00",-4.473272323608398
1697,2005-10-16 00:00:00,"9.00, 30.00",-5.186497211456299
1698,2005-10-16 00:00:00,"9.00, 33.00",-6.900989055633545
1699,2005-10-16 00:00:00,"9.00, 36.00",-7.651737689971924
1700,2005-11-16 00:00:00,"21.00, 24.00",0.4539245665073395
1701,2005-11-16 00:00:00,"21.00, 27.00",0.6750122308731079
1702,2005-11-16 00:00:00,"21.00, 30.00",0.8984812498092651
1703,2005-11-16 00:00:00,"21.00, 33.00",0.7196604609489441
1704,2005-11-16 00:00:00,"21.00, 36.00",0.5306844115257263
1705,2005-11-16 00:00:00,"18.00, 24.00",0.41792601346969604
1706,2005-11-16 00:00:00,"18.00, 27.00",0.5180338621139526
1707,2005-11-16 00:00:00,"18.00, 30.00",0.5299021601676941
1708,2005-11-16 00:00:00,"18.00, 33.00",0.4006896913051605
1709,2005-11-16 00:00:00,"18.00, 36.00",0.36507874727249146
1710,2005-11-16 00:00:00,"15.00, 24.00",0.3612711727619171
1711,2005-11-16 00:00:00,"15.00, 27.00",0.3514251708984375
1712,2005-11-16 00:00:00,"15.00, 30.00",0.25999653339385986
1713,2005-11-16 00:00:00,"15.00, 33.00",0.322653204202652
1714,2005-11-16 00:00:00,"15.00, 36.00",0.3085520565509796
1715,2005-11-16 00:00:00,"12.00, 24.00",0.14343567192554474
1716,2005-11-16 00:00:00,"12.00, 27.00",0.23971761763095856
1717,2005-11-16 00:00:00,"12.00, 30.00",0.20107421278953552
1718,2005-11-16 00:00:00,"12.00, 33.00",0.20585836470127106
1719,2005-11-16 00:00:00,"12.00, 36.00",0.16160787642002106
